source,created,psid,time_sec_0a,ip_address,browser,zip_code,user_car_1,mc_car_year_1,is_bev_1,user_car_2,mc_car_year_2,is_bev_2,time_sec_0b,user_car_planned,mc_car_year_planned,time_sec_1,user_bev,mc_car_number,has_bev,plan_bev,default_range,mc_commute,mc_commute_method,mc_commute_days,mc_distance,mc_parking,txt_parking,mc_neighbor,mc_max_range,mc_umc,txt_smc,mc_lv2_charger,user_range,mc_home_charge,mc_home_days,mc_home_hours,mc_work_charge,mc_work_days,mc_work_hours,time_sec_2,time_2_created,time_2_ended,smc_respID,mc_smc_0,mc_smc_1,mc_smc_2,mc_smc_3,mc_smc_4,mc_smc_5,mc_smc_6,smc_all_same,time_sec_3,mc_climate,mc_yob,mc_gender,mc_ethnicity,txt_ethnicity,mc_education,txt_education,mc_work,mc_party,mc_house_type,txt_house_type,mc_house_owner,mc_household_size,mc_income,time_sec_4a,mc_v2g,mc_v2g_charger,txt_v2g_pay,completion_code,txt_feedback_1,time_sec_4b,time_4b_created,time_4b_ended,v2g_respID,mc_v2g_1,mc_v2g_2,mc_v2g_3,mc_v2g_4,mc_v2g_5,mc_v2g_6,v2g_all_same,txt_feedback_2,smc_speeding,v2g_speeding
dynata,2024-10-03T07:27:52Z,S0iesZfB10YEOhTt_RXDkw**,32,130.45.57.226,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",78209,tesla_model_3,2020,yes,NA_NA,NA,no,NA,NA,NA,126,tesla_model_3,1,yes,NA,300,yes,by_car,5,10_to_30,driveway,NA,no,300,app,NA,yes,300,yes,5,more_than_8,yes,2,less_than_3,158,2024-10-03T07:30:31Z,2024-10-03T07:33:09Z,2838,2,1,1,1,2,2,1,no,53,very,1950,male,white,NA,degree_grad,NA,employed_over40,independent,detached,NA,own,2,300_to_400,28,yes,no,NA,935377,NA,136,2024-10-03T07:34:30Z,2024-10-03T07:36:46Z,3584,1,1,2,1,1,2,no,NA,no,no
dynata,2024-10-03T10:45:45Z,S0iesZfB10ZtY2IFOJ5ljQ**,156,70.119.35.4,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",30040,cadillac_lyriq,2023,yes,NA_NA,NA,no,NA,NA,NA,230,cadillac_lyriq,1,yes,NA,300,yes,by_car,5,31_to_50,private_garage,NA,no,500,no,NA,yes,500,yes,5,5_to_8,no,NA,NA,169,2024-10-03T10:52:11Z,2024-10-03T10:55:00Z,1767,2,1,2,2,1,2,1,no,65,very,1973,female,white,NA,degree_grad,NA,employed_under40,democratic,detached,NA,own,5_or_more,300_to_400,36,yes,yes,1000,451943,NA,90,2024-10-03T10:56:41Z,2024-10-03T10:58:11Z,1619,2,2,1,2,1,2,no,Innovative work,no,no
dynata,2024-10-03T11:30:19Z,S0iesZfB10ZBpeZhpvOIuA**,76,47.203.239.74,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",34293,cadillac_lyriq,2024,yes,bmw_2_series,2018,no,NA,NA,NA,116,cadillac_lyriq,2,yes,NA,300,no,NA,NA,10_to_30,private_garage,NA,no,300,no,NA,yes,300,yes,1,more_than_8,no,NA,NA,187,2024-10-03T11:33:34Z,2024-10-03T11:36:41Z,750,2,1,1,1,1,2,2,no,71,believe,1950,male,white,NA,degree_bs,NA,retired,independent,detached,NA,own,2,150_to_200,28,yes,no,NA,264865,NA,126,2024-10-03T11:38:20Z,2024-10-03T11:40:26Z,1186,2,1,2,2,1,2,no,NA,no,no
dynata,2024-10-03T12:41:14Z,S0iesZfB10YKQYL_SvtAMw**,150,104.182.61.4,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",90025,nissan_leaf,2018,yes,lexus_rx_300,2018,no,NA,NA,NA,218,nissan_leaf,2,yes,NA,150,no,NA,NA,below_10,private_garage,NA,not_sure,150,no,NA,yes,150,yes,2,less_than_3,no,NA,NA,522,2024-10-03T12:47:22Z,2024-10-03T12:56:04Z,3865,2,2,2,2,2,1,1,no,145,very,1960,female,asian,NA,degree_bs,NA,retired,democratic,detached,NA,own,2,100_to_150,94,yes,yes,200,465048,NA,194,2024-10-03T13:00:04Z,2024-10-03T13:03:18Z,698,1,2,1,2,1,1,no,NA,no,no
dynata,2024-10-03T14:53:36Z,S0iesZfB10a5IoOcjTzTOA**,38,139.138.2.191,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",34759,tesla_model_y,2023,yes,NA_NA,NA,no,NA,NA,NA,124,tesla_model_y,1,yes,NA,300,no,NA,NA,10_to_30,private_garage,NA,not_sure,300,no,NA,yes,300,yes,2,more_than_8,no,NA,NA,170,2024-10-03T14:56:18Z,2024-10-03T14:59:08Z,1921,2,1,1,2,2,3,3,no,59,very,1943,male,white,NA,degree_grad,NA,retired,independent,detached,NA,own,2,100_to_150,51,yes,yes,1,240062,NA,106,2024-10-03T15:00:58Z,2024-10-03T15:02:44Z,1823,1,2,1,1,2,1,no,NA,no,no
dynata,2024-10-03T15:39:56Z,S0iesZfB10bSPS1r9Hst1w**,276,73.193.197.140,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Mobile Safari/537.36",08234,tesla_model_s,2022,yes,ford_e_series_van,2023,no,NA,NA,NA,689,tesla_model_s,3,yes,NA,300,yes,"by_car, by_train",6,10_to_30,private_garage,NA,yes,550,smc,Electrify America,yes,550,yes,5,3_to_5,yes,3,less_than_3,920,2024-10-03T15:56:01Z,2024-10-03T16:11:21Z,430,2,2,1,2,2,1,2,no,299,believe,1983,male,white,NA,degree_grad,NA,employed_under40,democratic,detached,NA,own,5_or_more,200_to_250,110,yes,yes,100,205785,NA,192,2024-10-03T16:18:11Z,2024-10-03T16:21:23Z,2749,2,2,1,1,1,1,no,I love everything about this survey,no,no
dynata,2024-10-03T15:50:37Z,S0iesZfB10a7XhcPnVWHSg**,76,136.48.31.53,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",50266,ford_mustang_mach_e,2022,yes,honda_cr_v,2023,no,NA,NA,NA,73,ford_mustang_mach_e,4,yes,NA,250,no,NA,NA,10_to_30,private_garage,NA,yes,200,app,NA,yes,200,yes,4,more_than_8,no,NA,NA,229,2024-10-03T15:53:07Z,2024-10-03T15:56:56Z,3299,2,3,2,3,3,3,2,no,61,very,1978,male,prefer_not_say,NA,degree_bs,NA,employed_over40,democratic,detached,NA,own,4,over_400,30,yes,yes,500,203826,NA,208,2024-10-03T15:58:27Z,2024-10-03T16:01:55Z,1121,1,1,1,1,2,1,no,NA,no,no
dynata,2024-10-03T16:08:54Z,S0iesZfB10YaBdGX2Mqyfg**,57,147.185.187.219,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Norton/128.0.0.0",19565,ford_mustang_mach_e,2021,yes,honda_cr_v,2015,no,NA,NA,NA,212,ford_mustang_mach_e,2,yes,NA,250,no,NA,NA,10_to_30,private_garage,NA,no,250,no,NA,yes,250,yes,4,more_than_8,no,NA,NA,313,2024-10-03T16:13:24Z,2024-10-03T16:18:37Z,901,2,1,2,2,2,1,2,no,54,believe,1956,male,white,NA,degree_grad,NA,retired,republican,detached,NA,own,2,75_to_100,70,yes,yes,200,523719,NA,249,2024-10-03T16:20:41Z,2024-10-03T16:24:50Z,3455,2,1,2,1,2,2,no,NA,no,no
dynata,2024-10-03T16:31:00Z,S0iesZfB10YwzNcSLzR2JQ**,45,140.141.175.152,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",61615,kia_niro_ev,2023,yes,NA_NA,NA,no,NA,NA,NA,150,kia_niro_ev,1,yes,NA,250,no,NA,NA,10_to_30,private_garage,NA,no,250,app,NA,no,250,yes,2,more_than_8,no,NA,NA,296,2024-10-03T16:34:16Z,2024-10-03T16:39:12Z,3433,2,1,2,1,2,2,2,no,50,very,1950,female,white,NA,degree_bs,NA,retired,independent,townhome,NA,rent,1,35_to_50,67,yes,yes,100,739061,NA,186,2024-10-03T16:41:09Z,2024-10-03T16:44:15Z,3939,2,1,3,2,2,1,no,NA,no,no
dynata,2024-10-03T16:57:32Z,S0iesZfB10aGWC_xUCkEOQ**,70,98.97.61.128,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",8630),kia_ev_6,2024,yes,honda_insight,2019,no,NA,NA,NA,131,kia_ev_6,3,yes,NA,250,no,NA,NA,31_to_50,private_garage,NA,not_sure,300,app,NA,yes,300,yes,2,3_to_5,no,NA,NA,223,2024-10-03T17:00:53Z,2024-10-03T17:04:36Z,422,2,1,1,2,2,1,1,no,54,very,1962,female,white,NA,degree_bs,NA,retired,democratic,detached,NA,own,3,75_to_100,44,yes,yes,200,516972,NA,155,2024-10-03T17:06:16Z,2024-10-03T17:08:51Z,2768,2,1,1,1,1,1,no,None,no,no
dynata,2024-10-03T17:22:22Z,S0iesZfB10aM_zKhLZsOgA**,43,74.215.36.91,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",45069,ford_mustang_mach_e,2022,yes,chevrolet_camaro,2010,no,NA,NA,NA,130,ford_mustang_mach_e,2,yes,NA,250,no,NA,NA,10_to_30,private_garage,NA,not_sure,300,no,NA,yes,300,yes,1,5_to_8,no,NA,NA,176,2024-10-03T17:25:17Z,2024-10-03T17:28:13Z,1807,2,1,2,2,3,2,3,no,47,believe,1976,female,white,NA,college_some,NA,not_employed_not_looking,democratic,detached,NA,own,2,100_to_150,53,yes,yes,300,377912,NA,99,2024-10-03T17:29:54Z,2024-10-03T17:31:33Z,62,1,1,3,2,3,1,no,NA,no,no
dynata,2024-10-03T17:35:26Z,S0iesZfB10Y1cXjgT3nkAQ**,53,172.125.55.39,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",33101,bmw_i_x,2023,yes,mercedes_benz_c_class,2023,no,NA,NA,NA,108,bmw_i_x,2,yes,NA,300,yes,"by_car, by_bus",5,51_to_100,private_garage,NA,yes,400,smc,Tesla,yes,400,yes,5,5_to_8,yes,4,3_to_5,238,2024-10-03T17:38:08Z,2024-10-03T17:42:06Z,1801,2,1,2,2,1,1,2,no,93,very,1980,male,white,NA,degree_grad,NA,employed_under40,democratic,detached,NA,own,4,150_to_200,86,yes,yes,9000,600696,NA,109,2024-10-03T17:45:05Z,2024-10-03T17:46:54Z,965,2,1,2,2,1,2,no,Well the survey was great and exceptional,no,no
dynata,2024-10-03T17:41:40Z,S0iesZfB10Yp7zos7UwARw**,64,76.167.184.167,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",23190,bmw_7_series,2022,no,mercedes_benz_eqs_suv,2023,yes,NA,NA,NA,81,mercedes_benz_eqs_suv,2,yes,NA,300,yes,by_car,5,51_to_100,shared_garage,NA,yes,500,app,NA,yes,500,yes,3,3_to_5,yes,3,3_to_5,123,2024-10-03T17:44:07Z,2024-10-03T17:46:10Z,2731,1,2,1,2,2,1,2,no,77,believe,1969,female,asian,NA,degree_grad,NA,employed_under40,democratic,townhome,NA,own,3,over_400,23,yes,yes,200,333345,NA,74,2024-10-03T17:47:51Z,2024-10-03T17:49:05Z,2312,1,2,1,2,1,2,no,Nothing,no,no
dynata,2024-10-03T18:13:43Z,S0iesZfB10aMhalWq3wLeg**,153,199.165.154.108,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/129.0.6668.69 Mobile/15E148 Safari/604.1",75081,tesla_model_y,2024,yes,honda_odyssey,2016,no,NA,NA,NA,95,tesla_model_y,3,yes,NA,300,yes,by_car,4,31_to_50,private_garage,NA,yes,300,app,NA,yes,300,yes,7,more_than_8,no,NA,NA,137,2024-10-03T18:17:51Z,2024-10-03T18:20:08Z,793,1,1,2,1,2,1,2,no,52,somewhat,1984,female,asian,NA,degree_bs,NA,employed_over40,independent,detached,NA,own,3,250_to_300,19,yes,yes,200,911721,NA,72,2024-10-03T18:21:21Z,2024-10-03T18:22:33Z,3684,1,1,2,1,2,2,no,NA,no,no
dynata,2024-10-03T18:23:30Z,S0iesZfB10Z-KzYo1UFtZw**,70,174.249.146.122,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15",94547,tesla_model_3,2024,yes,honda_civic,2024,no,NA,NA,NA,142,tesla_model_3,2,yes,NA,300,yes,by_car,5,31_to_50,private_garage,NA,yes,300,app,NA,yes,300,yes,4,3_to_5,yes,1,less_than_3,129,2024-10-03T18:27:02Z,2024-10-03T18:29:11Z,3841,2,2,2,2,1,1,2,no,55,very,1989,female,hispanic,NA,degree_bs,NA,employed_under40,republican,detached,NA,own,4,250_to_300,40,yes,yes,500,940962,NA,110,2024-10-03T18:30:47Z,2024-10-03T18:32:37Z,4135,1,2,1,2,2,1,no,NA,no,no
dynata,2024-10-03T18:31:52Z,S0iesZfB10YU5f47acRogw**,95,108.48.80.84,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",20905,nissan_leaf,2019,yes,toyota_corolla,2014,no,NA,NA,NA,111,nissan_leaf,2,yes,NA,150,no,NA,NA,10_to_30,driveway,NA,yes,250,no,NA,no,250,yes,4,more_than_8,no,NA,NA,167,2024-10-03T18:35:19Z,2024-10-03T18:38:06Z,198,2,1,1,2,2,2,1,no,64,believe,1944,male,white,NA,degree_grad,NA,retired,democratic,detached,NA,own,1,150_to_200,49,yes,yes,50,878784,NA,132,2024-10-03T18:39:59Z,2024-10-03T18:42:11Z,3308,2,2,1,2,2,1,no,NA,no,no
dynata,2024-10-03T18:39:58Z,S0iesZfB10ZpAUV0yldL5g**,32,70.226.117.195,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",78641,tesla_model_y,2024,yes,NA_NA,NA,no,NA,NA,NA,95,tesla_model_y,1,yes,NA,300,yes,by_car,5,10_to_30,private_garage,NA,yes,350,app,NA,yes,350,yes,7,5_to_8,no,NA,NA,100,2024-10-03T18:42:06Z,2024-10-03T18:43:46Z,1256,1,1,2,1,2,1,1,no,41,believe,1989,female,white,NA,degree_associate,NA,employed_under40,democratic,detached,NA,own,5_or_more,100_to_150,34,yes,yes,500,533828,NA,75,2024-10-03T18:45:02Z,2024-10-03T18:46:17Z,3746,2,1,2,2,1,2,no,NA,no,no
dynata,2024-10-03T19:02:31Z,S0iesZfB10ZzWavtKvUQPw**,88,172.59.173.22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",78418,tesla_model_3,2023,yes,bmw_x_5_e_drive,2024,no,NA,NA,NA,108,tesla_model_3,3,yes,NA,300,no,NA,NA,10_to_30,private_garage,NA,yes,300,app,NA,yes,300,yes,7,3_to_5,no,NA,NA,164,2024-10-03T19:05:47Z,2024-10-03T19:08:31Z,813,1,1,2,1,2,2,1,no,63,believe,1959,male,white,NA,degree_grad,NA,retired,republican,detached,NA,own,2,150_to_200,44,yes,yes,500,950899,NA,90,2024-10-03T19:10:18Z,2024-10-03T19:11:48Z,2177,1,1,1,2,1,2,no,none,no,no
dynata,2024-10-03T19:07:14Z,S0iesZfB10bpjeUJXvlQsw**,39,199.192.101.36,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",84040,tesla_model_3,2024,yes,NA_NA,NA,no,NA,NA,NA,86,tesla_model_3,1,yes,NA,300,yes,by_car,1,10_to_30,private_garage,NA,no,300,app,NA,yes,300,yes,7,less_than_3,no,NA,NA,195,2024-10-03T19:09:20Z,2024-10-03T19:12:35Z,2358,2,2,3,1,3,2,3,no,43,somewhat,1977,male,white,NA,degree_bs,NA,employed_over40,independent,detached,NA,own,3,100_to_150,52,yes,yes,500,963927,NA,109,2024-10-03T19:14:11Z,2024-10-03T19:16:00Z,801,3,3,1,3,3,3,no,NA,no,no
dynata,2024-10-03T19:17:55Z,S0iesZfB10ZGQ1vfYWD0PQ**,46,174.127.194.210,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",98233,tesla_model_3,2022,yes,honda_pilot,2010,no,NA,NA,NA,95,tesla_model_3,2,yes,NA,300,yes,by_car,5,below_10,driveway,NA,yes,350,no,NA,yes,350,yes,7,more_than_8,no,NA,NA,109,2024-10-03T19:20:17Z,2024-10-03T19:22:06Z,1829,2,2,1,2,1,1,1,no,47,believe,1967,male,white,NA,degree_grad,NA,employed_over40,independent,detached,NA,own,2,250_to_300,25,yes,no,NA,577109,NA,85,2024-10-03T19:23:20Z,2024-10-03T19:24:45Z,736,1,2,1,1,2,2,no,NA,no,no
dynata,2024-10-03T19:21:45Z,S0iesZfB10bcu5l8VDh0jA**,45,72.111.45.240,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",85022,polestar_2,2021,yes,subaru_forester,2011,no,NA,NA,NA,84,polestar_2,2,yes,NA,250,yes,by_car,4,10_to_30,driveway,NA,not_sure,200,no,NA,no,200,no,NA,NA,yes,3,more_than_8,226,2024-10-03T19:23:55Z,2024-10-03T19:27:41Z,198,2,1,2,2,1,1,2,no,69,very,1988,female,white,NA,degree_grad,NA,employed_under40,democratic,detached,NA,own,3,250_to_300,32,yes,no,NA,181847,NA,102,2024-10-03T19:29:23Z,2024-10-03T19:31:05Z,1503,1,1,2,2,2,2,no,NA,no,no
dynata,2024-10-03T19:31:35Z,S0iesZfB10Y42PKfKXI6vQ**,65,170.94.199.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",72019,nissan_leaf,2022,yes,cadillac_srx,2018,no,NA,NA,NA,112,nissan_leaf,2,yes,NA,150,yes,by_car,5,51_to_100,private_garage,NA,no,250,no,NA,yes,250,yes,7,3_to_5,no,NA,NA,182,2024-10-03T19:34:34Z,2024-10-03T19:37:36Z,698,2,1,1,2,2,2,1,no,62,somewhat,1961,male,white,NA,degree_grad,NA,employed_over40,independent,detached,NA,own,2,200_to_250,57,yes,yes,300,526051,NA,115,2024-10-03T19:39:36Z,2024-10-03T19:41:31Z,1422,1,2,1,2,1,2,no,NA,no,no
dynata,2024-10-03T19:32:00Z,S0iesZfB10akAfQq5Ug2kg**,106,216.97.194.58,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",32837,nissan_leaf,2019,yes,kia_niro_plug_in_hybrid,2020,no,NA,NA,NA,185,nissan_leaf,3,yes,NA,150,yes,by_car,5,10_to_30,private_garage,NA,yes,150,no,NA,yes,150,yes,2,3_to_5,no,NA,NA,348,2024-10-03T19:36:52Z,2024-10-03T19:42:40Z,3158,2,1,2,1,3,1,2,no,103,very,1959,male,white,NA,degree_bs,NA,employed_over40,republican,detached,NA,own,4,over_400,58,yes,yes,5000,334372,NA,183,2024-10-03T19:45:27Z,2024-10-03T19:48:30Z,2991,1,1,3,3,2,1,no,NA,no,no
dynata,2024-10-03T19:46:15Z,S0iesZfB10Zf_s9p7NLOBg**,51,207.182.81.171,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",29909,cadillac_lyriq,2024,yes,NA_NA,NA,no,NA,NA,NA,136,cadillac_lyriq,1,yes,NA,300,no,NA,NA,10_to_30,private_garage,NA,yes,350,no,NA,yes,350,yes,2,5_to_8,no,NA,NA,221,2024-10-03T19:49:23Z,2024-10-03T19:53:04Z,2704,2,1,1,1,2,2,1,no,114,very,1951,male,white,NA,degree_grad,NA,retired,independent,detached,NA,own,2,300_to_400,141,yes,yes,500,194017,NA,174,2024-10-03T19:57:19Z,2024-10-03T20:00:13Z,2038,2,2,2,1,2,2,no,"I think I’d be willing to pay for bidirectional charger, but I actually think the utility should provide and service it.",no,no
dynata,2024-10-03T19:52:28Z,S0iesZfB10bRILn-aLazpw**,29,98.39.150.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",77532,tesla_model_y,2023,yes,NA_NA,NA,no,NA,NA,NA,109,tesla_model_y,1,yes,NA,300,yes,by_car,5,10_to_30,private_garage,NA,yes,350,app,NA,yes,350,yes,7,5_to_8,no,NA,NA,132,2024-10-03T19:54:47Z,2024-10-03T19:56:59Z,4405,2,2,3,2,2,2,3,no,42,neutral,1998,female,white,NA,degree_bs,NA,employed_over40,republican,detached,NA,own,2,75_to_100,38,yes,no,NA,585231,NA,86,2024-10-03T19:58:19Z,2024-10-03T19:59:45Z,830,1,2,1,2,2,3,no,NA,no,no
dynata,2024-10-03T20:04:31Z,S0iesZfB10bTZMOLp9c9cw**,64,75.74.136.204,"Mozilla/5.0 (iPad; CPU OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/336.0.679286625 Mobile/15E148 Safari/604.1",33431,volvo_c_40_recharge,2023,yes,NA_NA,NA,no,NA,NA,NA,138,volvo_c_40_recharge,1,yes,NA,250,no,NA,NA,10_to_30,shared_garage,NA,yes,250,app,NA,no,250,yes,2,5_to_8,no,NA,NA,223,2024-10-03T20:07:54Z,2024-10-03T20:11:37Z,1671,3,3,1,1,3,3,3,no,86,somewhat,1946,female,white,NA,vocational,NA,retired,democratic,apartment,NA,rent,2,100_to_150,79,yes,yes,200,765615,NA,127,2024-10-03T20:14:22Z,2024-10-03T20:16:29Z,3039,2,3,1,2,2,1,no,"Great survey
Lots to think about",no,no
dynata,2024-10-03T20:26:18Z,S0iesZfB10YJ4xfN4XOUxQ**,62,75.84.251.126,Mozilla/5.0 (X11; Linux x86_64; rv:131.0) Gecko/20100101 Firefox/131.0,91351,kia_sedona,2012,no,kia_niro_ev,2020,yes,NA,NA,NA,105,kia_niro_ev,2,yes,NA,250,no,NA,NA,31_to_50,driveway,NA,yes,250,no,NA,no,250,yes,3,5_to_8,no,NA,NA,162,2024-10-03T20:29:05Z,2024-10-03T20:31:47Z,2709,2,1,1,2,1,1,1,no,50,very,1970,male,hispanic,NA,degree_bs,NA,employed_under40,democratic,detached,NA,own,4,150_to_200,29,yes,yes,50,201162,NA,123,2024-10-03T20:33:07Z,2024-10-03T20:35:10Z,765,2,1,1,2,1,1,no,NA,no,no
dynata,2024-10-03T21:09:24Z,S0iesZfB10bRYlXzawz2KA**,94,68.108.138.250,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",89014,chevrolet_blazer_ev,2024,yes,chevrolet_trailblazer,2006,no,NA,NA,NA,173,chevrolet_blazer_ev,2,yes,NA,300,no,NA,NA,below_10,private_garage,NA,not_sure,250,app,NA,yes,250,yes,6,more_than_8,no,NA,NA,342,2024-10-03T21:13:52Z,2024-10-03T21:19:34Z,3054,2,1,1,1,2,2,1,no,81,believe,1974,male,white,NA,vocational,NA,not_employed_yes_looking,republican,condo,NA,own,3,50_to_75,56,yes,no,NA,395549,NA,223,2024-10-03T21:21:51Z,2024-10-03T21:25:34Z,1811,2,1,1,2,2,1,no,Very thorough and good questions regarding EV’s.,no,no
dynata,2024-10-03T21:13:29Z,S0iesZfB10Z9MqpGTdeqpQ**,52,184.178.159.63,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",74008,tesla_model_3,2023,yes,subaru_outback,2022,no,NA,NA,NA,67,tesla_model_3,2,yes,NA,300,yes,by_car,5,10_to_30,private_garage,NA,yes,250,app,NA,yes,250,yes,3,more_than_8,no,NA,NA,137,2024-10-03T21:15:28Z,2024-10-03T21:17:45Z,403,2,2,2,1,2,1,1,no,42,very,1995,female,white,NA,degree_grad,NA,employed_over40,independent,detached,NA,own,3,100_to_150,37,yes,yes,200,795979,NA,109,2024-10-03T21:19:06Z,2024-10-03T21:20:55Z,2540,2,2,1,1,1,2,no,Great,no,no
dynata,2024-10-03T21:42:29Z,S0iesZfB10bdFXEiCvvy2w**,123,184.52.107.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",96003,nissan_leaf,2015,yes,NA_NA,NA,no,NA,NA,NA,346,nissan_leaf,1,yes,NA,150,yes,by_car,5,below_10,driveway,NA,no,100,no,NA,yes,100,yes,1,less_than_3,yes,5,less_than_3,343,2024-10-03T21:50:18Z,2024-10-03T21:56:01Z,385,1,1,2,3,1,1,3,no,247,very,1962,female,white,NA,degree_associate,NA,employed_over40,democratic,mobile,NA,own,2,75_to_100,120,yes,yes,50,530661,NA,444,2024-10-03T22:02:08Z,2024-10-03T22:09:32Z,274,1,1,2,2,2,3,no,NA,no,no
dynata,2024-10-03T22:22:37Z,S0iesZfB10bB8Di2Vmybpw**,150,172.58.56.95,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",80023,nissan_leaf,2020,yes,dodge_ram_pickup_1500,2001,no,NA,NA,NA,234,nissan_leaf,2,yes,NA,150,no,NA,NA,10_to_30,private_garage,NA,yes,200,no,NA,no,200,yes,2,5_to_8,no,NA,NA,520,2024-10-03T22:29:02Z,2024-10-03T22:37:42Z,9,2,2,2,1,1,1,2,no,155,somewhat,1951,male,white,NA,degree_bs,NA,retired,republican,townhome,NA,own,1,50_to_75,90,yes,no,NA,519805,NA,361,2024-10-03T22:41:47Z,2024-10-03T22:47:48Z,910,2,1,2,2,1,2,no,NA,no,no
