source,resp_id,q_id,profile_id,alt_id,obs_id,has_bev,enrollment_cash,occurrence_cash,monthly_occurrence,lower_bound,guaranteed_threshold,choice,no_choice,mc_car_year_1,mc_car_year_2,mc_car_year_planned,mc_car_number,mc_commute,mc_commute_method,mc_commute_days,mc_distance,mc_parking,mc_neighbor,mc_max_range,mc_umc,mc_lv2_charger,mc_home_charge,mc_home_days,mc_home_hours,mc_work_charge,mc_work_days,mc_work_hours,mc_climate,mc_yob,mc_gender,mc_ethnicity,mc_education,mc_work,mc_party,mc_house_type,mc_house_owner,mc_household_size,mc_income,mc_v2g,mc_v2g_charger
dynata,600,3,60,1,3597,yes,300,20,3,20,60,0,0,2017,2021,NA,2,no,NA,NA,10_to_30,private_garage,not_sure,300,no,yes,yes,7,3_to_5,no,NA,NA,very,1948,male,white,degree_grad,employed_under40,independent,detached,own,2,prefer_not_say,yes,yes
dynata,600,3,67,2,3597,yes,200,5,4,20,60,0,0,2017,2021,NA,2,no,NA,NA,10_to_30,private_garage,not_sure,300,no,yes,yes,7,3_to_5,no,NA,NA,very,1948,male,white,degree_grad,employed_under40,independent,detached,own,2,prefer_not_say,yes,yes
dynata,600,3,0,3,3597,yes,0,0,0,0,0,1,1,2017,2021,NA,2,no,NA,NA,10_to_30,private_garage,not_sure,300,no,yes,yes,7,3_to_5,no,NA,NA,very,1948,male,white,degree_grad,employed_under40,independent,detached,own,2,prefer_not_say,yes,yes
dynata,600,4,318,1,3598,yes,100,20,4,20,70,0,0,2017,2021,NA,2,no,NA,NA,10_to_30,private_garage,not_sure,300,no,yes,yes,7,3_to_5,no,NA,NA,very,1948,male,white,degree_grad,employed_under40,independent,detached,own,2,prefer_not_say,yes,yes
dynata,600,4,218,2,3598,yes,100,20,3,40,60,1,0,2017,2021,NA,2,no,NA,NA,10_to_30,private_garage,not_sure,300,no,yes,yes,7,3_to_5,no,NA,NA,very,1948,male,white,degree_grad,employed_under40,independent,detached,own,2,prefer_not_say,yes,yes
dynata,600,4,0,3,3598,yes,0,0,0,0,0,0,1,2017,2021,NA,2,no,NA,NA,10_to_30,private_garage,not_sure,300,no,yes,yes,7,3_to_5,no,NA,NA,very,1948,male,white,degree_grad,employed_under40,independent,detached,own,2,prefer_not_say,yes,yes
dynata,600,5,620,1,3599,yes,300,20,3,30,80,0,0,2017,2021,NA,2,no,NA,NA,10_to_30,private_garage,not_sure,300,no,yes,yes,7,3_to_5,no,NA,NA,very,1948,male,white,degree_grad,employed_under40,independent,detached,own,2,prefer_not_say,yes,yes
dynata,600,5,660,2,3599,yes,300,20,1,40,80,1,0,2017,2021,NA,2,no,NA,NA,10_to_30,private_garage,not_sure,300,no,yes,yes,7,3_to_5,no,NA,NA,very,1948,male,white,degree_grad,employed_under40,independent,detached,own,2,prefer_not_say,yes,yes
dynata,600,5,0,3,3599,yes,0,0,0,0,0,0,1,2017,2021,NA,2,no,NA,NA,10_to_30,private_garage,not_sure,300,no,yes,yes,7,3_to_5,no,NA,NA,very,1948,male,white,degree_grad,employed_under40,independent,detached,own,2,prefer_not_say,yes,yes
dynata,600,6,333,1,3600,yes,50,15,1,30,70,0,0,2017,2021,NA,2,no,NA,NA,10_to_30,private_garage,not_sure,300,no,yes,yes,7,3_to_5,no,NA,NA,very,1948,male,white,degree_grad,employed_under40,independent,detached,own,2,prefer_not_say,yes,yes
dynata,600,6,57,2,3600,yes,50,20,3,20,60,0,0,2017,2021,NA,2,no,NA,NA,10_to_30,private_garage,not_sure,300,no,yes,yes,7,3_to_5,no,NA,NA,very,1948,male,white,degree_grad,employed_under40,independent,detached,own,2,prefer_not_say,yes,yes
dynata,600,6,0,3,3600,yes,0,0,0,0,0,1,1,2017,2021,NA,2,no,NA,NA,10_to_30,private_garage,not_sure,300,no,yes,yes,7,3_to_5,no,NA,NA,very,1948,male,white,degree_grad,employed_under40,independent,detached,own,2,prefer_not_say,yes,yes
dynata,601,1,127,1,3601,yes,200,5,3,30,60,0,0,2022,2021,NA,2,yes,by_car,5,31_to_50,driveway,yes,400,app,yes,yes,2,3_to_5,no,NA,NA,somewhat,1984,male,black,hs,student,independent,detached,rent,4,50_to_75,yes,yes
dynata,601,1,20,2,3601,yes,300,20,1,20,60,1,0,2022,2021,NA,2,yes,by_car,5,31_to_50,driveway,yes,400,app,yes,yes,2,3_to_5,no,NA,NA,somewhat,1984,male,black,hs,student,independent,detached,rent,4,50_to_75,yes,yes
dynata,601,1,0,3,3601,yes,0,0,0,0,0,0,1,2022,2021,NA,2,yes,by_car,5,31_to_50,driveway,yes,400,app,yes,yes,2,3_to_5,no,NA,NA,somewhat,1984,male,black,hs,student,independent,detached,rent,4,50_to_75,yes,yes
dynata,601,2,620,1,3602,yes,300,20,3,30,80,0,0,2022,2021,NA,2,yes,by_car,5,31_to_50,driveway,yes,400,app,yes,yes,2,3_to_5,no,NA,NA,somewhat,1984,male,black,hs,student,independent,detached,rent,4,50_to_75,yes,yes
dynata,601,2,333,2,3602,yes,50,15,1,30,70,1,0,2022,2021,NA,2,yes,by_car,5,31_to_50,driveway,yes,400,app,yes,yes,2,3_to_5,no,NA,NA,somewhat,1984,male,black,hs,student,independent,detached,rent,4,50_to_75,yes,yes
dynata,601,2,0,3,3602,yes,0,0,0,0,0,0,1,2022,2021,NA,2,yes,by_car,5,31_to_50,driveway,yes,400,app,yes,yes,2,3_to_5,no,NA,NA,somewhat,1984,male,black,hs,student,independent,detached,rent,4,50_to_75,yes,yes
dynata,601,3,203,1,3603,yes,200,2,3,40,60,0,0,2022,2021,NA,2,yes,by_car,5,31_to_50,driveway,yes,400,app,yes,yes,2,3_to_5,no,NA,NA,somewhat,1984,male,black,hs,student,independent,detached,rent,4,50_to_75,yes,yes
dynata,601,3,402,2,3603,yes,100,2,1,40,70,1,0,2022,2021,NA,2,yes,by_car,5,31_to_50,driveway,yes,400,app,yes,yes,2,3_to_5,no,NA,NA,somewhat,1984,male,black,hs,student,independent,detached,rent,4,50_to_75,yes,yes
dynata,601,3,0,3,3603,yes,0,0,0,0,0,0,1,2022,2021,NA,2,yes,by_car,5,31_to_50,driveway,yes,400,app,yes,yes,2,3_to_5,no,NA,NA,somewhat,1984,male,black,hs,student,independent,detached,rent,4,50_to_75,yes,yes
dynata,601,4,536,1,3604,yes,300,15,3,20,80,1,0,2022,2021,NA,2,yes,by_car,5,31_to_50,driveway,yes,400,app,yes,yes,2,3_to_5,no,NA,NA,somewhat,1984,male,black,hs,student,independent,detached,rent,4,50_to_75,yes,yes
dynata,601,4,407,2,3604,yes,200,5,1,40,70,0,0,2022,2021,NA,2,yes,by_car,5,31_to_50,driveway,yes,400,app,yes,yes,2,3_to_5,no,NA,NA,somewhat,1984,male,black,hs,student,independent,detached,rent,4,50_to_75,yes,yes
dynata,601,4,0,3,3604,yes,0,0,0,0,0,0,1,2022,2021,NA,2,yes,by_car,5,31_to_50,driveway,yes,400,app,yes,yes,2,3_to_5,no,NA,NA,somewhat,1984,male,black,hs,student,independent,detached,rent,4,50_to_75,yes,yes
dynata,601,5,521,1,3605,yes,50,2,3,20,80,1,0,2022,2021,NA,2,yes,by_car,5,31_to_50,driveway,yes,400,app,yes,yes,2,3_to_5,no,NA,NA,somewhat,1984,male,black,hs,student,independent,detached,rent,4,50_to_75,yes,yes
dynata,601,5,562,2,3605,yes,100,2,1,30,80,0,0,2022,2021,NA,2,yes,by_car,5,31_to_50,driveway,yes,400,app,yes,yes,2,3_to_5,no,NA,NA,somewhat,1984,male,black,hs,student,independent,detached,rent,4,50_to_75,yes,yes
dynata,601,5,0,3,3605,yes,0,0,0,0,0,0,1,2022,2021,NA,2,yes,by_car,5,31_to_50,driveway,yes,400,app,yes,yes,2,3_to_5,no,NA,NA,somewhat,1984,male,black,hs,student,independent,detached,rent,4,50_to_75,yes,yes
dynata,601,6,603,1,3606,yes,200,2,3,30,80,1,0,2022,2021,NA,2,yes,by_car,5,31_to_50,driveway,yes,400,app,yes,yes,2,3_to_5,no,NA,NA,somewhat,1984,male,black,hs,student,independent,detached,rent,4,50_to_75,yes,yes
dynata,601,6,10,2,3606,yes,100,10,1,20,60,0,0,2022,2021,NA,2,yes,by_car,5,31_to_50,driveway,yes,400,app,yes,yes,2,3_to_5,no,NA,NA,somewhat,1984,male,black,hs,student,independent,detached,rent,4,50_to_75,yes,yes
dynata,601,6,0,3,3606,yes,0,0,0,0,0,0,1,2022,2021,NA,2,yes,by_car,5,31_to_50,driveway,yes,400,app,yes,yes,2,3_to_5,no,NA,NA,somewhat,1984,male,black,hs,student,independent,detached,rent,4,50_to_75,yes,yes
dynata,602,1,583,1,3607,yes,200,2,2,30,80,0,0,2023,2019,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,app,yes,yes,1,3_to_5,no,NA,NA,very,1964,male,white,degree_bs,retired,independent,detached,own,2,100_to_150,yes,no
dynata,602,1,610,2,3607,yes,100,10,3,30,80,1,0,2023,2019,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,app,yes,yes,1,3_to_5,no,NA,NA,very,1964,male,white,degree_bs,retired,independent,detached,own,2,100_to_150,yes,no
dynata,602,1,0,3,3607,yes,0,0,0,0,0,0,1,2023,2019,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,app,yes,yes,1,3_to_5,no,NA,NA,very,1964,male,white,degree_bs,retired,independent,detached,own,2,100_to_150,yes,no
dynata,602,2,508,1,3608,yes,300,5,2,20,80,1,0,2023,2019,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,app,yes,yes,1,3_to_5,no,NA,NA,very,1964,male,white,degree_bs,retired,independent,detached,own,2,100_to_150,yes,no
dynata,602,2,364,2,3608,yes,300,2,3,30,70,0,0,2023,2019,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,app,yes,yes,1,3_to_5,no,NA,NA,very,1964,male,white,degree_bs,retired,independent,detached,own,2,100_to_150,yes,no
dynata,602,2,0,3,3608,yes,0,0,0,0,0,0,1,2023,2019,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,app,yes,yes,1,3_to_5,no,NA,NA,very,1964,male,white,degree_bs,retired,independent,detached,own,2,100_to_150,yes,no
dynata,602,3,611,1,3609,yes,200,10,3,30,80,1,0,2023,2019,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,app,yes,yes,1,3_to_5,no,NA,NA,very,1964,male,white,degree_bs,retired,independent,detached,own,2,100_to_150,yes,no
dynata,602,3,92,2,3609,yes,300,10,1,30,60,0,0,2023,2019,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,app,yes,yes,1,3_to_5,no,NA,NA,very,1964,male,white,degree_bs,retired,independent,detached,own,2,100_to_150,yes,no
dynata,602,3,0,3,3609,yes,0,0,0,0,0,0,1,2023,2019,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,app,yes,yes,1,3_to_5,no,NA,NA,very,1964,male,white,degree_bs,retired,independent,detached,own,2,100_to_150,yes,no
dynata,602,4,175,1,3610,yes,200,15,1,40,60,1,0,2023,2019,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,app,yes,yes,1,3_to_5,no,NA,NA,very,1964,male,white,degree_bs,retired,independent,detached,own,2,100_to_150,yes,no
dynata,602,4,223,2,3610,yes,200,2,4,40,60,0,0,2023,2019,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,app,yes,yes,1,3_to_5,no,NA,NA,very,1964,male,white,degree_bs,retired,independent,detached,own,2,100_to_150,yes,no
dynata,602,4,0,3,3610,yes,0,0,0,0,0,0,1,2023,2019,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,app,yes,yes,1,3_to_5,no,NA,NA,very,1964,male,white,degree_bs,retired,independent,detached,own,2,100_to_150,yes,no
dynata,602,5,513,1,3611,yes,50,15,2,20,80,1,0,2023,2019,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,app,yes,yes,1,3_to_5,no,NA,NA,very,1964,male,white,degree_bs,retired,independent,detached,own,2,100_to_150,yes,no
dynata,602,5,134,2,3611,yes,100,15,3,30,60,0,0,2023,2019,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,app,yes,yes,1,3_to_5,no,NA,NA,very,1964,male,white,degree_bs,retired,independent,detached,own,2,100_to_150,yes,no
dynata,602,5,0,3,3611,yes,0,0,0,0,0,0,1,2023,2019,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,app,yes,yes,1,3_to_5,no,NA,NA,very,1964,male,white,degree_bs,retired,independent,detached,own,2,100_to_150,yes,no
dynata,602,6,524,1,3612,yes,300,2,3,20,80,0,0,2023,2019,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,app,yes,yes,1,3_to_5,no,NA,NA,very,1964,male,white,degree_bs,retired,independent,detached,own,2,100_to_150,yes,no
dynata,602,6,454,2,3612,yes,100,15,3,40,70,1,0,2023,2019,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,app,yes,yes,1,3_to_5,no,NA,NA,very,1964,male,white,degree_bs,retired,independent,detached,own,2,100_to_150,yes,no
dynata,602,6,0,3,3612,yes,0,0,0,0,0,0,1,2023,2019,NA,2,no,NA,NA,10_to_30,private_garage,yes,250,app,yes,yes,1,3_to_5,no,NA,NA,very,1964,male,white,degree_bs,retired,independent,detached,own,2,100_to_150,yes,no
dynata,603,1,453,1,3613,yes,50,15,3,40,70,0,0,2020,2018,NA,4,yes,by_car,3,31_to_50,private_garage,yes,300,app,yes,yes,3,more_than_8,yes,2,3_to_5,very,1961,male,white,vocational,employed_under40,republican,detached,own,2,100_to_150,yes,yes
dynata,603,1,299,2,3613,yes,200,20,3,20,70,1,0,2020,2018,NA,4,yes,by_car,3,31_to_50,private_garage,yes,300,app,yes,yes,3,more_than_8,yes,2,3_to_5,very,1961,male,white,vocational,employed_under40,republican,detached,own,2,100_to_150,yes,yes
dynata,603,1,0,3,3613,yes,0,0,0,0,0,0,1,2020,2018,NA,4,yes,by_car,3,31_to_50,private_garage,yes,300,app,yes,yes,3,more_than_8,yes,2,3_to_5,very,1961,male,white,vocational,employed_under40,republican,detached,own,2,100_to_150,yes,yes
dynata,603,2,396,1,3614,yes,300,15,4,30,70,1,0,2020,2018,NA,4,yes,by_car,3,31_to_50,private_garage,yes,300,app,yes,yes,3,more_than_8,yes,2,3_to_5,very,1961,male,white,vocational,employed_under40,republican,detached,own,2,100_to_150,yes,yes
dynata,603,2,292,2,3614,yes,300,10,3,20,70,0,0,2020,2018,NA,4,yes,by_car,3,31_to_50,private_garage,yes,300,app,yes,yes,3,more_than_8,yes,2,3_to_5,very,1961,male,white,vocational,employed_under40,republican,detached,own,2,100_to_150,yes,yes
dynata,603,2,0,3,3614,yes,0,0,0,0,0,0,1,2020,2018,NA,4,yes,by_car,3,31_to_50,private_garage,yes,300,app,yes,yes,3,more_than_8,yes,2,3_to_5,very,1961,male,white,vocational,employed_under40,republican,detached,own,2,100_to_150,yes,yes
dynata,603,3,554,1,3615,yes,100,15,4,20,80,0,0,2020,2018,NA,4,yes,by_car,3,31_to_50,private_garage,yes,300,app,yes,yes,3,more_than_8,yes,2,3_to_5,very,1961,male,white,vocational,employed_under40,republican,detached,own,2,100_to_150,yes,yes
dynata,603,3,277,2,3615,yes,50,20,2,20,70,1,0,2020,2018,NA,4,yes,by_car,3,31_to_50,private_garage,yes,300,app,yes,yes,3,more_than_8,yes,2,3_to_5,very,1961,male,white,vocational,employed_under40,republican,detached,own,2,100_to_150,yes,yes
dynata,603,3,0,3,3615,yes,0,0,0,0,0,0,1,2020,2018,NA,4,yes,by_car,3,31_to_50,private_garage,yes,300,app,yes,yes,3,more_than_8,yes,2,3_to_5,very,1961,male,white,vocational,employed_under40,republican,detached,own,2,100_to_150,yes,yes
dynata,603,4,170,1,3616,yes,100,10,1,40,60,0,0,2020,2018,NA,4,yes,by_car,3,31_to_50,private_garage,yes,300,app,yes,yes,3,more_than_8,yes,2,3_to_5,very,1961,male,white,vocational,employed_under40,republican,detached,own,2,100_to_150,yes,yes
dynata,603,4,436,2,3616,yes,300,15,2,40,70,1,0,2020,2018,NA,4,yes,by_car,3,31_to_50,private_garage,yes,300,app,yes,yes,3,more_than_8,yes,2,3_to_5,very,1961,male,white,vocational,employed_under40,republican,detached,own,2,100_to_150,yes,yes
dynata,603,4,0,3,3616,yes,0,0,0,0,0,0,1,2020,2018,NA,4,yes,by_car,3,31_to_50,private_garage,yes,300,app,yes,yes,3,more_than_8,yes,2,3_to_5,very,1961,male,white,vocational,employed_under40,republican,detached,own,2,100_to_150,yes,yes
dynata,603,5,542,1,3617,yes,100,2,4,20,80,0,0,2020,2018,NA,4,yes,by_car,3,31_to_50,private_garage,yes,300,app,yes,yes,3,more_than_8,yes,2,3_to_5,very,1961,male,white,vocational,employed_under40,republican,detached,own,2,100_to_150,yes,yes
dynata,603,5,534,2,3617,yes,100,15,3,20,80,1,0,2020,2018,NA,4,yes,by_car,3,31_to_50,private_garage,yes,300,app,yes,yes,3,more_than_8,yes,2,3_to_5,very,1961,male,white,vocational,employed_under40,republican,detached,own,2,100_to_150,yes,yes
dynata,603,5,0,3,3617,yes,0,0,0,0,0,0,1,2020,2018,NA,4,yes,by_car,3,31_to_50,private_garage,yes,300,app,yes,yes,3,more_than_8,yes,2,3_to_5,very,1961,male,white,vocational,employed_under40,republican,detached,own,2,100_to_150,yes,yes
dynata,603,6,134,1,3618,yes,100,15,3,30,60,0,0,2020,2018,NA,4,yes,by_car,3,31_to_50,private_garage,yes,300,app,yes,yes,3,more_than_8,yes,2,3_to_5,very,1961,male,white,vocational,employed_under40,republican,detached,own,2,100_to_150,yes,yes
dynata,603,6,472,2,3618,yes,300,10,4,40,70,1,0,2020,2018,NA,4,yes,by_car,3,31_to_50,private_garage,yes,300,app,yes,yes,3,more_than_8,yes,2,3_to_5,very,1961,male,white,vocational,employed_under40,republican,detached,own,2,100_to_150,yes,yes
dynata,603,6,0,3,3618,yes,0,0,0,0,0,0,1,2020,2018,NA,4,yes,by_car,3,31_to_50,private_garage,yes,300,app,yes,yes,3,more_than_8,yes,2,3_to_5,very,1961,male,white,vocational,employed_under40,republican,detached,own,2,100_to_150,yes,yes
dynata,604,1,397,1,3619,yes,50,20,4,30,70,0,0,2020,2008,NA,2,yes,by_car,6,10_to_30,driveway,no,250,app,yes,yes,4,3_to_5,no,NA,NA,neutral,1966,male,white,degree_bs,employed_over40,republican,detached,own,3,75_to_100,yes,no
dynata,604,1,140,2,3619,yes,300,20,3,30,60,0,0,2020,2008,NA,2,yes,by_car,6,10_to_30,driveway,no,250,app,yes,yes,4,3_to_5,no,NA,NA,neutral,1966,male,white,degree_bs,employed_over40,republican,detached,own,3,75_to_100,yes,no
dynata,604,1,0,3,3619,yes,0,0,0,0,0,1,1,2020,2008,NA,2,yes,by_car,6,10_to_30,driveway,no,250,app,yes,yes,4,3_to_5,no,NA,NA,neutral,1966,male,white,degree_bs,employed_over40,republican,detached,own,3,75_to_100,yes,no
dynata,604,2,611,1,3620,yes,200,10,3,30,80,1,0,2020,2008,NA,2,yes,by_car,6,10_to_30,driveway,no,250,app,yes,yes,4,3_to_5,no,NA,NA,neutral,1966,male,white,degree_bs,employed_over40,republican,detached,own,3,75_to_100,yes,no
dynata,604,2,213,2,3620,yes,50,15,3,40,60,0,0,2020,2008,NA,2,yes,by_car,6,10_to_30,driveway,no,250,app,yes,yes,4,3_to_5,no,NA,NA,neutral,1966,male,white,degree_bs,employed_over40,republican,detached,own,3,75_to_100,yes,no
dynata,604,2,0,3,3620,yes,0,0,0,0,0,0,1,2020,2008,NA,2,yes,by_car,6,10_to_30,driveway,no,250,app,yes,yes,4,3_to_5,no,NA,NA,neutral,1966,male,white,degree_bs,employed_over40,republican,detached,own,3,75_to_100,yes,no
dynata,604,3,363,1,3621,yes,200,2,3,30,70,1,0,2020,2008,NA,2,yes,by_car,6,10_to_30,driveway,no,250,app,yes,yes,4,3_to_5,no,NA,NA,neutral,1966,male,white,degree_bs,employed_over40,republican,detached,own,3,75_to_100,yes,no
dynata,604,3,430,2,3621,yes,100,10,2,40,70,0,0,2020,2008,NA,2,yes,by_car,6,10_to_30,driveway,no,250,app,yes,yes,4,3_to_5,no,NA,NA,neutral,1966,male,white,degree_bs,employed_over40,republican,detached,own,3,75_to_100,yes,no
dynata,604,3,0,3,3621,yes,0,0,0,0,0,0,1,2020,2008,NA,2,yes,by_car,6,10_to_30,driveway,no,250,app,yes,yes,4,3_to_5,no,NA,NA,neutral,1966,male,white,degree_bs,employed_over40,republican,detached,own,3,75_to_100,yes,no
dynata,604,4,614,1,3622,yes,100,15,3,30,80,1,0,2020,2008,NA,2,yes,by_car,6,10_to_30,driveway,no,250,app,yes,yes,4,3_to_5,no,NA,NA,neutral,1966,male,white,degree_bs,employed_over40,republican,detached,own,3,75_to_100,yes,no
dynata,604,4,125,2,3622,yes,50,5,3,30,60,0,0,2020,2008,NA,2,yes,by_car,6,10_to_30,driveway,no,250,app,yes,yes,4,3_to_5,no,NA,NA,neutral,1966,male,white,degree_bs,employed_over40,republican,detached,own,3,75_to_100,yes,no
dynata,604,4,0,3,3622,yes,0,0,0,0,0,0,1,2020,2008,NA,2,yes,by_car,6,10_to_30,driveway,no,250,app,yes,yes,4,3_to_5,no,NA,NA,neutral,1966,male,white,degree_bs,employed_over40,republican,detached,own,3,75_to_100,yes,no
dynata,604,5,406,1,3623,yes,100,5,1,40,70,0,0,2020,2008,NA,2,yes,by_car,6,10_to_30,driveway,no,250,app,yes,yes,4,3_to_5,no,NA,NA,neutral,1966,male,white,degree_bs,employed_over40,republican,detached,own,3,75_to_100,yes,no
dynata,604,5,61,2,3623,yes,50,2,4,20,60,0,0,2020,2008,NA,2,yes,by_car,6,10_to_30,driveway,no,250,app,yes,yes,4,3_to_5,no,NA,NA,neutral,1966,male,white,degree_bs,employed_over40,republican,detached,own,3,75_to_100,yes,no
dynata,604,5,0,3,3623,yes,0,0,0,0,0,1,1,2020,2008,NA,2,yes,by_car,6,10_to_30,driveway,no,250,app,yes,yes,4,3_to_5,no,NA,NA,neutral,1966,male,white,degree_bs,employed_over40,republican,detached,own,3,75_to_100,yes,no
dynata,604,6,216,1,3624,yes,300,15,3,40,60,1,0,2020,2008,NA,2,yes,by_car,6,10_to_30,driveway,no,250,app,yes,yes,4,3_to_5,no,NA,NA,neutral,1966,male,white,degree_bs,employed_over40,republican,detached,own,3,75_to_100,yes,no
dynata,604,6,98,2,3624,yes,100,20,1,30,60,0,0,2020,2008,NA,2,yes,by_car,6,10_to_30,driveway,no,250,app,yes,yes,4,3_to_5,no,NA,NA,neutral,1966,male,white,degree_bs,employed_over40,republican,detached,own,3,75_to_100,yes,no
dynata,604,6,0,3,3624,yes,0,0,0,0,0,0,1,2020,2008,NA,2,yes,by_car,6,10_to_30,driveway,no,250,app,yes,yes,4,3_to_5,no,NA,NA,neutral,1966,male,white,degree_bs,employed_over40,republican,detached,own,3,75_to_100,yes,no
dynata,605,1,88,1,3625,yes,300,5,1,30,60,1,0,2024,NA,NA,1,yes,by_car,6,10_to_30,driveway,yes,400,app,yes,yes,3,3_to_5,yes,3,less_than_3,very,1988,male,white,degree_bs,employed_over40,independent,detached,own,1,50_to_75,yes,no
dynata,605,1,629,2,3625,yes,50,10,4,30,80,0,0,2024,NA,NA,1,yes,by_car,6,10_to_30,driveway,yes,400,app,yes,yes,3,3_to_5,yes,3,less_than_3,very,1988,male,white,degree_bs,employed_over40,independent,detached,own,1,50_to_75,yes,no
dynata,605,1,0,3,3625,yes,0,0,0,0,0,0,1,2024,NA,NA,1,yes,by_car,6,10_to_30,driveway,yes,400,app,yes,yes,3,3_to_5,yes,3,less_than_3,very,1988,male,white,degree_bs,employed_over40,independent,detached,own,1,50_to_75,yes,no
dynata,605,2,663,1,3626,yes,200,2,2,40,80,1,0,2024,NA,NA,1,yes,by_car,6,10_to_30,driveway,yes,400,app,yes,yes,3,3_to_5,yes,3,less_than_3,very,1988,male,white,degree_bs,employed_over40,independent,detached,own,1,50_to_75,yes,no
dynata,605,2,611,2,3626,yes,200,10,3,30,80,0,0,2024,NA,NA,1,yes,by_car,6,10_to_30,driveway,yes,400,app,yes,yes,3,3_to_5,yes,3,less_than_3,very,1988,male,white,degree_bs,employed_over40,independent,detached,own,1,50_to_75,yes,no
dynata,605,2,0,3,3626,yes,0,0,0,0,0,0,1,2024,NA,NA,1,yes,by_car,6,10_to_30,driveway,yes,400,app,yes,yes,3,3_to_5,yes,3,less_than_3,very,1988,male,white,degree_bs,employed_over40,independent,detached,own,1,50_to_75,yes,no
dynata,605,3,682,1,3627,yes,100,2,3,40,80,0,0,2024,NA,NA,1,yes,by_car,6,10_to_30,driveway,yes,400,app,yes,yes,3,3_to_5,yes,3,less_than_3,very,1988,male,white,degree_bs,employed_over40,independent,detached,own,1,50_to_75,yes,no
dynata,605,3,249,2,3627,yes,50,10,1,20,70,0,0,2024,NA,NA,1,yes,by_car,6,10_to_30,driveway,yes,400,app,yes,yes,3,3_to_5,yes,3,less_than_3,very,1988,male,white,degree_bs,employed_over40,independent,detached,own,1,50_to_75,yes,no
dynata,605,3,0,3,3627,yes,0,0,0,0,0,1,1,2024,NA,NA,1,yes,by_car,6,10_to_30,driveway,yes,400,app,yes,yes,3,3_to_5,yes,3,less_than_3,very,1988,male,white,degree_bs,employed_over40,independent,detached,own,1,50_to_75,yes,no
dynata,605,4,423,1,3628,yes,200,2,2,40,70,0,0,2024,NA,NA,1,yes,by_car,6,10_to_30,driveway,yes,400,app,yes,yes,3,3_to_5,yes,3,less_than_3,very,1988,male,white,degree_bs,employed_over40,independent,detached,own,1,50_to_75,yes,no
dynata,605,4,694,2,3628,yes,100,15,3,40,80,0,0,2024,NA,NA,1,yes,by_car,6,10_to_30,driveway,yes,400,app,yes,yes,3,3_to_5,yes,3,less_than_3,very,1988,male,white,degree_bs,employed_over40,independent,detached,own,1,50_to_75,yes,no
dynata,605,4,0,3,3628,yes,0,0,0,0,0,1,1,2024,NA,NA,1,yes,by_car,6,10_to_30,driveway,yes,400,app,yes,yes,3,3_to_5,yes,3,less_than_3,very,1988,male,white,degree_bs,employed_over40,independent,detached,own,1,50_to_75,yes,no
dynata,605,5,550,1,3629,yes,100,10,4,20,80,0,0,2024,NA,NA,1,yes,by_car,6,10_to_30,driveway,yes,400,app,yes,yes,3,3_to_5,yes,3,less_than_3,very,1988,male,white,degree_bs,employed_over40,independent,detached,own,1,50_to_75,yes,no
dynata,605,5,15,2,3629,yes,200,15,1,20,60,1,0,2024,NA,NA,1,yes,by_car,6,10_to_30,driveway,yes,400,app,yes,yes,3,3_to_5,yes,3,less_than_3,very,1988,male,white,degree_bs,employed_over40,independent,detached,own,1,50_to_75,yes,no
dynata,605,5,0,3,3629,yes,0,0,0,0,0,0,1,2024,NA,NA,1,yes,by_car,6,10_to_30,driveway,yes,400,app,yes,yes,3,3_to_5,yes,3,less_than_3,very,1988,male,white,degree_bs,employed_over40,independent,detached,own,1,50_to_75,yes,no
