source,created,psid,time_sec_0a,ip_address,browser,zip_code,user_car_1,mc_car_year_1,is_bev_1,user_car_2,mc_car_year_2,is_bev_2,time_sec_0b,user_car_planned,mc_car_year_planned,time_sec_1,user_bev,mc_car_number,has_bev,plan_bev,default_range,mc_commute,mc_commute_method,mc_commute_days,mc_distance,mc_parking,txt_parking,mc_neighbor,mc_max_range,mc_umc,txt_smc,mc_lv2_charger,user_range,mc_home_charge,mc_home_days,mc_home_hours,mc_work_charge,mc_work_days,mc_work_hours,time_sec_2,time_2_created,time_2_ended,smc_respID,mc_smc_0,mc_smc_1,mc_smc_2,mc_smc_3,mc_smc_4,mc_smc_5,mc_smc_6,smc_all_same,time_sec_3,mc_climate,mc_yob,mc_gender,mc_ethnicity,txt_ethnicity,mc_education,txt_education,mc_work,mc_party,mc_house_type,txt_house_type,mc_house_owner,mc_household_size,mc_income,time_sec_4a,mc_v2g,mc_v2g_charger,txt_v2g_pay,completion_code,txt_feedback_1,time_sec_4b,time_4b_created,time_4b_ended,v2g_respID,mc_v2g_1,mc_v2g_2,mc_v2g_3,mc_v2g_4,mc_v2g_5,mc_v2g_6,v2g_all_same,txt_feedback_2,smc_speeding,v2g_speeding
dynata,2024-11-01T00:45:28Z,5qjauvryITHsRQOKNJBAjA**,72,98.165.9.118,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",85339,toyota_b_z_4_x,2023,yes,toyota_tundra,2023,no,NA,NA,NA,96,toyota_b_z_4_x,3,yes,NA,250,yes,by_car,2,31_to_50,private_garage,NA,no,200,app,NA,yes,200,yes,3,5_to_8,no,NA,NA,195,2024-11-01T00:48:13Z,2024-11-01T00:51:28Z,4578,2,1,1,2,1,1,2,no,61,somewhat,1976,female,white,NA,degree_bs,NA,employed_over40,prefer_not_say,detached,NA,own,2,100_to_150,40,yes,already_have,NA,372742,NA,114,2024-11-01T00:53:06Z,2024-11-01T00:55:00Z,4552,2,2,1,1,2,1,no,NA,no,no
dynata,2024-11-01T00:57:02Z,5qjauvryITEJ3KdUeomCsg**,43,208.74.141.25,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",10987,tesla_model_3,2020,yes,NA_NA,NA,no,NA,NA,NA,152,tesla_model_3,1,yes,NA,300,yes,by_car,4,31_to_50,shared_garage,NA,yes,250,app,NA,no,250,yes,6,more_than_8,no,NA,NA,230,2024-11-01T01:00:17Z,2024-11-01T01:04:07Z,1327,2,1,1,1,2,1,1,no,95,believe,1983,male,white,NA,hs,NA,employed_under40,prefer_not_say,apartment,NA,own,2,35_to_50,76,yes,no,NA,728288,NA,95,2024-11-01T01:07:01Z,2024-11-01T01:08:36Z,4158,2,1,2,2,3,3,no,NA,no,no
dynata,2024-11-01T01:06:30Z,5qjauvryITFFNs_aWrsjYg**,118,172.89.230.19,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0.1 Mobile/15E148 Safari/604.1",91762,chevrolet_blazer_ev,2024,yes,toyota_b_z_4_x,2024,yes,NA,NA,NA,108,chevrolet_blazer_ev,2,yes,NA,300,yes,by_car,5,31_to_50,private_garage,NA,yes,300,app,NA,yes,300,yes,3,5_to_8,no,NA,NA,128,2024-11-01T01:10:17Z,2024-11-01T01:12:25Z,1109,2,1,1,1,2,2,1,no,47,believe,1989,female,white,NA,degree_bs,NA,employed_under40,independent,condo,NA,own,2,75_to_100,31,no,NA,NA,769855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
dynata,2024-11-01T01:08:06Z,5qjauvryITE00nVoEA5OVA**,148,72.69.56.253,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",10466,tesla_model_3,2023,yes,ford_f_150_lightning,2021,yes,NA,NA,NA,518,tesla_model_3,2,yes,NA,300,yes,by_car,5,31_to_50,private_garage,NA,no,250,app,NA,yes,250,yes,3,3_to_5,yes,3,less_than_3,444,2024-11-01T01:19:13Z,2024-11-01T01:26:37Z,968,2,1,2,2,1,2,2,no,39,very,1988,male,black,NA,degree_bs,NA,employed_over40,democratic,detached,NA,own,5_or_more,100_to_150,19,no,NA,NA,807943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
dynata,2024-11-01T01:09:03Z,5qjauvryITEvk6JHpuD5JA**,82,216.82.47.24,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",50441,tesla_model_s,2023,yes,NA_NA,NA,no,NA,NA,NA,152,tesla_model_s,1,yes,NA,300,yes,by_car,4,10_to_30,private_garage,NA,not_sure,400,app,NA,yes,400,yes,3,5_to_8,no,NA,NA,141,2024-11-01T01:12:58Z,2024-11-01T01:15:19Z,2905,2,2,1,2,2,2,1,no,77,believe,1984,male,white,NA,degree_bs,NA,employed_over40,republican,detached,NA,own,3,100_to_150,59,yes,yes,175,559543,NA,66,2024-11-01T01:17:36Z,2024-11-01T01:18:42Z,2991,2,2,1,2,2,1,no,Nothing in particular. Thank you,no,no
dynata,2024-11-01T01:10:02Z,5qjauvryITH48tDccVmlMA**,50,69.80.88.3,"Mozilla/5.0 (Linux; Android 10; SM-G960U1 Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.86 Mobile Safari/537.36",29556,tesla_model_3,2022,yes,NA_NA,NA,no,NA,NA,NA,287,tesla_model_3,1,yes,NA,300,yes,by_car,5,31_to_50,driveway,NA,yes,400,app,NA,no,400,yes,3,less_than_3,yes,1,less_than_3,367,2024-11-01T01:15:40Z,2024-11-01T01:21:47Z,3959,1,1,2,2,1,1,1,no,56,very,1976,female,black,NA,hs,NA,employed_over40,democratic,detached,NA,own,2,50_to_75,464,no,NA,NA,836823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
dynata,2024-11-01T01:10:38Z,5qjauvryITFr1GjK5k9Ccw**,73,50.52.96.116,"Mozilla/5.0 (Linux; Android 12; SM-A215U Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.60 Mobile Safari/537.36",83843,tesla_model_y,2021,yes,NA_NA,NA,no,NA,NA,NA,169,tesla_model_y,1,yes,NA,300,yes,by_car,5,31_to_50,shared_lot,NA,yes,400,app,NA,yes,400,yes,4,more_than_8,no,NA,NA,217,2024-11-01T01:14:40Z,2024-11-01T01:18:17Z,4467,2,1,1,2,2,2,2,no,104,believe,1985,male,other,Human,college_some,NA,employed_under40,democratic,apartment,NA,rent,2,50_to_75,71,yes,yes,2500,445811,NA,144,2024-11-01T01:21:12Z,2024-11-01T01:23:36Z,2291,1,1,1,2,2,1,no,Thank you!,no,no
dynata,2024-11-01T01:14:31Z,5qjauvryITF9Kbogq0WSuQ**,78,108.147.150.40,"Mozilla/5.0 (Linux; Android 13; SM-A136U Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/129.0.6668.100 Mobile Safari/537.36",78550,tesla_model_x,2021,yes,NA_NA,NA,no,NA,NA,NA,498,tesla_model_x,1,yes,NA,300,yes,by_car,5,10_to_30,private_garage,NA,yes,300,app,NA,yes,300,yes,5,more_than_8,no,NA,NA,164,2024-11-01T01:24:07Z,2024-11-01T01:26:51Z,1951,1,1,1,2,2,2,2,no,3662,not,1978,female,white,NA,degree_associate,NA,employed_under40,democratic,detached,NA,own,2,50_to_75,56,yes,yes,5000,902926,NA,158,2024-11-01T02:28:51Z,2024-11-01T02:31:29Z,2077,1,2,1,2,2,2,no,NA,no,no
dynata,2024-11-01T01:14:45Z,5qjauvryITH-Laot--UpUA**,70,172.58.252.133,"Mozilla/5.0 (Linux; Android 12; SM-G973U1 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.60 Mobile Safari/537.36",70438,tesla_model_y,2023,yes,NA_NA,NA,no,NA,NA,NA,227,tesla_model_y,1,yes,NA,300,yes,by_car,5,10_to_30,driveway,NA,no,300,app,NA,yes,300,yes,5,3_to_5,yes,2,less_than_3,254,2024-11-01T01:19:42Z,2024-11-01T01:23:56Z,3508,2,1,1,1,1,2,1,no,90,very,1995,male,black,NA,hs,NA,employed_over40,republican,detached,NA,own,1,25_to_35,93,no,NA,NA,871457,It was short and easy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
dynata,2024-11-01T01:14:45Z,5qjauvryITFdgMatTCIRsA**,383,129.62.57.53,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",94611,tesla_model_s,2021,yes,audi_e_tron_gt,2022,yes,NA,NA,NA,444,tesla_model_s,2,yes,NA,300,yes,"by_car, by_train",4,31_to_50,private_garage,NA,yes,300,app,NA,yes,300,yes,5,3_to_5,yes,3,less_than_3,300,2024-11-01T01:28:32Z,2024-11-01T01:33:32Z,1827,2,2,2,1,1,2,1,no,52,very,1978,female,white,NA,degree_bs,NA,employed_under40,republican,detached,NA,own,3,100_to_150,73,no,NA,NA,922243,Excellent survey experience,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
dynata,2024-11-01T01:14:56Z,5qjauvryITG9AduPGNN3bw**,108,65.25.72.216,"Mozilla/5.0 (Linux; Android 13; SM-A716U Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.58 Mobile Safari/537.36",10013,mercedes_benz_eqe_suv,2024,yes,audi_e_tron_gt,2023,yes,NA,NA,NA,174,mercedes_benz_eqe_suv,2,yes,NA,300,yes,by_car,6,10_to_30,private_garage,NA,yes,350,app,NA,yes,350,yes,4,5_to_8,no,NA,NA,172,2024-11-01T01:19:39Z,2024-11-01T01:22:31Z,1454,2,2,1,2,1,1,1,no,58,very,1981,male,white,NA,degree_bs,NA,employed_over40,democratic,detached,NA,own,4,250_to_300,42,yes,yes,50,542477,NA,93,2024-11-01T01:24:12Z,2024-11-01T01:25:45Z,1738,2,1,2,1,2,1,no,NA,no,no
dynata,2024-11-01T01:15:04Z,5qjauvryITFLFRuowHEmqw**,106,73.127.123.171,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",38128,tesla_model_3,2021,yes,genesis_electrified_gv_70,2022,yes,NA,NA,NA,193,tesla_model_3,2,yes,NA,300,yes,by_car,4,31_to_50,private_garage,NA,yes,350,smc,ev charger,yes,350,yes,7,3_to_5,no,NA,NA,170,2024-11-01T01:20:04Z,2024-11-01T01:22:54Z,4510,2,1,2,2,1,2,1,no,83,believe,1982,male,black,NA,hs,NA,employed_under40,democratic,detached,NA,own,2,50_to_75,39,yes,yes,300,476176,NA,123,2024-11-01T01:24:56Z,2024-11-01T01:26:59Z,2851,2,2,1,2,2,2,no,i love this survey,no,no
dynata,2024-11-01T01:17:30Z,5qjauvryITGtfWhNe7TsJA**,256,76.209.212.246,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",53045,tesla_model_y,2022,yes,NA_NA,NA,no,NA,NA,NA,1505,tesla_model_y,1,yes,NA,300,yes,by_car,6,31_to_50,private_garage,NA,yes,300,smc,ChargeLab,yes,300,yes,6,3_to_5,yes,3,3_to_5,391,2024-11-01T01:46:52Z,2024-11-01T01:53:23Z,1985,2,1,2,2,1,1,2,no,120,believe,1984,male,white,NA,degree_grad,NA,employed_over40,independent,detached,NA,own,4,250_to_300,207,yes,yes,5000,181985,NA,348,2024-11-01T01:58:51Z,2024-11-01T02:04:39Z,1267,1,1,1,2,1,2,no,The survey was well-organized and covered relevant questions. It was very easy to understand and complete.,no,no
dynata,2024-11-01T01:18:43Z,5qjauvryITHnuEHKtVyPZw**,127,174.229.18.255,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",35118,tesla_model_3,2022,yes,nissan_altima,2015,no,NA,NA,NA,5530,tesla_model_3,3,yes,NA,300,yes,by_car,6,10_to_30,private_garage,NA,yes,300,app,NA,yes,300,yes,5,5_to_8,no,NA,NA,802,2024-11-01T02:53:01Z,2024-11-01T03:06:23Z,1481,2,2,2,2,1,1,2,no,79,neutral,1981,male,white,NA,college_some,NA,employed_over40,republican,detached,NA,own,4,50_to_75,56,yes,no,NA,934828,NA,170,2024-11-01T03:08:38Z,2024-11-01T03:11:28Z,1505,1,2,1,2,2,2,no,NA,no,no
dynata,2024-11-01T01:19:43Z,5qjauvryITE_ne36XeepLw**,66,104.5.186.150,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",32209,gmc_sierra_1500_hd,2021,no,tesla_model_s,2023,yes,NA,NA,NA,3808,tesla_model_s,2,yes,NA,300,yes,by_car,5,10_to_30,driveway,NA,no,100,smc,Tesla,yes,100,yes,3,less_than_3,no,NA,NA,293,2024-11-01T02:24:19Z,2024-11-01T02:29:12Z,1010,2,1,2,1,1,1,2,no,68,not,1985,male,black,NA,college_some,NA,employed_under40,republican,detached,NA,own,5_or_more,200_to_250,65,yes,yes,1000,375372,NA,70,2024-11-01T02:31:26Z,2024-11-01T02:32:36Z,2180,2,1,2,1,1,1,no,Good survey,no,no
dynata,2024-11-01T01:19:47Z,5qjauvryITFpOBrpPBT6Vg**,56,73.158.97.199,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)",94578,tesla_model_y,2024,yes,NA_NA,NA,no,NA,NA,NA,124,tesla_model_y,1,yes,NA,300,yes,by_car,5,10_to_30,shared_lot,NA,no,350,app,NA,yes,350,yes,5,5_to_8,yes,3,less_than_3,141,2024-11-01T01:22:47Z,2024-11-01T01:25:08Z,3973,2,1,2,1,2,1,2,no,49,very,1991,male,white,NA,degree_bs,NA,employed_over40,democratic,detached,NA,own,1,75_to_100,20,yes,yes,100,442701,NA,42,2024-11-01T01:26:17Z,2024-11-01T01:26:59Z,3367,2,2,1,2,2,2,no,NA,no,yes
dynata,2024-11-01T01:20:32Z,5qjauvryITFKw4RDbCWbSw**,44,174.247.187.25,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",97201,fiat_500_e,2019,yes,NA_NA,NA,no,NA,NA,NA,78,fiat_500_e,1,yes,NA,100,yes,by_car,5,10_to_30,driveway,NA,not_sure,100,no,NA,yes,100,yes,6,5_to_8,yes,5,3_to_5,111,2024-11-01T01:22:34Z,2024-11-01T01:24:25Z,1909,2,1,3,1,1,3,1,no,37,very,1984,female,white,NA,degree_grad,NA,employed_over40,democratic,apartment,NA,rent,1,50_to_75,19,no,NA,NA,774491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
dynata,2024-11-01T01:21:00Z,5qjauvryITE-zAX8X15RsQ**,47,76.36.101.29,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",28358,bmw_i_7,2024,yes,chevrolet_tahoe,2022,no,NA,NA,NA,106,bmw_i_7,3,yes,NA,300,yes,by_car,5,10_to_30,driveway,NA,yes,250,app,NA,yes,250,yes,5,3_to_5,no,NA,NA,116,2024-11-01T01:23:34Z,2024-11-01T01:25:30Z,2767,2,2,1,1,2,1,2,no,42,somewhat,1993,female,white,NA,degree_bs,NA,employed_under40,independent,detached,NA,own,3,150_to_200,38,yes,yes,1500,777947,NA,68,2024-11-01T01:26:50Z,2024-11-01T01:27:58Z,2017,2,2,2,2,2,1,no,NA,no,no
dynata,2024-11-01T01:21:07Z,5qjauvryITEQCmt_qbsJ9A**,38,66.24.54.195,"Mozilla/5.0 (Linux; Android 14; SM-A536V Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.58 Mobile Safari/537.36",13207,tesla_model_s,2020,yes,NA_NA,NA,no,NA,NA,NA,107,tesla_model_s,1,yes,NA,300,yes,"by_car, by_walk",5,10_to_30,driveway,NA,no,350,app,NA,yes,350,yes,4,3_to_5,no,NA,NA,142,2024-11-01T01:23:33Z,2024-11-01T01:25:55Z,1717,2,1,2,1,1,2,2,no,85,very,1980,female,white,NA,degree_bs,NA,employed_under40,democratic,detached,NA,own,3,75_to_100,42,no,NA,NA,632749,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
dynata,2024-11-01T01:23:58Z,5qjauvryITEHSkXA-hshWg**,114,71.58.158.6,"Mozilla/5.0 (Linux; Android 11; moto g stylus (XT2115DL) Build/RPCS31.Q2-109-16-16; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.58 Mobile Safari/537.36",16823,ford_f_250_super_duty,2005,no,kia_niro_ev,2023,yes,NA,NA,NA,130,kia_niro_ev,2,yes,NA,250,yes,by_car,6,10_to_30,driveway,NA,yes,350,no,NA,yes,350,yes,2,5_to_8,no,NA,NA,186,2024-11-01T01:28:02Z,2024-11-01T01:31:08Z,1233,2,2,1,1,2,1,1,no,79,believe,1980,male,white,NA,hs,NA,employed_over40,republican,detached,NA,own,3,50_to_75,69,no,NA,NA,722894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
dynata,2024-11-01T01:25:25Z,5qjauvryITEKdoBdg1PHSQ**,174,173.61.129.190,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",08638,tesla_model_3,2023,yes,mazda_cx_9,2021,no,NA,NA,NA,224,tesla_model_3,2,yes,NA,300,yes,by_car,3,31_to_50,private_garage,NA,no,350,app,NA,yes,350,yes,1,5_to_8,no,NA,NA,260,2024-11-01T01:32:04Z,2024-11-01T01:36:24Z,2207,1,2,1,2,3,1,2,no,69,very,1989,male,white,NA,degree_bs,NA,employed_over40,republican,detached,NA,own,3,150_to_200,23,no,NA,NA,208949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
dynata,2024-11-01T01:26:26Z,5qjauvryITHYuXercgEjXw**,134,71.126.16.36,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",60603,tesla_model_s,2020,yes,audi_q_8_e_tron,2022,yes,NA,NA,NA,702,tesla_model_s,2,yes,NA,300,yes,by_car,6,31_to_50,private_garage,NA,yes,400,smc,Tesla super charger,no,400,yes,3,5_to_8,yes,2,less_than_3,291,2024-11-01T01:40:24Z,2024-11-01T01:45:15Z,982,1,2,2,2,1,2,2,no,79,very,1985,male,white,NA,degree_grad,NA,employed_over40,democratic,mobile,NA,own,4,100_to_150,111,yes,yes,550,113956,NA,169,2024-11-01T01:48:26Z,2024-11-01T01:51:15Z,34,2,1,1,2,2,2,no,Its so good survey,no,no
dynata,2024-11-01T01:26:50Z,5qjauvryITGmZ95DPb9bBA**,43,98.162.242.52,"Mozilla/5.0 (Linux; Android 11; ONEPLUS A6013 Build/RKQ1.201217.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.58 Mobile Safari/537.36",73013,hyundai_ioniq_5,2023,yes,NA_NA,NA,no,NA,NA,NA,114,hyundai_ioniq_5,1,yes,NA,250,yes,by_car,5,10_to_30,private_garage,NA,no,300,app,NA,yes,300,yes,7,3_to_5,no,NA,NA,159,2024-11-01T01:29:28Z,2024-11-01T01:32:07Z,191,2,2,1,2,1,2,2,no,47,very,1994,male,asian,NA,degree_bs,NA,employed_over40,democratic,detached,NA,own,3,100_to_150,39,yes,yes,500,886102,NA,88,2024-11-01T01:33:34Z,2024-11-01T01:35:02Z,4137,1,1,1,2,2,1,no,This was a good survey.,no,no
dynata,2024-11-01T01:27:44Z,5qjauvryITGzWL3lkgDyhA**,132,168.245.212.45,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 OPR/114.0.0.0 (Edition std-2)",98103,tesla_model_3,2022,yes,ford_f_150,2020,no,NA,NA,NA,498,tesla_model_3,2,yes,NA,300,yes,by_car,5,31_to_50,private_garage,NA,yes,350,app,NA,yes,350,yes,2,5_to_8,yes,1,3_to_5,213,2024-11-01T01:38:15Z,2024-11-01T01:41:48Z,24,2,2,2,1,2,1,2,no,56,believe,1983,male,hispanic,NA,degree_grad,NA,employed_under40,democratic,detached,NA,own,5_or_more,200_to_250,170,no,NA,NA,110072,It was a great experience.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
dynata,2024-11-01T01:27:53Z,5qjauvryITG-jv6Ym-pOCg**,306,76.239.62.208,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Mobile/15E148 Safari/604.1",46628,tesla_model_s,2023,yes,NA_NA,NA,no,NA,NA,NA,171,tesla_model_s,1,yes,NA,300,yes,by_car,6,31_to_50,driveway,NA,not_sure,450,app,NA,yes,450,yes,6,3_to_5,no,NA,NA,4081,2024-11-01T01:35:52Z,2024-11-01T02:43:53Z,2133,2,1,2,2,2,2,1,no,480,believe,1988,male,hispanic,NA,degree_associate,NA,employed_under40,republican,townhome,NA,own,3,100_to_150,16,yes,yes,200,238709,NA,1228,2024-11-01T02:52:10Z,2024-11-01T03:12:38Z,616,2,2,2,2,2,2,yes,Not sure,no,no
dynata,2024-11-01T01:31:16Z,5qjauvryITFINohvHZTbNg**,53,67.163.49.163,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/130.0.6723.78 Mobile/15E148 Safari/604.1",60101,tesla_model_x,2024,yes,NA_NA,NA,no,NA,NA,NA,116,tesla_model_x,1,yes,NA,300,yes,by_car,7,10_to_30,private_garage,NA,yes,100,app,NA,yes,100,yes,7,more_than_8,yes,3,3_to_5,118,2024-11-01T01:34:06Z,2024-11-01T01:36:04Z,2744,2,1,2,2,1,1,1,no,100,neutral,1997,male,black,NA,college_some,NA,employed_under40,republican,detached,NA,own,3,75_to_100,57,yes,yes,500,760968,NA,114,2024-11-01T01:38:41Z,2024-11-01T01:40:35Z,1312,1,1,2,2,2,2,no,Good survey,no,no
dynata,2024-11-01T01:32:28Z,5qjauvryITHaow-89fq4fw**,69,174.243.48.37,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36",65802,cadillac_lyriq,2022,yes,NA_NA,NA,no,NA,NA,NA,92,cadillac_lyriq,1,yes,NA,300,yes,by_car,5,10_to_30,private_garage,NA,no,250,app,NA,yes,250,yes,5,3_to_5,yes,4,less_than_3,141,2024-11-01T01:35:09Z,2024-11-01T01:37:30Z,2048,2,1,2,2,3,1,2,no,63,believe,1977,male,white,NA,degree_bs,NA,employed_over40,democratic,detached,NA,own,4,100_to_150,47,no,NA,NA,614366,614366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
dynata,2024-11-01T01:36:01Z,5qjauvryITHlnIZ2kjHteQ**,98,97.103.3.1,"Mozilla/5.0 (Linux; Android 14; SM-G991U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.60 Mobile Safari/537.36",32725,audi_q_4_e_tron,2023,yes,ford_f_150,2020,no,NA,NA,NA,145,audi_q_4_e_tron,2,yes,NA,250,yes,by_car,6,10_to_30,shared_lot,NA,yes,300,app,NA,yes,300,yes,5,more_than_8,no,NA,NA,160,2024-11-01T01:40:05Z,2024-11-01T01:42:45Z,3265,2,2,1,2,1,2,2,no,59,believe,1984,male,hispanic,NA,degree_bs,NA,employed_over40,democratic,detached,NA,own,4,75_to_100,62,no,NA,NA,821725,Not really,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
dynata,2024-11-01T01:36:18Z,5qjauvryITGb9dWfkr4hYQ**,97,24.60.11.255,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",02740,tesla_model_s,2019,yes,NA_NA,NA,no,NA,NA,NA,278,tesla_model_s,1,yes,NA,300,yes,by_car,5,31_to_50,driveway,NA,yes,300,no,NA,yes,300,yes,3,less_than_3,no,NA,NA,217,2024-11-01T01:42:33Z,2024-11-01T01:46:10Z,2244,2,1,2,1,2,1,1,no,69,very,1977,male,white,NA,degree_grad,NA,employed_over40,democratic,detached,NA,own,5_or_more,35_to_50,43,yes,yes,300,581190,NA,112,2024-11-01T01:48:02Z,2024-11-01T01:49:54Z,1868,2,1,1,2,2,2,no,NA,no,no
dynata,2024-11-01T01:37:09Z,5qjauvryITFmRlq1MgwEyA**,251,166.137.175.38,"Mozilla/5.0 (Linux; Android 10; Lenovo TB-8505F Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.58 Mobile Safari/537.36",19015,tesla_model_s,2019,yes,NA_NA,NA,no,NA,NA,NA,92,tesla_model_s,1,yes,NA,300,yes,by_car,5,31_to_50,shared_lot,NA,yes,100,app,NA,yes,100,no,NA,NA,yes,5,5_to_8,244,2024-11-01T01:42:53Z,2024-11-01T01:46:57Z,444,2,1,2,1,1,2,2,no,337,very,1983,female,white,NA,degree_bs,NA,employed_under40,republican,detached,NA,own,3,250_to_300,32,yes,yes,10000,742957,NA,47,2024-11-01T01:53:07Z,2024-11-01T01:53:54Z,2527,1,2,1,2,1,1,no,NA,no,yes
dynata,2024-11-01T01:38:20Z,5qjauvryITE2zOpmfhy3Nw**,105,99.57.179.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",38544,toyota_b_z_4_x,2022,yes,NA_NA,NA,no,NA,NA,NA,673,toyota_b_z_4_x,1,yes,NA,250,yes,by_car,5,10_to_30,private_garage,NA,yes,250,smc,EVBox,yes,250,yes,4,3_to_5,yes,1,3_to_5,665,2024-11-01T01:51:19Z,2024-11-01T02:02:24Z,3655,1,1,1,2,1,1,1,no,105,very,1982,male,white,NA,degree_grad,NA,employed_over40,republican,detached,NA,own,4,100_to_150,154,yes,yes,1200,774273,NA,290,2024-11-01T02:06:45Z,2024-11-01T02:11:35Z,4567,1,1,2,1,2,2,no,"I appreciate being invited to take part in this survey! If you have any other questions or provision of further comments sounds feasible to you, you may request for that.",no,no
