session,session_id,study_id,iteration,created,modified,ended,expired,time_4b_start,completion_code,v2g_survey,v2g_respID,v2g_df,user_range,time_4b_1,mc_v2g_1,time_4b_2,mc_v2g_2,time_4b_3,mc_v2g_3,time_4b_4,mc_v2g_4,time_4b_5,mc_v2g_5,time_4b_6,mc_v2g_6,time_4b_7,v2g_all_same,txt_feedback_2,time_4b_1_posix,time_4b_7_posix,time_diff_v2g,v2g_speeding,time_4b_end,psid_complete
2ot2J1RReyg2AvspR57fJkcaUBJtihcItGCnytg2vaOasbinI97t--3O3oRPfdix,35869126,141484,574,2024-10-29 22:23:35,2024-10-29 22:25:26,2024-10-29 22:25:26,,2024-10-29 22:23:36,580452,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",3744,"{""profileID"":44,""respID"":3744,""qID"":1,""altID"":1,""obsID"":18859,""enrollment_cash"":300,""occurrence_cash"":2,""monthly_occurrence"":3,""lower_bound"":20,""guaranteed_threshold"":60,""no_choice"":0}",150,2024-10-29 22:23:56,2,2024-10-29 22:24:11,2,2024-10-29 22:24:21,2,2024-10-29 22:24:34,1,2024-10-29 22:24:45,1,2024-10-29 22:24:57,1,2024-10-29 22:25:10,no,,2024-10-29 22:23:56,2024-10-29 22:25:10,74,no,2024-10-29 22:25:26,5qjauvryITF7j2B8PSc3LA**
E7yBEXF4MIjEyeVI1PtPmnHyXh5plZsFWAMXRDtrvgh7ShLWwpkz5JlT6x5MYxWi,35869160,141484,575,2024-10-29 22:24:00,2024-10-29 22:26:35,2024-10-29 22:26:35,,2024-10-29 22:24:01,506566,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",2563,"{""profileID"":68,""respID"":2563,""qID"":1,""altID"":1,""obsID"":11773,""enrollment_cash"":300,""occurrence_cash"":5,""monthly_occurrence"":4,""lower_bound"":20,""guaranteed_threshold"":60,""no_choice"":0}",150,2024-10-29 22:24:33,1,2024-10-29 22:24:46,1,2024-10-29 22:24:58,1,2024-10-29 22:25:51,2,2024-10-29 22:26:04,1,2024-10-29 22:26:16,1,2024-10-29 22:26:25,no,,2024-10-29 22:24:33,2024-10-29 22:26:25,112,no,2024-10-29 22:26:35,5qjauvryITEaoea4kE1Opw**
YQl6IvG4L7M2tzFWkNDTF2FIaQNVmXStuRZDN0NjXDQTUJEniADuCm13BpfDkeOv,35869191,141484,576,2024-10-29 22:24:18,2024-10-29 22:26:51,2024-10-29 22:26:52,,2024-10-29 22:24:18,704780,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",3305,"{""profileID"":72,""respID"":3305,""qID"":1,""altID"":1,""obsID"":16225,""enrollment_cash"":300,""occurrence_cash"":10,""monthly_occurrence"":4,""lower_bound"":20,""guaranteed_threshold"":60,""no_choice"":0}",400,2024-10-29 22:24:58,2,2024-10-29 22:25:13,1,2024-10-29 22:25:30,2,2024-10-29 22:25:46,2,2024-10-29 22:26:21,1,2024-10-29 22:26:34,2,2024-10-29 22:26:46,no,,2024-10-29 22:24:58,2024-10-29 22:26:46,108,no,2024-10-29 22:26:52,5qjauvryITE4u3bmUpvDTg**
obwRBRLNhOhcE69Eeku6fh-ZZZTFR2waf98pJ5iExfyNWbqIFCnTo58csxQJRKBO,35869211,141484,577,2024-10-29 22:24:37,2024-10-29 22:25:32,2024-10-29 22:25:33,,2024-10-29 22:24:37,508945,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",1975,"{""profileID"":613,""respID"":1975,""qID"":1,""altID"":1,""obsID"":8245,""enrollment_cash"":50,""occurrence_cash"":15,""monthly_occurrence"":3,""lower_bound"":30,""guaranteed_threshold"":80,""no_choice"":0}",300,2024-10-29 22:24:45,2,2024-10-29 22:24:52,1,2024-10-29 22:24:57,1,2024-10-29 22:25:03,1,2024-10-29 22:25:08,1,2024-10-29 22:25:13,2,2024-10-29 22:25:18,no,,2024-10-29 22:24:45,2024-10-29 22:25:18,33,no,2024-10-29 22:25:33,5qjauvryITH3qs71pc2bjQ**
JmBy3bpelFt4HzkFWVvYNUH7w4qHJUW1sreY0w8ZpljKQW1uovgjLOJYvnxN19We,35869283,141484,578,2024-10-29 22:25:22,2024-10-29 22:27:15,2024-10-29 22:27:15,,2024-10-29 22:25:23,175865,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",1832,"{""profileID"":194,""respID"":1832,""qID"":1,""altID"":1,""obsID"":7387,""enrollment_cash"":100,""occurrence_cash"":15,""monthly_occurrence"":2,""lower_bound"":40,""guaranteed_threshold"":60,""no_choice"":0}",250,2024-10-29 22:25:57,1,2024-10-29 22:26:09,2,2024-10-29 22:26:18,1,2024-10-29 22:26:27,2,2024-10-29 22:26:36,1,2024-10-29 22:26:51,2,2024-10-29 22:27:00,no,Great survey ,2024-10-29 22:25:57,2024-10-29 22:27:00,63,no,2024-10-29 22:27:15,5qjauvryITFRUiuQFzjs6g**
VclK1Rtn1JtS-GaqOQe44r2ebhlKCsPQ8QzkXt1YScH1hBNFY1E35Y8JdmJgiVUS,35869308,141484,579,2024-10-29 22:25:35,2024-10-29 22:26:28,2024-10-29 22:26:28,,2024-10-29 22:25:36,305486,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",3969,"{""profileID"":492,""respID"":3969,""qID"":1,""altID"":1,""obsID"":20209,""enrollment_cash"":300,""occurrence_cash"":10,""monthly_occurrence"":1,""lower_bound"":20,""guaranteed_threshold"":80,""no_choice"":0}",300,2024-10-29 22:25:49,1,2024-10-29 22:25:53,2,2024-10-29 22:25:58,1,2024-10-29 22:26:02,2,2024-10-29 22:26:08,2,2024-10-29 22:26:13,2,2024-10-29 22:26:19,no,None,2024-10-29 22:25:49,2024-10-29 22:26:19,30,no,2024-10-29 22:26:28,5qjauvryITH6sOSE5fxAYA**
thrWHUT7Zjg0_8IL8xBNbR6xZXeHCKnEjvu_rTzrGD5pyhMGlf2IgchLJrrYctWz,35869315,141484,580,2024-10-29 22:25:41,2024-10-29 22:26:25,2024-10-29 22:26:26,,2024-10-29 22:25:41,413712,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",3081,"{""profileID"":583,""respID"":3081,""qID"":1,""altID"":1,""obsID"":14881,""enrollment_cash"":200,""occurrence_cash"":2,""monthly_occurrence"":2,""lower_bound"":30,""guaranteed_threshold"":80,""no_choice"":0}",200,2024-10-29 22:25:51,2,2024-10-29 22:25:55,1,2024-10-29 22:25:59,3,2024-10-29 22:26:04,3,2024-10-29 22:26:09,2,2024-10-29 22:26:14,2,2024-10-29 22:26:18,no,,2024-10-29 22:25:51,2024-10-29 22:26:18,27,no,2024-10-29 22:26:26,5qjauvryITGkQFELfYt8FA**
25LkdfmWdkcBxdlk_HzpW6nNtnQlkBoy9MpAK9bPAqsRLfndjyU8PaZB8ZXT4f1s,35869322,141484,581,2024-10-29 22:25:44,2024-10-29 22:26:43,2024-10-29 22:26:43,,2024-10-29 22:25:44,892929,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",1808,"{""profileID"":225,""respID"":1808,""qID"":1,""altID"":1,""obsID"":7243,""enrollment_cash"":50,""occurrence_cash"":5,""monthly_occurrence"":4,""lower_bound"":40,""guaranteed_threshold"":60,""no_choice"":0}",150,2024-10-29 22:25:53,2,2024-10-29 22:26:04,1,2024-10-29 22:26:12,1,2024-10-29 22:26:19,1,2024-10-29 22:26:25,1,2024-10-29 22:26:31,1,2024-10-29 22:26:37,no,,2024-10-29 22:25:53,2024-10-29 22:26:37,44,no,2024-10-29 22:26:43,5qjauvryITFjTBNz4ZNH8w**
zWe0IZtI6u711gxfY3oNOHj_2U0ywU7HELSxNjKMNPgW4KCGDUEcGoXn8g6Z6oMq,35869330,141484,582,2024-10-29 22:25:52,2024-10-29 22:26:49,2024-10-29 22:26:50,,2024-10-29 22:25:52,886135,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",3221,"{""profileID"":670,""respID"":3221,""qID"":1,""altID"":1,""obsID"":15721,""enrollment_cash"":100,""occurrence_cash"":10,""monthly_occurrence"":2,""lower_bound"":40,""guaranteed_threshold"":80,""no_choice"":0}",200,2024-10-29 22:26:03,2,2024-10-29 22:26:09,1,2024-10-29 22:26:16,2,2024-10-29 22:26:22,1,2024-10-29 22:26:27,2,2024-10-29 22:26:32,2,2024-10-29 22:26:39,no,Fun,2024-10-29 22:26:03,2024-10-29 22:26:39,36,no,2024-10-29 22:26:49,5qjauvryITGm284LVbMHyQ**
Z7bZTHnbA-duEBqvV8GjioLuUw74VhTh4mEmYO6xvtfAMWiK-1TXEW68NYF55KNY,35869339,141484,583,2024-10-29 22:26:01,2024-10-29 22:27:19,2024-10-29 22:27:19,,2024-10-29 22:26:02,414135,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",584,"{""profileID"":353,""respID"":584,""qID"":1,""altID"":1,""obsID"":3499,""enrollment_cash"":50,""occurrence_cash"":15,""monthly_occurrence"":2,""lower_bound"":30,""guaranteed_threshold"":70,""no_choice"":0}",100,2024-10-29 22:26:14,2,2024-10-29 22:26:21,2,2024-10-29 22:26:32,1,2024-10-29 22:26:36,2,2024-10-29 22:26:41,1,2024-10-29 22:26:47,1,2024-10-29 22:26:52,no,I have no other feedback to provide.,2024-10-29 22:26:14,2024-10-29 22:26:52,38,no,2024-10-29 22:27:19,5qjauvryITFodOQQnkxy-w**
ecSyuGu2pWXabIdSUMmRoJHhb5F-IJfc-O5eFMMRfs9_ihOBtbLImXebUo_BnSOV,35869363,141484,584,2024-10-29 22:26:19,2024-10-29 22:27:49,2024-10-29 22:27:49,,2024-10-29 22:26:20,425173,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",1622,"{""profileID"":542,""respID"":1622,""qID"":1,""altID"":1,""obsID"":6127,""enrollment_cash"":100,""occurrence_cash"":2,""monthly_occurrence"":4,""lower_bound"":20,""guaranteed_threshold"":80,""no_choice"":0}",300,2024-10-29 22:26:34,2,2024-10-29 22:26:42,1,2024-10-29 22:26:48,1,2024-10-29 22:26:58,1,2024-10-29 22:27:05,2,2024-10-29 22:27:15,1,2024-10-29 22:27:37,no,,2024-10-29 22:26:34,2024-10-29 22:27:37,63,no,2024-10-29 22:27:49,5qjauvryITFiYe5tcZl-PA**
COMnVQdQT01ClxuEWZvpHszj_soysCLd_p8MSLac_IMduHRnk3OIJ9USdUugsQGO,35869430,141484,585,2024-10-29 22:26:50,2024-10-29 22:28:52,2024-10-29 22:28:52,,2024-10-29 22:26:50,736965,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",562,"{""profileID"":232,""respID"":562,""qID"":1,""altID"":1,""obsID"":3367,""enrollment_cash"":300,""occurrence_cash"":10,""monthly_occurrence"":4,""lower_bound"":40,""guaranteed_threshold"":60,""no_choice"":0}",200,2024-10-29 22:27:22,2,2024-10-29 22:27:33,1,2024-10-29 22:27:38,2,2024-10-29 22:27:58,2,2024-10-29 22:28:07,1,2024-10-29 22:28:38,2,2024-10-29 22:28:43,no,Okay,2024-10-29 22:27:22,2024-10-29 22:28:43,81,no,2024-10-29 22:28:52,5qjauvryITGGSycuD7c_kg**
W2GXfi5MIfIezxir1-tqZBtlLHxr5g2W0izgjegq2ruiY12oPfmrLFfya2TxCjr3,35869437,141484,586,2024-10-29 22:26:54,2024-10-29 22:28:36,2024-10-29 22:28:36,,2024-10-29 22:26:55,467702,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",1334,"{""profileID"":673,""respID"":1334,""qID"":1,""altID"":1,""obsID"":4399,""enrollment_cash"":50,""occurrence_cash"":15,""monthly_occurrence"":2,""lower_bound"":40,""guaranteed_threshold"":80,""no_choice"":0}",350,2024-10-29 22:27:26,1,2024-10-29 22:27:38,2,2024-10-29 22:27:49,2,2024-10-29 22:27:57,1,2024-10-29 22:28:08,1,2024-10-29 22:28:17,2,2024-10-29 22:28:26,no,,2024-10-29 22:27:26,2024-10-29 22:28:26,60,no,2024-10-29 22:28:36,5qjauvryITGD3AyU0cjUlA**
oBOvG-hE7yEQxJ-m2VOGtOko9pluVqOvxbKvPxUGPuqvqVdRdGFy27IAlBMYiG4e,35869452,141484,587,2024-10-29 22:27:05,2024-10-29 22:28:11,2024-10-29 22:28:11,,2024-10-29 22:27:05,293407,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",2216,"{""profileID"":336,""respID"":2216,""qID"":1,""altID"":1,""obsID"":9691,""enrollment_cash"":300,""occurrence_cash"":15,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":70,""no_choice"":0}",200,2024-10-29 22:27:14,2,2024-10-29 22:27:21,1,2024-10-29 22:27:28,2,2024-10-29 22:27:39,1,2024-10-29 22:27:47,1,2024-10-29 22:27:55,2,2024-10-29 22:28:04,no,,2024-10-29 22:27:14,2024-10-29 22:28:04,50,no,2024-10-29 22:28:11,5qjauvryITFa4q8mBlaiQQ**
OJJvjot8gDqUsK24cd-c5rJZU-HJlhI6CeayJ2z3gmOaI8mYjR5uvmsa7vet7u8D,35869460,141484,588,2024-10-29 22:27:11,2024-10-29 22:28:40,2024-10-29 22:28:41,,2024-10-29 22:27:11,163107,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",761,"{""profileID"":310,""respID"":761,""qID"":1,""altID"":1,""obsID"":961,""enrollment_cash"":100,""occurrence_cash"":10,""monthly_occurrence"":4,""lower_bound"":20,""guaranteed_threshold"":70,""no_choice"":0}",600,2024-10-29 22:27:26,2,2024-10-29 22:27:39,1,2024-10-29 22:27:48,2,2024-10-29 22:28:01,2,2024-10-29 22:28:11,2,2024-10-29 22:28:19,2,2024-10-29 22:28:29,no,,2024-10-29 22:27:26,2024-10-29 22:28:29,63,no,2024-10-29 22:28:40,5qjauvryITGSGwGx5LH8Vw**
LusREUUDvUtmjqX_XQHqq6yWHj9Ut6e9om6EfpRWFdVsu8GRAufSzo9Pbkrq1qrk,35869530,141484,589,2024-10-29 22:27:47,2024-10-29 22:28:39,2024-10-29 22:28:39,,2024-10-29 22:27:47,716383,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",1587,"{""profileID"":698,""respID"":1587,""qID"":1,""altID"":1,""obsID"":5917,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":3,""lower_bound"":40,""guaranteed_threshold"":80,""no_choice"":0}",100,2024-10-29 22:27:56,3,2024-10-29 22:28:04,3,2024-10-29 22:28:11,3,2024-10-29 22:28:19,3,2024-10-29 22:28:24,3,2024-10-29 22:28:29,3,2024-10-29 22:28:34,yes,,2024-10-29 22:27:56,2024-10-29 22:28:34,38,no,2024-10-29 22:28:39,5qjauvryITGv_4qUVGYvGA**
ljQpw_8PdnI0ISIfHVq2sp3ZGKoytonJKEE3AkXf2dladjMrxX9UM97hI755NDhc,35869549,141484,590,2024-10-29 22:27:58,2024-10-29 22:28:45,2024-10-29 22:28:46,,2024-10-29 22:27:58,125373,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",1577,"{""profileID"":130,""respID"":1577,""qID"":1,""altID"":1,""obsID"":5857,""enrollment_cash"":100,""occurrence_cash"":10,""monthly_occurrence"":3,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",200,2024-10-29 22:28:06,1,2024-10-29 22:28:11,2,2024-10-29 22:28:16,2,2024-10-29 22:28:21,2,2024-10-29 22:28:25,3,2024-10-29 22:28:30,2,2024-10-29 22:28:34,no,,2024-10-29 22:28:06,2024-10-29 22:28:34,28,no,2024-10-29 22:28:45,5qjauvryITEaS8Vsk4isCQ**
MkE1m-6QpxDDiG1UBAaufagMRAJuHhYa8yQ5rancuBzxxT7CDJ4s4cDv7zc4b04f,35869586,141484,591,2024-10-29 22:28:15,2024-10-29 22:29:58,2024-10-29 22:29:58,,2024-10-29 22:28:15,315178,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",456,"{""profileID"":470,""respID"":456,""qID"":1,""altID"":1,""obsID"":2731,""enrollment_cash"":100,""occurrence_cash"":10,""monthly_occurrence"":4,""lower_bound"":40,""guaranteed_threshold"":70,""no_choice"":0}",100,2024-10-29 22:28:35,1,2024-10-29 22:28:44,2,2024-10-29 22:28:54,2,2024-10-29 22:29:02,1,2024-10-29 22:29:15,2,2024-10-29 22:29:24,1,2024-10-29 22:29:35,no,Good survey thank you,2024-10-29 22:28:35,2024-10-29 22:29:35,60,no,2024-10-29 22:29:58,5qjauvryITGDLadflOOTNA**
oclrb65FYkfsftC7qDoXYl-0RHQlcXogf7vcEq0rbbjGRAzeR5Ip-PoNQEOAjKem,35869628,141484,592,2024-10-29 22:28:37,2024-10-29 22:30:06,2024-10-29 22:30:06,,2024-10-29 22:28:37,433357,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",567,"{""profileID"":579,""respID"":567,""qID"":1,""altID"":1,""obsID"":3397,""enrollment_cash"":200,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":80,""no_choice"":0}",400,2024-10-29 22:28:59,1,2024-10-29 22:29:09,1,2024-10-29 22:29:17,2,2024-10-29 22:29:27,2,2024-10-29 22:29:35,2,2024-10-29 22:29:46,2,2024-10-29 22:29:55,no,,2024-10-29 22:28:59,2024-10-29 22:29:55,56,no,2024-10-29 22:30:06,5qjauvryITF_CUYbbK0gDw**
IF5GDmV2t8COv2ijAxcyPJ-pKmQ9ufy5n6jb1x12apYLxryg1oGUJ9Na0q5zD9Iz,35869689,141484,593,2024-10-29 22:28:53,2024-10-29 22:29:50,2024-10-29 22:29:50,,2024-10-29 22:28:53,278164,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",2204,"{""profileID"":275,""respID"":2204,""qID"":1,""altID"":1,""obsID"":9619,""enrollment_cash"":200,""occurrence_cash"":15,""monthly_occurrence"":2,""lower_bound"":20,""guaranteed_threshold"":70,""no_choice"":0}",300,2024-10-29 22:29:13,3,2024-10-29 22:29:19,3,2024-10-29 22:29:24,3,2024-10-29 22:29:29,3,2024-10-29 22:29:34,3,2024-10-29 22:29:39,3,2024-10-29 22:29:44,yes,,2024-10-29 22:29:13,2024-10-29 22:29:44,31,no,2024-10-29 22:29:50,5qjauvryITFSuPIFmrsD-g**
YmpInC5GRxTBHA8XAArxmI7kLTZJTU3Em2gdZbfPVeZVoYZBAHZ5gpJQvXdqrwKw,35869777,141484,594,2024-10-29 22:29:15,2024-10-29 22:30:04,2024-10-29 22:30:05,,2024-10-29 22:29:15,764148,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",885,"{""profileID"":496,""respID"":885,""qID"":1,""altID"":1,""obsID"":1705,""enrollment_cash"":300,""occurrence_cash"":15,""monthly_occurrence"":1,""lower_bound"":20,""guaranteed_threshold"":80,""no_choice"":0}",250,2024-10-29 22:29:23,2,2024-10-29 22:29:28,2,2024-10-29 22:29:33,2,2024-10-29 22:29:38,2,2024-10-29 22:29:44,2,2024-10-29 22:29:49,2,2024-10-29 22:29:54,yes,You can also be used to be a part of the story ,2024-10-29 22:29:23,2024-10-29 22:29:54,31,no,2024-10-29 22:30:04,5qjauvryITEej-8ZibTqPQ**
N52WZ5QT8moGBSdXpgzqslFPsw5RxytSkdjlDBdGuxxYMCnvq8mUvv7mpKS_iSbj,35869785,141484,595,2024-10-29 22:29:20,2024-10-29 22:34:39,2024-10-29 22:34:39,,2024-10-29 22:29:21,693075,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",1809,"{""profileID"":501,""respID"":1809,""qID"":1,""altID"":1,""obsID"":7249,""enrollment_cash"":50,""occurrence_cash"":2,""monthly_occurrence"":2,""lower_bound"":20,""guaranteed_threshold"":80,""no_choice"":0}",400,2024-10-29 22:29:44,1,2024-10-29 22:29:49,1,2024-10-29 22:29:53,1,2024-10-29 22:31:59,1,2024-10-29 22:34:19,1,2024-10-29 22:34:23,1,2024-10-29 22:34:30,yes,no comments ,2024-10-29 22:29:44,2024-10-29 22:34:30,286,no,2024-10-29 22:34:39,5qjauvryITH4BJ8hx6hPnQ**
w8dfht_ns2dqU-ZmIoGKvtdSjIYFll5_roixzcknSCbTAFL2zrZKLSc3apVZ17lA,35869792,141484,596,2024-10-29 22:29:25,2024-10-29 22:31:20,2024-10-29 22:31:20,,2024-10-29 22:29:25,129898,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",4389,"{""profileID"":187,""respID"":4389,""qID"":1,""altID"":1,""obsID"":22729,""enrollment_cash"":200,""occurrence_cash"":5,""monthly_occurrence"":2,""lower_bound"":40,""guaranteed_threshold"":60,""no_choice"":0}",150,2024-10-29 22:29:36,2,2024-10-29 22:29:49,1,2024-10-29 22:29:59,1,2024-10-29 22:30:12,1,2024-10-29 22:30:29,1,2024-10-29 22:30:37,1,2024-10-29 22:30:51,no,I love my electronic vehicle for local trips,2024-10-29 22:29:36,2024-10-29 22:30:51,75,no,2024-10-29 22:31:20,5qjauvryITGdNZTV1D_TRA**
Lj1nAM2GQu4fd3YiRg4VypB8hTBW_YJ7HTgX14Mld_lW8v-oU0rDkBIQ0B7tHUUI,35869794,141484,597,2024-10-29 22:29:26,2024-10-29 22:33:01,2024-10-29 22:33:02,,2024-10-29 22:29:26,823553,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",3636,"{""profileID"":292,""respID"":3636,""qID"":1,""altID"":1,""obsID"":18211,""enrollment_cash"":300,""occurrence_cash"":10,""monthly_occurrence"":3,""lower_bound"":20,""guaranteed_threshold"":70,""no_choice"":0}",350,2024-10-29 22:29:43,1,2024-10-29 22:29:53,2,2024-10-29 22:32:00,1,2024-10-29 22:32:15,2,2024-10-29 22:32:24,2,2024-10-29 22:32:38,1,2024-10-29 22:32:51,no,,2024-10-29 22:29:43,2024-10-29 22:32:51,188,no,2024-10-29 22:33:02,5qjauvryITEb7zG4rP6QGQ**
wD5SWfpEpKBdaZvgMQR0bg4A2XAPmmjgfYzhaGTsOsPe4vvN3qsHj53cmxcvWjnG,35869848,141484,598,2024-10-29 22:29:53,2024-10-29 22:31:16,2024-10-29 22:31:17,,2024-10-29 22:29:53,660823,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",2962,"{""profileID"":665,""respID"":2962,""qID"":1,""altID"":1,""obsID"":14167,""enrollment_cash"":50,""occurrence_cash"":5,""monthly_occurrence"":2,""lower_bound"":40,""guaranteed_threshold"":80,""no_choice"":0}",350,2024-10-29 22:30:02,2,2024-10-29 22:30:19,2,2024-10-29 22:30:30,2,2024-10-29 22:30:43,2,2024-10-29 22:30:51,1,2024-10-29 22:31:00,2,2024-10-29 22:31:07,no,,2024-10-29 22:30:02,2024-10-29 22:31:07,65,no,2024-10-29 22:31:16,5qjauvryITETXle0v3H1uA**
HxTG381_i9E1f49mwUft-p1WhB-JEbOE90D4MY6egHAYFtRPb4aKLBBNpperD7YL,35869952,141484,599,2024-10-29 22:30:28,2024-10-29 22:31:47,2024-10-29 22:31:47,,2024-10-29 22:30:28,645931,"{""profileID"":98,""respID"":1,""qID"":1,""altID"":1,""obsID"":1,""enrollment_cash"":100,""occurrence_cash"":20,""monthly_occurrence"":1,""lower_bound"":30,""guaranteed_threshold"":60,""no_choice"":0}",663,"{""profileID"":217,""respID"":663,""qID"":1,""altID"":1,""obsID"":373,""enrollment_cash"":50,""occurrence_cash"":20,""monthly_occurrence"":3,""lower_bound"":40,""guaranteed_threshold"":60,""no_choice"":0}",100,2024-10-29 22:30:39,2,2024-10-29 22:30:49,2,2024-10-29 22:30:56,1,2024-10-29 22:31:05,2,2024-10-29 22:31:13,2,2024-10-29 22:31:23,1,2024-10-29 22:31:34,no,,2024-10-29 22:30:39,2024-10-29 22:31:34,55,no,2024-10-29 22:31:47,5qjauvryITEpxALSichBJQ**
