session,session_id,study_id,iteration,created,modified,ended,expired,time_3_start,mc_climate,mc_yob,mc_gender,mc_ethnicity,txt_ethnicity,mc_education,txt_education,mc_work,mc_party,mc_house_type,txt_house_type,mc_house_owner,mc_household_size,mc_income,time_3_end
KaU9sqGTEd7A1mW_1IVu-fIxWTEIouDAJOsxMnnf49EfHDSySqb2wC1zSp398CO3,35893784,141365,1095,2024-10-31 23:04:52,2024-10-31 23:05:49,2024-10-31 23:05:49,,2024-10-31 23:04:52,very,1980,male,white,,degree_grad,,employed_under40,democratic,detached,,own,5_or_more,over_400,2024-10-31 23:05:49
RvhzqGYXsArdRmfzXAIE7kuI2EU05SUkVQtWNf6SFClNysXJbsB6iC7qJhjjAwTL,35893871,141365,1096,2024-10-31 23:13:38,2024-10-31 23:14:30,2024-10-31 23:14:31,,2024-10-31 23:13:38,believe,1987,female,white,,degree_bs,,employed_over40,republican,detached,,rent,4,200_to_250,2024-10-31 23:14:31
uffzPQ3RcHJvzRAgMUzmaBfb8KIgGsZYjLozATzWhywPqAhdQztMnDdpmvYkib0Z,35893891,141365,1097,2024-10-31 23:16:03,2024-10-31 23:18:25,2024-10-31 23:18:25,,2024-10-31 23:16:04,believe,1984,male,black,,hs,,employed_over40,democratic,detached,,rent,3,35_to_50,2024-10-31 23:18:25
WsXJdM8qYz1uZc7x1yP6kJj7aOLZT8S58wP8p0hEbuX4NUY5DzAamcPFjzfGNy2y,35893893,141365,1098,2024-10-31 23:16:28,2024-10-31 23:17:54,2024-10-31 23:17:54,,2024-10-31 23:16:28,very,1987,male,black,,degree_bs,,employed_over40,prefer_not_say,townhome,,rent,5_or_more,100_to_150,2024-10-31 23:17:54
i2HhcfZDOtu7xBb6Dj6GYgbOQFuA7QvCF3Z_Cdpaxx3VYoaf3j4N4QSI6uDnn1Hu,35893931,141365,1099,2024-10-31 23:20:25,2024-10-31 23:21:21,2024-10-31 23:21:21,,2024-10-31 23:20:26,somewhat,1999,female,asian,,degree_grad,,student,democratic,townhome,,rent,1,50_to_75,2024-10-31 23:21:21
oiZ35cnx8quBWfvzWQTywo38uZPvHWazdtMxRuUN1ls40p9Rtqn7jnwwsPMEA9_X,35894054,141365,1100,2024-10-31 23:46:27,2024-10-31 23:47:31,2024-10-31 23:47:31,,2024-10-31 23:46:27,very,1976,male,white,,degree_grad,,employed_over40,independent,detached,,own,4,250_to_300,2024-10-31 23:47:31
-CPZ8FfU0dWyyLdTNTijp8uSvPGCQLZjaZC6kWhCTym4Mq91HAa4mG760dqlecbs,35894223,141365,1101,2024-10-31 23:57:54,2024-10-31 23:59:03,2024-10-31 23:59:03,,2024-10-31 23:57:54,very,1977,male,white,,degree_grad,,employed_under40,democratic,detached,,own,4,200_to_250,2024-10-31 23:59:03
rPAoZG2aENGJ7yPq17gkyloArgYfDgFJjNRy-JXp-Hblfn76VSMIJ2hMblbyqKUT,35894293,141365,1102,2024-10-31 23:59:05,2024-11-01 00:00:24,2024-11-01 00:00:24,,2024-10-31 23:59:06,very,1987,male,prefer_not_say,,degree_bs,,employed_over40,prefer_not_say,detached,,own,2,200_to_250,2024-11-01 00:00:24
ijb1POIrv44lWe8I-6GszcsOdTu3xZNqBNaxsyW-dliamcGKUyuxZICOzViN21sI,35894413,141365,1103,2024-11-01 00:15:40,2024-11-01 00:17:02,2024-11-01 00:17:03,,2024-11-01 00:15:40,somewhat,1976,female,white,,college_some,,employed_under40,republican,detached,,own,2,prefer_not_say,2024-11-01 00:17:02
8ZOhhFUX7qxpHzAJ4s1UtmqvTbHDpkD7lvS2lAT8lD3Bjd7oVhr_7OLGRaDIatqn,35894464,141365,1104,2024-11-01 00:25:14,2024-11-01 00:26:06,2024-11-01 00:26:06,,2024-11-01 00:25:14,somewhat,1976,female,white,,degree_grad,,prefer_not_say,republican,detached,,own,2,100_to_150,2024-11-01 00:26:06
xMSIOE9qGg7G3uxsokZR29_lRqxsS1E52lMMMSKWmfxgWVPR2ZikO6dxZs2rC-Tt,35894465,141365,1105,2024-11-01 00:25:55,2024-11-01 00:26:58,2024-11-01 00:26:58,,2024-11-01 00:25:56,believe,1989,male,white,,degree_bs,,employed_over40,independent,detached,,own,2,50_to_75,2024-11-01 00:26:58
ESAxNCBHGQUyxk3ns4rU24ZAWug8vor_2lqgk5XOYIeBhD8wX5_sjTCqaDfGt5UA,35894553,141365,1106,2024-11-01 00:49:31,2024-11-01 00:50:26,2024-11-01 00:50:27,,2024-11-01 00:49:32,very,1975,male,white,,degree_bs,,employed_over40,independent,detached,,own,2,100_to_150,2024-11-01 00:50:27
UKsO2zm8CmD_Ju90e7G7siZOv_7lerdRyztDuk13zjkjoVb1f_m2sj9oCrUuK50i,35894561,141365,1107,2024-11-01 00:51:27,2024-11-01 00:52:27,2024-11-01 00:52:28,,2024-11-01 00:51:28,somewhat,1976,female,white,,degree_bs,,employed_over40,prefer_not_say,detached,,own,2,100_to_150,2024-11-01 00:52:28
_R5vF7cZERVw6C96FqS-lvGjKoeHf_BS8bQNb5ETSUSB4qeNSnXGb2lnC9hxBLgt,35894628,141365,1108,2024-11-01 01:04:08,2024-11-01 01:05:43,2024-11-01 01:05:43,,2024-11-01 01:04:08,believe,1983,male,white,,hs,,employed_under40,prefer_not_say,apartment,,own,2,35_to_50,2024-11-01 01:05:43
APHFMhtxsKH3ypHj5IaHQ1yAmYhsJbeLWT3ylVYkcZDfBcd0Qz8dxm5LYRUJGoLf,35894699,141365,1109,2024-11-01 01:10:13,2024-11-01 01:10:50,2024-11-01 01:10:51,,2024-11-01 01:10:13,somewhat,1999,male,white,,hs,,employed_under40,prefer_not_say,townhome,,own,1,35_to_50,2024-11-01 01:10:51
qcOmw7zVePyJhC_6rywD06r73u0tsMA72bMVdDdF2SKFDDPoiYpe6v1m4lewqOXK,35894725,141365,1110,2024-11-01 01:11:32,2024-11-01 01:12:58,2024-11-01 01:12:58,,2024-11-01 01:11:32,somewhat,prefer_not_say,male,asian,,prefer_not_say,,prefer_not_say,democratic,prefer_not_say,,prefer_not_say,3,200_to_250,2024-11-01 01:12:58
nfZu6LcW47e_nRC_tY5eZYG2xheGBhTVnH_OMy5gFyYiowswQoGWYOL2MaacYb09,35894727,141365,1111,2024-11-01 01:11:44,2024-11-01 01:12:26,2024-11-01 01:12:27,,2024-11-01 01:11:44,believe,2000,male,black,,degree_associate,,employed_under40,democratic,detached,,own,3,100_to_150,2024-11-01 01:12:26
NMoy2QLvKd8SO7pRByYDIIsXrSGGUXg1--000oeDf0mGoY-kHx475wCbSYqo8wfx,35894736,141365,1112,2024-11-01 01:12:25,2024-11-01 01:13:12,2024-11-01 01:13:12,,2024-11-01 01:12:25,believe,1989,female,white,,degree_bs,,employed_under40,independent,condo,,own,2,75_to_100,2024-11-01 01:13:12
L9eqoo82x8HDIpywikjOyorEHju9k-zNqngU4LCuM3Ja3Sa-tSyFQTFQp1HdM5kg,35894743,141365,1113,2024-11-01 01:13:01,2024-11-01 01:14:07,2024-11-01 01:14:07,,2024-11-01 01:13:01,very,1985,female,white,,degree_associate,,employed_over40,democratic,detached,,rent,3,100_to_150,2024-11-01 01:14:07
hByYy-aJD9_YOB9ygeGcvzpMIPjVM8_yZ8_56l9U81i8MrjL95vVIRuT-6AyQV4M,35894747,141365,1114,2024-11-01 01:13:23,2024-11-01 01:14:24,2024-11-01 01:14:25,,2024-11-01 01:13:23,believe,1983,male,white,,hs,,employed_over40,independent,detached,,own,3,35_to_50,2024-11-01 01:14:24
1YCfdLp2okAKHTkFXyAsOQm9hIFoF8eQKGzXpVmzhWkyerDJqXLwGLQZVopFyS--,35894748,141365,1115,2024-11-01 01:13:25,2024-11-01 01:14:24,2024-11-01 01:14:24,,2024-11-01 01:13:25,somewhat,1992,male,hispanic,,hs,,employed_over40,republican,apartment,,rent,3,35_to_50,2024-11-01 01:14:24
FeEdbCIWWanXLfjakvTMbP55bmrvieLnZX2HpKs7CxQXuRfT7FzIqRDA5ctv5CDO,35894755,141365,1116,2024-11-01 01:13:51,2024-11-01 01:15:00,2024-11-01 01:15:00,,2024-11-01 01:13:51,very,1983,male,black,,degree_associate,,employed_over40,democratic,detached,,own,5_or_more,75_to_100,2024-11-01 01:15:00
PUfFX26Tn4ieFR9QUhThYJaiq93v0yY6Xi1r0BdrPtRtHhje9F5ga8uhYqzfExsr,35894787,141365,1117,2024-11-01 01:15:19,2024-11-01 01:16:36,2024-11-01 01:16:36,,2024-11-01 01:15:19,believe,1984,male,white,,degree_bs,,employed_over40,republican,detached,,own,3,100_to_150,2024-11-01 01:16:36
XXyXC7biMuSLRXNI3yzT2pEU8hHhsXN3Qetgph3kei_NZr87IPzsrt3kWxJMccRL,35894824,141365,1118,2024-11-01 01:16:06,2024-11-01 01:16:48,2024-11-01 01:16:48,,2024-11-01 01:16:06,very,1987,male,white,,degree_bs,,employed_over40,republican,detached,,own,4,100_to_150,2024-11-01 01:16:48
NaiPGc8Gra1OZ-lWbgNHFXLhvbWilHGheMdA6L0KA4FYlSEFNciA-MhGXKcrU2xd,35894890,141365,1119,2024-11-01 01:18:17,2024-11-01 01:20:00,2024-11-01 01:20:01,,2024-11-01 01:18:17,believe,1985,male,other,Human ,college_some,,employed_under40,democratic,apartment,,rent,2,50_to_75,2024-11-01 01:20:00
7pxzISTsew1qPUbHG9UGmlGv3Sh3NvbmPgegX9uA49cZkZB_0lFcXBfCRS_xjwNG,35894923,141365,1120,2024-11-01 01:19:54,2024-11-01 01:21:10,2024-11-01 01:21:10,,2024-11-01 01:19:54,believe,2002,male,black,,degree_bs,,employed_under40,independent,apartment,,rent,3,35_to_50,2024-11-01 01:21:10
qtM3wFLOt0teVslucuelpMBDEde-9rVSPJQfDIxoWT8LYDOo9mODqKNEXG87UwNd,35894932,141365,1121,2024-11-01 01:20:11,2024-11-01 01:21:16,2024-11-01 01:21:16,,2024-11-01 01:20:11,very,1993,male,white,,degree_bs,,employed_over40,independent,detached,,own,2,50_to_75,2024-11-01 01:21:16
L3F0PLku4Z-m4A8u9njiju28ibelJCZpeMpEa69UGUd2C7Xq4mTOFEsejc3RIMco,35894933,141365,1122,2024-11-01 01:20:22,2024-11-01 01:21:18,2024-11-01 01:21:19,,2024-11-01 01:20:22,somewhat,1980,male,asian,,hs,,employed_over40,republican,detached,,rent,3,50_to_75,2024-11-01 01:21:18
3evrciJcszmxztsan2mRn-XYowJeMO58kOU7Re28oApV5tDs4ENhWg3P--v1djGT,35894941,141365,1123,2024-11-01 01:20:31,2024-11-01 01:21:52,2024-11-01 01:21:53,,2024-11-01 01:20:31,very,1985,female,white,,degree_grad,,employed_over40,democratic,detached,,own,4,150_to_200,2024-11-01 01:21:53
8hptUx1_ABx-eAU6dq-Ia3skiAgBjdjNuHiaq_0uFBZp7kq2M1wFHFjZk6g2Wh_H,35894964,141365,1124,2024-11-01 01:21:13,2024-11-01 01:22:23,2024-11-01 01:22:24,,2024-11-01 01:21:13,believe,1975,female,black,,degree_grad,,employed_over40,democratic,detached,,own,4,100_to_150,2024-11-01 01:22:24
YnS3ex2dL7fxT0DUTxn_vweHU4oYqjWZcsGkIhrHC-3bBqTT6M4jQ4op5-ZXIu9R,35894985,141365,1125,2024-11-01 01:21:47,2024-11-01 01:22:43,2024-11-01 01:22:43,,2024-11-01 01:21:47,very,1976,female,black,,hs,,employed_over40,democratic,detached,,own,2,50_to_75,2024-11-01 01:22:43
R3wH1JAH_IssZ70dMd_Qr5dSgQk8eB4niY-QxefgIOFP2U6CaPeg3heSLsukrHxb,35894992,141365,1126,2024-11-01 01:22:32,2024-11-01 01:23:29,2024-11-01 01:23:30,,2024-11-01 01:22:32,very,1981,male,white,,degree_bs,,employed_over40,democratic,detached,,own,4,250_to_300,2024-11-01 01:23:29
jtc7LBwoIyclQBHezSY-6Oe8U3k6D-sQBNJuxhScDmzKB8nhwDx86FXap5hdYa3m,35894997,141365,1127,2024-11-01 01:22:54,2024-11-01 01:24:16,2024-11-01 01:24:17,,2024-11-01 01:22:54,believe,1982,male,black,,hs,,employed_under40,democratic,detached,,own,2,50_to_75,2024-11-01 01:24:16
c_hR7fFnE5RcH5sQcMjUElQFZakdkugX1XPX7Na0oVZlrAUI3b_PG23-COxTTgBo,35895022,141365,1128,2024-11-01 01:23:56,2024-11-01 01:25:26,2024-11-01 01:25:26,,2024-11-01 01:23:57,very,1995,male,black,,hs,,employed_over40,republican,detached,,own,1,25_to_35,2024-11-01 01:25:26
hm1V1MTesIuOCjiIxcNicYmdxJwftMM27V2x8hFxTFVmYaODQPFMJE2poHwFONOF,35895041,141365,1129,2024-11-01 01:24:26,2024-11-01 01:25:02,2024-11-01 01:25:03,,2024-11-01 01:24:26,very,1984,female,white,,degree_grad,,employed_over40,democratic,apartment,,rent,1,50_to_75,2024-11-01 01:25:02
6yTain0_w8BtsjRi28dB14TBGT2jkzA_AKToE-KacGWxdS27FnKSdhkLRTk0ITZc,35895054,141365,1130,2024-11-01 01:25:08,2024-11-01 01:25:56,2024-11-01 01:25:57,,2024-11-01 01:25:08,very,1991,male,white,,degree_bs,,employed_over40,democratic,detached,,own,1,75_to_100,2024-11-01 01:25:57
46v4D_qOYW4FbvFdZepfZ76nkT_ubj2BWGM-RRlb9_D8sxyXBfm7z2Ob1bZPz_IM,35895066,141365,1131,2024-11-01 01:25:30,2024-11-01 01:26:12,2024-11-01 01:26:12,,2024-11-01 01:25:30,somewhat,1993,female,white,,degree_bs,,employed_under40,independent,detached,,own,3,150_to_200,2024-11-01 01:26:12
ezyp_EEsVa1fFxGq2UTqGOy6k2BYeJ3aOjloSovp6ozhA5-gF8fTmf9crVVcWZYv,35895085,141365,1132,2024-11-01 01:25:55,2024-11-01 01:27:20,2024-11-01 01:27:20,,2024-11-01 01:25:55,very,1980,female,white,,degree_bs,,employed_under40,democratic,detached,,own,3,75_to_100,2024-11-01 01:27:20
WoJV8oS_trkzfYLzRP0ECbHWzPK5J8H81g5pk23tEh4viF18idTCwdzIy5ZRagmb,35895098,141365,1133,2024-11-01 01:26:33,2024-11-01 01:27:25,2024-11-01 01:27:25,,2024-11-01 01:26:33,believe,1980,male,white,,degree_grad,,employed_over40,democratic,apartment,,own,4,100_to_150,2024-11-01 01:27:25
jzgU9hCgHbXj8UUVdMFifalfu5jUysMQwuW23BzKb3G6VoI-42n1pZTtl5Itq49d,35895099,141365,1134,2024-11-01 01:26:37,2024-11-01 01:27:16,2024-11-01 01:27:16,,2024-11-01 01:26:38,very,1988,male,black,,degree_bs,,employed_over40,democratic,detached,,own,5_or_more,100_to_150,2024-11-01 01:27:16
L2k0X2IJ0lazWJ5od257ycnF9ZRIIUmXhJBd_FQCjwFkFkHCdfhhykx5zfqoR9-0,35895103,141365,1135,2024-11-01 01:26:51,2024-11-01 02:27:53,2024-11-01 02:27:53,,2024-11-01 01:26:51,not,1978,female,white,,degree_associate,,employed_under40,democratic,detached,,own,2,50_to_75,2024-11-01 02:27:53
IUHmYpAyS0BrPsXsDUkAhhO_vKAEzEe8k2bx9bGsjL1FfGKBfCcCnSJzNPJaa-Te,35895114,141365,1136,2024-11-01 01:27:21,2024-11-01 01:28:14,2024-11-01 01:28:14,,2024-11-01 01:27:21,believe,1983,male,white,,hs,,disabled,independent,apartment,,rent,3,below_25,2024-11-01 01:28:14
La-Eb_PXzRiFHHKjeTEXIXC8-KKzlRWBSP-bKIKJJuEQatXxd0O2t_OdXT9ioqZr,35895116,141365,1137,2024-11-01 01:27:30,2024-11-01 01:29:25,2024-11-01 01:29:25,,2024-11-01 01:27:30,very,1983,male,white,,degree_grad,,employed_under40,democratic,detached,,own,5_or_more,200_to_250,2024-11-01 01:29:25
33vt1M0zOy9r9DdsxCqTB8NOqMGv7DR9icrJR-crFDcD23fYl6jbm-9W4mwf86J-,35895146,141365,1138,2024-11-01 01:28:07,2024-11-01 01:29:17,2024-11-01 01:29:17,,2024-11-01 01:28:07,believe,1979,male,white,,degree_associate,,employed_over40,republican,detached,,rent,1,75_to_100,2024-11-01 01:29:17
_fPtgyotpMOrgX6tFnwpXa5KB2AC8bRRPb_aB15McZW7CTrKlwGb330dV9qBoxrb,35895214,141365,1139,2024-11-01 01:31:08,2024-11-01 01:32:27,2024-11-01 01:32:27,,2024-11-01 01:31:08,believe,1980,male,white,,hs,,employed_over40,republican,detached,,own,3,50_to_75,2024-11-01 01:32:27
rPSsk2JPcaO5rwZQd0Q9WtZdAV41mcgb48lyI-ur_5WPkLt6-eLBZenmCWXg8J8-,35895218,141365,1140,2024-11-01 01:31:13,2024-11-01 01:32:21,2024-11-01 01:32:22,,2024-11-01 01:31:13,neutral,1994,male,white,,degree_associate,,employed_under40,republican,detached,,own,2,50_to_75,2024-11-01 01:32:21
Pgpo7AAyGEEHrkVdXzJCzkRN6s0ixVJn2lyiLdUQzgXTSHA-v3RsUuUnEk1ouwQq,35895233,141365,1141,2024-11-01 01:31:53,2024-11-01 01:32:50,2024-11-01 01:32:51,,2024-11-01 01:31:53,very,1988,male,white,,hs,,employed_over40,democratic,detached,,own,4,35_to_50,2024-11-01 01:32:51
t0qeND-LwOreXG4y6JxpUux4nT4Vg47FrWgOB9VB1mX3LKIilg8icoimBZbpmoPX,35895239,141365,1142,2024-11-01 01:32:07,2024-11-01 01:32:53,2024-11-01 01:32:54,,2024-11-01 01:32:07,very,1994,male,asian,,degree_bs,,employed_over40,democratic,detached,,own,3,100_to_150,2024-11-01 01:32:53
S8RdoeWsIyBdlJb6cNxLOx20pVV9a-Wfb0gWPciqnJ8smbdiCTinx4XEfh0mAq4n,35895299,141365,1143,2024-11-01 01:33:32,2024-11-01 01:34:23,2024-11-01 01:34:24,,2024-11-01 01:33:32,very,1978,female,white,,degree_bs,,employed_under40,republican,detached,,own,3,100_to_150,2024-11-01 01:34:23
dgqEn2DJ0paMJgRVexV28ADoQW5tGkHledzOm-0Ul4eiS_Z6_61D3-UX_sAhZio7,35895310,141365,1144,2024-11-01 01:33:56,2024-11-01 01:34:35,2024-11-01 01:34:35,,2024-11-01 01:33:56,neutral,1983,female,black,,college_some,,employed_over40,democratic,townhome,,own,4,250_to_300,2024-11-01 01:34:35
O8fI1bnw-4kRUvSWo9Ex3GrnEzZHRc4VumaQN-bdM46ZLWBc4ZfoP0yCyzT25kyH,35895317,141365,1145,2024-11-01 01:34:13,2024-11-01 01:36:58,2024-11-01 01:36:59,,2024-11-01 01:34:13,very,1984,male,black,,degree_grad,,employed_over40,republican,townhome,,own,2,50_to_75,2024-11-01 01:36:58
wbcagl7DkYRowqjgBrVLwB7zfC966YAfrLi0Tt1DTbUTXVA1C0UuX_IaqWOaljWn,35895318,141365,1146,2024-11-01 01:34:13,2024-11-01 01:35:12,2024-11-01 01:35:13,,2024-11-01 01:34:13,neutral,1998,male,black,,hs,,employed_over40,democratic,mobile,,rent,2,25_to_35,2024-11-01 01:35:12
x0pSKABSJRvV4isIKIg6n6W8-wBHrlIQuqpc19_VZz3hPZL0Ovcx3EhdBlHEe2Ug,35895323,141365,1147,2024-11-01 01:34:19,2024-11-01 01:34:48,2024-11-01 01:34:48,,2024-11-01 01:34:20,believe,1997,female,white,,hs,,not_employed_yes_looking,democratic,mobile,,rent,2,50_to_75,2024-11-01 01:34:48
mBFA5Gl_Faz7Gu2OzIStHFQTqSONjLVkV_jLWObL_YoO6eQG_uTzvVdWA49L1sOG,35895363,141365,1148,2024-11-01 01:35:48,2024-11-01 01:36:24,2024-11-01 01:36:25,,2024-11-01 01:35:48,neutral,1990,male,black,,hs,,employed_over40,democratic,detached,,own,2,75_to_100,2024-11-01 01:36:24
yCHUSEA1E5neodfqGJ6qL-LJllU6pLsUN9y067nPLD8xMcKcSI_ZKPuX7u5Qqj4B,35895373,141365,1149,2024-11-01 01:36:04,2024-11-01 01:37:43,2024-11-01 01:37:44,,2024-11-01 01:36:04,neutral,1997,male,black,,college_some,,employed_under40,republican,detached,,own,3,75_to_100,2024-11-01 01:37:43
WEdSAuUJHAnSDFKuJmEqMnfeIa_ObQbv2yrf4NoztW0Q3Zh4ZqqKdyBiugDzuD3Q,35895378,141365,1150,2024-11-01 01:36:24,2024-11-01 01:37:33,2024-11-01 01:37:33,,2024-11-01 01:36:24,very,1989,male,white,,degree_bs,,employed_over40,republican,detached,,own,3,150_to_200,2024-11-01 01:37:33
T9XU47001kvC5qR7gWIQFd44bF9qZ0UB9Q5saCneSTqgcGzG8NxTz4ok7ToHa61h,35895392,141365,1151,2024-11-01 01:37:30,2024-11-01 01:38:33,2024-11-01 01:38:33,,2024-11-01 01:37:30,believe,1977,male,white,,degree_bs,,employed_over40,democratic,detached,,own,4,100_to_150,2024-11-01 01:38:33
ZuOgqjNy4x_nPkWxxBER8uP6jL5qFqzPNypMewyUnhUPwryortqQfx_mrfgYbwgG,35895403,141365,1152,2024-11-01 01:37:44,2024-11-01 01:39:25,2024-11-01 01:39:26,,2024-11-01 01:37:44,believe,1996,female,asian,,degree_grad,,employed_over40,republican,apartment,,rent,1,100_to_150,2024-11-01 01:39:26
STs9V1ADAY5yfgCX5SrR_x16UByaeHv5yjPRfazAVLYWpMpvr5CmXbbgCyqj5EU5,35895405,141365,1153,2024-11-01 01:37:49,2024-11-01 01:38:47,2024-11-01 01:38:48,,2024-11-01 01:37:49,somewhat,1976,female,white,,vocational,,employed_over40,independent,mobile,,own,3,35_to_50,2024-11-01 01:38:48
YC437l6j2WE1a5RMuC7laQluL6mddttfhNrzyOvN5l6dGQ2F-xf5_MJxsp8-Epse,35895434,141365,1154,2024-11-01 01:38:41,2024-11-01 01:39:48,2024-11-01 01:39:48,,2024-11-01 01:38:41,believe,1978,male,black,,hs,,employed_under40,democratic,apartment,,rent,2,75_to_100,2024-11-01 01:39:48
4T3LFSnsJFIQQO-vTvjDcvLXhgmh3NhiCW7hCk4xEqOUDKXDt1p0OLJyKlFtFak5,35895475,141365,1155,2024-11-01 01:40:10,2024-11-01 01:41:08,2024-11-01 01:41:09,,2024-11-01 01:40:11,believe,1982,male,white,,degree_grad,,employed_under40,democratic,townhome,,own,5_or_more,150_to_200,2024-11-01 01:41:09
-s3IkDMqJu_VlTC6jI1xyK88OiOcmdLXCRoueWqDV10J818ajj7IZyqvbI-NYUVu,35895484,141365,1156,2024-11-01 01:40:38,2024-11-01 01:41:34,2024-11-01 01:41:34,,2024-11-01 01:40:38,neutral,1983,male,black,,college_some,,employed_over40,republican,detached,,own,5_or_more,50_to_75,2024-11-01 01:41:34
7cWZhfIUNBeaRppithTLEbSQALTVimUg3nGDB8tHh1_pftTtNGP0cLn_Icr0IQ-m,35895494,141365,1157,2024-11-01 01:40:49,2024-11-01 01:41:39,2024-11-01 01:41:39,,2024-11-01 01:40:49,neutral,2000,female,black,,college_some,,employed_under40,democratic,apartment,,rent,1,75_to_100,2024-11-01 01:41:39
-5hpmyhAS24Jj5sCJ73NTeH3QwATaIGeTBaBbIFTOYV7zNfoQwwjoDO2iiv2u1JM,35895514,141365,1158,2024-11-01 01:41:43,2024-11-01 01:42:50,2024-11-01 01:42:50,,2024-11-01 01:41:43,not,2000,female,white,,hs,,employed_under40,republican,detached,,rent,4,50_to_75,2024-11-01 01:42:50
popSMts5eeC6h0Jih_5INHUn7YPs072RwJvFdfrQ6SNkR89FnyqDV-6uJgEMJyBq,35895515,141365,1159,2024-11-01 01:41:48,2024-11-01 01:42:43,2024-11-01 01:42:44,,2024-11-01 01:41:49,believe,1983,male,hispanic,,degree_grad,,employed_under40,democratic,detached,,own,5_or_more,200_to_250,2024-11-01 01:42:44
ivMDJMGi5_7pid0FIaYq6O1EHrehdD-1sB_f6zSJ_ibp9FNLVZ-X6ET34DfUcvdC,35895535,141365,1160,2024-11-01 01:42:42,2024-11-01 01:43:31,2024-11-01 01:43:31,,2024-11-01 01:42:42,somewhat,1979,male,asian,,degree_bs,,employed_over40,democratic,detached,,own,3,50_to_75,2024-11-01 01:43:31
IfQTj1icX90JYRYb_VK5Em2OoWpWhRCN-CEP53xVwBVg-KHfHg7VQqHWhi4KYUsg,35895537,141365,1161,2024-11-01 01:42:45,2024-11-01 01:43:43,2024-11-01 01:43:44,,2024-11-01 01:42:45,believe,1984,male,hispanic,,degree_bs,,employed_over40,democratic,detached,,own,4,75_to_100,2024-11-01 01:43:44
5nGaWfVJpmQDBcWdE6NldiZGqyD6y9miM6COCbrI2n2nwU8IAxURXu32KXoc-Kbm,35895541,141365,1162,2024-11-01 01:42:48,2024-11-01 01:43:47,2024-11-01 01:43:47,,2024-11-01 01:42:48,neutral,1999,female,asian,,degree_bs,,employed_under40,prefer_not_say,apartment,,rent,1,25_to_35,2024-11-01 01:43:47
i-_M9GqqxTYUWp_IjDh3fQ0kbVHQFMYPATNR_QsAqwEjeZDdVJdPTr_R-OH0LxPA,35895557,141365,1163,2024-11-01 01:43:23,2024-11-01 01:44:05,2024-11-01 01:44:06,,2024-11-01 01:43:23,very,1975,male,asian,,degree_bs,,employed_over40,democratic,detached,,own,2,100_to_150,2024-11-01 01:44:06
7xtiEy3x3LSGAmS7EGu8fqQ-msoEzi-eQfmXrGCjzrv-ch0-p0u4OPnwHtiW270n,35895580,141365,1164,2024-11-01 01:44:03,2024-11-01 01:44:35,2024-11-01 01:44:36,,2024-11-01 01:44:03,very,1999,male,hispanic,,hs,,employed_under40,democratic,mobile,,rent,5_or_more,25_to_35,2024-11-01 01:44:36
IuC9QmUNgq6MnL6KqE8WEkZ_Clge2EV6iRF1T5vRLedy6vCgOfq0KBwTLyDxm93a,35895615,141365,1165,2024-11-01 01:45:02,2024-11-01 01:45:42,2024-11-01 01:45:43,,2024-11-01 01:45:02,believe,2000,male,hispanic,,college_some,,employed_over40,republican,apartment,,rent,1,100_to_150,2024-11-01 01:45:43
S3FkMGumwhkhlUWB4Lny9VrEtqVEZYZARwNqDa9vwRUURYO1ZZ2IgZPhYwGdVam_,35895616,141365,1166,2024-11-01 01:45:02,2024-11-01 01:46:04,2024-11-01 01:46:04,,2024-11-01 01:45:02,somewhat,1998,female,black,,no_hs,,employed_under40,democratic,condo,,own,2,25_to_35,2024-11-01 01:46:04
BL3wPpjx4M5y5eutINwRcQx0TDUDIwZ9h1bgraMiNwukREOo0XLBknlsOwoDROQU,35895624,141365,1167,2024-11-01 01:45:15,2024-11-01 01:46:34,2024-11-01 01:46:34,,2024-11-01 01:45:16,very,1985,male,white,,degree_grad,,employed_over40,democratic,mobile,,own,4,100_to_150,2024-11-01 01:46:34
g1PS5ftTqdt4Kl241WvbJyoi12-vLHL0gScz1frImO6e0_Qb-ifUINNq2QkuV_0P,35895634,141365,1168,2024-11-01 01:45:44,2024-11-01 01:46:42,2024-11-01 01:46:42,,2024-11-01 01:45:44,very,1986,male,black,,college_some,,employed_over40,democratic,apartment,,rent,1,25_to_35,2024-11-01 01:46:42
Y-CAEgrjSU1o1rp3AT2GhmNwqm5IN07ga_SfsHn2lr1MHgxUd992tM4_nnPUxrSh,35895646,141365,1169,2024-11-01 01:46:10,2024-11-01 01:47:19,2024-11-01 01:47:19,,2024-11-01 01:46:10,very,1977,male,white,,degree_grad,,employed_over40,democratic,detached,,own,5_or_more,35_to_50,2024-11-01 01:47:19
Jr8bSQq8GEMmsDwfshFt0HRiwg36hehzvNUQWN4N8vqdZxISQ0QrmGYmWqlh0civ,35895662,141365,1170,2024-11-01 01:46:57,2024-11-01 01:52:32,2024-11-01 01:52:34,,2024-11-01 01:46:57,very,1983,female,white,,degree_bs,,employed_under40,republican,detached,,own,3,250_to_300,2024-11-01 01:52:32
