session,session_id,study_id,iteration,created,modified,ended,expired,time_0b_start,plan_bev,mc_bev_make,mc_bev_audi,mc_bev_bmw,mc_bev_cadillac,mc_bev_chevrolet,mc_bev_fiat,mc_bev_ford,mc_bev_genesis,mc_bev_gmc,mc_bev_honda,mc_bev_hyundai,mc_bev_jaguar,mc_bev_kia,mc_bev_lexus,mc_bev_lucid,mc_bev_mazda,mc_bev_mercedes_benz,mc_bev_mini,mc_bev_mitsubishi,mc_bev_nissan,mc_bev_polestar,mc_bev_porsche,mc_bev_rivian,mc_bev_subaru,mc_bev_tesla,mc_bev_toyota,mc_bev_vin_fast,mc_bev_volkswagen,mc_bev_volvo,mc_bev_year,user_model,user_bev,time_0b_end
ol92HZHP_JWkTO-JwAeOsjUTgaQkdJZamZ5al_W4DeKNsrAIhXb1WB5v4PTRJEnX,35869904,148526,818,2024-10-29 22:30:17,2024-10-29 22:31:42,2024-10-29 22:31:43,,2024-10-29 22:30:17,yes,hyundai,,,,,,,,,,kona_electric,,,,,,,,,,,,,,,,,,,idk,kona_electric,hyundai_kona_electric,2024-10-29 22:31:43
X4CpVdG9nRwJlLkUUbC8_yPfS4rfTEl9gaBsLhAwE4oquVBKnvVrN-VCAjCijSth,35869915,148526,819,2024-10-29 22:30:20,2024-10-29 22:30:40,2024-10-29 22:30:40,,2024-10-29 22:30:20,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:30:40
3Q6NskisjmVxgdlFB9pNfPi1_hY8tFlE-xsWGbN3BzbzpjjFBBJvNETWfqUM3TJU,35869943,148526,820,2024-10-29 22:30:26,2024-10-29 22:30:30,2024-10-29 22:30:31,,2024-10-29 22:30:26,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:30:31
5FJbSiRLiPczLiFNKfp_UaayZVy9So4RQEs3C2-FKZDVI4J-u4rgpwKE8Tn44Q6Z,35869951,148526,821,2024-10-29 22:30:28,2024-10-29 22:31:10,2024-10-29 22:31:11,,2024-10-29 22:30:28,yes,ford,,,,,,mustang_mach_e,,,,,,,,,,,,,,,,,,,,,,,2024,mustang_mach_e,ford_mustang_mach_e,2024-10-29 22:31:11
Jm7Nh6wwQkt0-7sdWANX7acSVf63GIhmouIB3hDcPKgIUu8XuNRdErs4ck5nFOlL,35869974,148526,822,2024-10-29 22:30:40,2024-10-29 22:30:45,2024-10-29 22:30:46,,2024-10-29 22:30:41,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:30:46
uahOBO0fp4Ch2Jp1zTfGj9n_24Rfwo6dJKaDvr16kzaLs4Bs9ubY34yJeovDmv2s,35869980,148526,823,2024-10-29 22:30:41,2024-10-29 22:31:15,2024-10-29 22:31:15,,2024-10-29 22:30:42,yes,ford,,,,,,f_150_lightning,,,,,,,,,,,,,,,,,,,,,,,2024,f_150_lightning,ford_f_150_lightning,2024-10-29 22:31:15
igM4lc21ytWxK7cdFUX5uKJFVX2p_g_OY9FgQ59hmgtPqzeCTMhXIbfWb3FJyuft,35869992,148526,824,2024-10-29 22:30:45,2024-10-29 22:31:10,2024-10-29 22:31:11,,2024-10-29 22:30:45,yes,chevrolet,,,,blazer_ev,,,,,,,,,,,,,,,,,,,,,,,,,2009,blazer_ev,chevrolet_blazer_ev,2024-10-29 22:31:11
XtjFsccDFFk1mSOFfbqRL6-SslfubOvWqgwVe1oQaHGGYOmaO_1KArNf1GYFG0Ad,35870005,148526,825,2024-10-29 22:30:48,2024-10-29 22:31:31,2024-10-29 22:31:32,,2024-10-29 22:30:48,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_s,,,,,2019,model_s,tesla_model_s,2024-10-29 22:31:32
_6fn0NLe4kIh6WU-YxPEHLK9_P_jmlBJFkLyZkhWDmuw0vAaiwlzYuWzyg1GFuAL,35870014,148526,826,2024-10-29 22:30:49,2024-10-29 22:31:06,2024-10-29 22:31:07,,2024-10-29 22:30:49,yes,kia,,,,,,,,,,,,ev_6,,,,,,,,,,,,,,,,,2020,ev_6,kia_ev_6,2024-10-29 22:31:07
isVxo5H_BHPWDzJUnYG48BIpRzU9H7B32Q5-bZwimFZ6yt0KWjLXfC0clKhynWzA,35870027,148526,827,2024-10-29 22:30:55,2024-10-29 22:31:38,2024-10-29 22:31:39,,2024-10-29 22:30:55,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,roadster,,,,,2024,roadster,tesla_roadster,2024-10-29 22:31:39
yYkB6gexbAtPVNlg2Ah0ELaNuT9wdsJly2gyjVZKTnGzO5sJHY77dfeoxFyPQkog,35870032,148526,828,2024-10-29 22:30:58,2024-10-29 22:31:38,2024-10-29 22:31:38,,2024-10-29 22:30:58,yes,ford,,,,,,f_150_lightning,,,,,,,,,,,,,,,,,,,,,,,2024,f_150_lightning,ford_f_150_lightning,2024-10-29 22:31:38
U0AIIsX5vQU4fcoxVAh9Sg-_wpzvfkwiAzRHun4FNfbYAcnxxoCscA9bFnh1Fz4I,35870036,148526,829,2024-10-29 22:31:00,2024-10-29 22:31:12,2024-10-29 22:31:13,,2024-10-29 22:31:01,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:31:13
umkY7Xhlhcu2vkU0bCps8FMrdoQrOJR2zBJgcICNEuALWDatqTkV0RUMH2VisiDg,35870047,148526,830,2024-10-29 22:31:06,2024-10-29 22:31:23,2024-10-29 22:31:23,,2024-10-29 22:31:06,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:31:23
TC-dWPbsI2BL01wpDgEmQWpKqPrLHBkUIKZRo_vdGxteBS644jt8Z98A3rfWBss-,35870055,148526,831,2024-10-29 22:31:09,2024-10-29 23:58:49,2024-10-29 23:58:49,,2024-10-29 22:31:09,yes,hyundai,,,,,,,,,,ioniq_electric,,,,,,,,,,,,,,,,,,,2020,ioniq_electric,hyundai_ioniq_electric,2024-10-29 23:58:49
6m6jNI9sqe8g0m8MvP5ZpNUmKsgPOW3BllHlYdrP_LBLbQGYzeRHHu475lR5Op9-,35870094,148526,832,2024-10-29 22:31:33,2024-10-29 22:34:34,2024-10-29 22:34:35,,2024-10-29 22:31:33,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_3,,,,,2019,model_3,tesla_model_3,2024-10-29 22:34:34
Q8uUCPAZIxEifWAOqx2hgbBEAkARF8GlAsy2p9yejg9vz7-KUe1W5QNtG2Vm-n8l,35870109,148526,833,2024-10-29 22:31:42,2024-10-29 22:32:02,2024-10-29 22:32:03,,2024-10-29 22:31:42,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:32:03
1yhyMoGj7juJZWZcLXVOyYH76Ufq6LniEPUV1txwyjSrgfJe8RBz_ebIpVBg-ifE,35870123,148526,834,2024-10-29 22:31:52,2024-10-29 22:32:23,2024-10-29 22:32:23,,2024-10-29 22:31:52,yes,kia,,,,,,,,,,,,ev_6,,,,,,,,,,,,,,,,,2024,ev_6,kia_ev_6,2024-10-29 22:32:23
8HTyAECU_fOU7PbqVS5f0nRGNiWsH9GuKUGMrUy8XgrBoXnsGMP_mw6yJEe2Y2rw,35870127,148526,835,2024-10-29 22:31:53,2024-10-29 22:31:58,2024-10-29 22:31:59,,2024-10-29 22:31:53,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:31:59
46IxC5iPd540I5QsJ2y3HrfkMozMI-FKzjLBuOU_dAt8SRHxNaCQq-sKbYAZv9f6,35870148,148526,836,2024-10-29 22:32:03,2024-10-29 22:32:12,2024-10-29 22:32:12,,2024-10-29 22:32:04,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:32:12
IMet7_uJi_WBScfihYLaJPxfGFoT_RL6Q7nXKfw-VRquW75VjIydGXB3cta1YSPB,35870165,148526,837,2024-10-29 22:32:10,2024-10-29 22:33:37,2024-10-29 22:33:38,,2024-10-29 22:32:11,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_3,,,,,2020,model_3,tesla_model_3,2024-10-29 22:33:38
5VBiQktituElR9F_sWbs1rsdM0-3oNWSFIlDccsmHXtgN4iePePL2EAlix_NMiim,35870183,148526,838,2024-10-29 22:32:19,2024-10-29 22:32:40,2024-10-29 22:32:40,,2024-10-29 22:32:20,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:32:40
ORDf9TmL_ISo6ZeYzy3tqJJLCLQW4Fz0SCK1irTsKbaTUuwX_7541x4utw7GyCns,35870215,148526,839,2024-10-29 22:32:40,2024-10-29 22:33:09,2024-10-29 22:33:10,,2024-10-29 22:32:40,yes,volvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,c_40_recharge,2023,c_40_recharge,volvo_c_40_recharge,2024-10-29 22:33:10
L63varhQMCcn4kNnK6mncnI-BfhoPSdI7t213sRa3aFZD-VR-fOaWzopAwHsp91O,35870230,148526,840,2024-10-29 22:32:46,2024-10-29 22:32:54,2024-10-29 22:32:55,,2024-10-29 22:32:47,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:32:55
Elo055DqFpflE5QxrARLnE6zEsUQf0TZWHr52bUopVrdV3pEgxOfFDQjPyF1ivlb,35870240,148526,841,2024-10-29 22:32:49,2024-10-29 22:32:59,2024-10-29 22:32:59,,2024-10-29 22:32:49,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:32:59
f33Qh1siMVrvGemDsBXPNIEC2O8TR2gLNZ5RcCTK5h8pzXC6hOsXE8O2MbN1CI3D,35870241,148526,842,2024-10-29 22:32:49,2024-10-29 22:33:50,2024-10-29 22:33:51,,2024-10-29 22:32:50,yes,chevrolet,,,,blazer_ev,,,,,,,,,,,,,,,,,,,,,,,,,2024,blazer_ev,chevrolet_blazer_ev,2024-10-29 22:33:50
vjJE22C2OfpS8hlU017szS9HUY60U1Le_0nC6-JMvl5k2joZaIyXGogAmjskMkcQ,35870284,148526,843,2024-10-29 22:33:19,2024-10-29 22:33:31,2024-10-29 22:33:31,,2024-10-29 22:33:19,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:33:31
TcKC-Qdb5Y6kpweLP76ItrJ0EY8YzDHnAbpA0TMWHIOjAighlb6tX_CZ6d28i_Ie,35870297,148526,844,2024-10-29 22:33:24,2024-10-29 22:33:40,2024-10-29 22:33:41,,2024-10-29 22:33:24,yes,genesis,,,,,,,electrified_g_80,,,,,,,,,,,,,,,,,,,,,,2023,electrified_g_80,genesis_electrified_g_80,2024-10-29 22:33:41
5W9Q9zeQlCh3bqZO6P4pm0URrqJU24EpmKKuPdVDj9MU4Bn5eFSHe-5eCLb1CzRd,35870300,148526,845,2024-10-29 22:33:26,2024-10-29 22:33:34,2024-10-29 22:33:35,,2024-10-29 22:33:26,yes,honda,,,,,,,,,clarity,,,,,,,,,,,,,,,,,,,,2016,clarity,honda_clarity,2024-10-29 22:33:35
G1YN81C_oO3JQNy5VZ7mJm-hbPvRDBvXCVegdli3cCClbyNg6j9ZOckt3zQFdNxh,35870351,148526,846,2024-10-29 22:34:17,2024-10-29 22:34:58,2024-10-29 22:34:58,,2024-10-29 22:34:18,yes,kia,,,,,,,,,,,,ev_6,,,,,,,,,,,,,,,,,idk,ev_6,kia_ev_6,2024-10-29 22:34:58
87lx1tfjfP6ykt26JRDqWi929z-ikoudgBJpqfKPQAR6GBRBKypllmyrlYWilRDW,35870359,148526,847,2024-10-29 22:34:24,2024-10-29 22:34:46,2024-10-29 22:34:47,,2024-10-29 22:34:24,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_x,,,,,idk,model_x,tesla_model_x,2024-10-29 22:34:47
VKvKDkkcEhmn0svZYsFGGykKEnv8REOWALKmg5hf7ino2mF4j0n6Vluymg52i6YH,35870367,148526,848,2024-10-29 22:34:25,2024-10-29 22:35:23,2024-10-29 22:35:24,,2024-10-29 22:34:25,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_s,,,,,idk,model_s,tesla_model_s,2024-10-29 22:35:23
QE9PVKiRT2-6-dIDwRy_OCmvlYZwlslrpRTWkLMuPEG2Pe6qSkrsa3eGcEZGk36_,35870404,148526,849,2024-10-29 22:35:06,2024-10-29 22:35:46,2024-10-29 22:35:47,,2024-10-29 22:35:06,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:35:47
H03H42eumMWeq1q9eSv_f7NCmTiCLC4BBHI8RqVslVG51cbeHXRWBvNkIzs1esML,35870570,148526,850,2024-10-29 22:40:04,2024-10-29 22:40:24,2024-10-29 22:40:25,,2024-10-29 22:40:04,yes,chevrolet,,,,blazer_ev,,,,,,,,,,,,,,,,,,,,,,,,,2023,blazer_ev,chevrolet_blazer_ev,2024-10-29 22:40:25
47ZH7JrfyhxEcc9R_hffrJ1mM-obV8yruewcA2V3geiA_mMZjaxIqgDYNvChI9sd,35870721,148526,851,2024-10-29 22:50:16,2024-10-29 22:50:25,2024-10-29 22:50:25,,2024-10-29 22:50:16,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 22:50:25
VmyiCpU9Hy5Mqrw7ZOkcrd3Bkwp-0_PfB4PNjFtlnRSauZwwQMcv_OAihknNPmfe,35871055,148526,852,2024-10-29 23:27:56,2024-10-29 23:28:16,2024-10-29 23:28:16,,2024-10-29 23:27:56,yes,genesis,,,,,,,g_80,,,,,,,,,,,,,,,,,,,,,,2021,g_80,genesis_g_80,2024-10-29 23:28:16
7bbW1qAmbaHFSIDVvZgfM3z67e9a3wm4qTb8JQIuGp3OF2DzX0CUuE4MkwcIqoJx,35871182,148526,853,2024-10-29 23:38:56,2024-10-29 23:39:22,2024-10-29 23:39:22,,2024-10-29 23:38:56,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_3,,,,,2024,model_3,tesla_model_3,2024-10-29 23:39:22
WkolkKGuXSXtprRyye1SEVlGiRv2mLUDoWASpEnkvpuTRzfJTPIyLAk7hUEb40Ug,35871255,148526,854,2024-10-29 23:51:19,2024-10-29 23:51:27,2024-10-29 23:51:28,,2024-10-29 23:51:19,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-29 23:51:28
tLMGh1PWLA6SgBPZa8j5TCtpNqj19OAGEIsETw_u9YJvb_yxi7erPgn1p4WAgOe5,35871279,148526,855,2024-10-29 23:54:32,2024-10-29 23:55:26,2024-10-29 23:55:26,,2024-10-29 23:54:32,yes,ford,,,,,,focus_ev,,,,,,,,,,,,,,,,,,,,,,,idk,focus_ev,ford_focus_ev,2024-10-29 23:55:26
aJJq-Z8hlnFj8lfNXn9OOldRgwuK7I2LKV9M5fHnRbLIDv-nFSroGM8_5rLxcdzu,35871619,148526,856,2024-10-30 00:35:53,2024-10-30 00:36:15,2024-10-30 00:36:17,,2024-10-30 00:35:55,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-30 00:36:16
V467iGbgQh7aTfVVNoJs20jCqkJ1SAr-NZnotGXKJsQuKPmQ7RQHxSAQvvVjGKEM,35892289,148526,857,2024-10-31 20:05:47,2024-10-31 20:06:23,2024-10-31 20:06:23,,2024-10-31 20:05:47,yes,honda,,,,,,,,,clarity,,,,,,,,,,,,,,,,,,,,idk,clarity,honda_clarity,2024-10-31 20:06:23
_WOPciMIqJWrtj-yCpiXBCdHqnTeUbCt6dDJiMVowtmMGDGgm-JxjSk38OvJAKP2,35892379,148526,858,2024-10-31 20:11:37,2024-10-31 20:12:06,2024-10-31 20:12:06,,2024-10-31 20:11:37,yes,honda,,,,,,,,,fit_ev,,,,,,,,,,,,,,,,,,,,2024,fit_ev,honda_fit_ev,2024-10-31 20:12:06
7jBjcSE8UM0aEpme_289miN7kBIt8Ou07ZTpUBAP89s_2QmGjDwI98BYOLoR4KVR,35892383,148526,859,2024-10-31 20:11:50,2024-10-31 20:12:11,2024-10-31 20:12:11,,2024-10-31 20:11:50,yes,mercedes_benz,,,,,,,,,,,,,,,,eqb,,,,,,,,,,,,,2024,eqb,mercedes_benz_eqb,2024-10-31 20:12:11
w1QC5-XSUKA7PBCBAPwvUva8MgS9_7h-1jzTyrtKm8VPYPR22-Grvvz9tUf9rliK,35892427,148526,860,2024-10-31 20:14:12,2024-10-31 20:14:28,2024-10-31 20:14:28,,2024-10-31 20:14:12,yes,bmw,,i_5,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,i_5,bmw_i_5,2024-10-31 20:14:28
w9eKHsJQmjwvFypkDzhQ7MsriICdfQh9neeDubpi0hXYw0Omv9fF5q_JqHwaXNOp,35892454,148526,861,2024-10-31 20:16:21,2024-10-31 20:17:23,2024-10-31 20:17:24,,2024-10-31 20:16:22,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_y,,,,,2023,model_y,tesla_model_y,2024-10-31 20:17:23
CwIJ34JkbkzJn0R2p5lzitBESlCrRYeXf-YpT6hRx3a-U1PoHhXLc6eP40z3AL8F,35892553,148526,862,2024-10-31 20:25:32,2024-10-31 20:26:05,2024-10-31 20:26:05,,2024-10-31 20:25:32,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_s,,,,,2023,model_s,tesla_model_s,2024-10-31 20:26:05
3IUsx1r4AHMNMedPmiGQ-0LPRg_43deNg98lZISVlKIvikXSv6iFarSGfYgN328d,35892645,148526,863,2024-10-31 20:31:24,2024-10-31 20:31:32,2024-10-31 20:31:33,,2024-10-31 20:31:24,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-31 20:31:33
kYmoAuuEbXeSzB08BwH3deuB_l_ceacIxxlFT1VXGePFv1srMCDlimDjcN9N8IuI,35892729,148526,864,2024-10-31 20:38:08,2024-10-31 20:38:12,2024-10-31 20:38:13,,2024-10-31 20:38:08,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-31 20:38:13
OWuul88UZwvQrn0RFKYTomhKkV0ymDVK2lUHs3vpkhGLvK6cYx3OfNXnEIcL3fE9,35892934,148526,865,2024-10-31 21:03:04,2024-10-31 21:03:29,2024-10-31 21:03:29,,2024-10-31 21:03:04,yes,hyundai,,,,,,,,,,kona_electric,,,,,,,,,,,,,,,,,,,2023,kona_electric,hyundai_kona_electric,2024-10-31 21:03:29
vYelShP9jPSk4eAUltgpUbDMVgIDgz32B9kXudJOOXOmkTLEPODSbJ0Npa6sLxnH,35893031,148526,866,2024-10-31 21:17:32,2024-10-31 21:17:47,2024-10-31 21:17:48,,2024-10-31 21:17:32,yes,fiat,,,,,500_e,,,,,,,,,,,,,,,,,,,,,,,,2017,500_e,fiat_500_e,2024-10-31 21:17:48
4UFM7RU7Wf2VbinnL7jYyO3yD9vIgnwSAXakEQADDj7wuU8buNDWTOXVOTuMdC_X,35893046,148526,867,2024-10-31 21:20:09,2024-10-31 21:20:33,2024-10-31 21:20:34,,2024-10-31 21:20:10,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-31 21:20:33
fAW0nBpoWVbC5X5s3vBmTdgEJhg5kE9ZdaiSaFqoQklURayFzdE-PrNXk9OIIWyn,35893153,148526,868,2024-10-31 21:31:16,2024-10-31 21:31:52,2024-10-31 21:31:52,,2024-10-31 21:31:16,yes,genesis,,,,,,,electrified_gv_70,,,,,,,,,,,,,,,,,,,,,,2020,electrified_gv_70,genesis_electrified_gv_70,2024-10-31 21:31:52
7iBRa3B2gzM0aHkwL8oJuYZLTXMjLmALixA7BG6jd1A2Og4Js9MVsMtdxLmmVGvX,35893605,148526,869,2024-10-31 22:44:46,2024-10-31 22:45:11,2024-10-31 22:45:11,,2024-10-31 22:44:46,yes,ford,,,,,,f_150_lightning,,,,,,,,,,,,,,,,,,,,,,,2023,f_150_lightning,ford_f_150_lightning,2024-10-31 22:45:11
dpoFOM-x8EYahuZkPkQ8Ux4HGSrmQ3o_LRO802Q1vZ9lIXWLutLukJbfQhLnBSA3,35893642,148526,870,2024-10-31 22:47:50,2024-10-31 22:47:56,2024-10-31 22:47:56,,2024-10-31 22:47:51,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-31 22:47:56
dgw6OSKYj_hPAJBlx4ktxSbx1Xx7nYx6gb6CTIPP3Dl25tup1Ihf0JwzGKAr0wIx,35893764,148526,871,2024-10-31 23:02:36,2024-10-31 23:02:46,2024-10-31 23:02:47,,2024-10-31 23:02:36,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-31 23:02:46
uffzPQ3RcHJvzRAgMUzmaBfb8KIgGsZYjLozATzWhywPqAhdQztMnDdpmvYkib0Z,35893781,148526,872,2024-10-31 23:04:31,2024-10-31 23:05:18,2024-10-31 23:05:19,,2024-10-31 23:04:31,yes,chevrolet,,,,blazer_ev,,,,,,,,,,,,,,,,,,,,,,,,,2023,blazer_ev,chevrolet_blazer_ev,2024-10-31 23:05:19
WsXJdM8qYz1uZc7x1yP6kJj7aOLZT8S58wP8p0hEbuX4NUY5DzAamcPFjzfGNy2y,35893851,148526,873,2024-10-31 23:11:02,2024-10-31 23:11:46,2024-10-31 23:11:46,,2024-10-31 23:11:02,yes,gmc,,,,,,,,hummer_ev,,,,,,,,,,,,,,,,,,,,,2017,hummer_ev,gmc_hummer_ev,2024-10-31 23:11:46
i2HhcfZDOtu7xBb6Dj6GYgbOQFuA7QvCF3Z_Cdpaxx3VYoaf3j4N4QSI6uDnn1Hu,35893901,148526,874,2024-10-31 23:17:08,2024-10-31 23:17:35,2024-10-31 23:17:36,,2024-10-31 23:17:08,yes,hyundai,,,,,,,,,,kona_electric,,,,,,,,,,,,,,,,,,,2021,kona_electric,hyundai_kona_electric,2024-10-31 23:17:36
tX4ZFV1ITkiYOHhXUAWM3um1E8iW2FqLQXOCKur5s-sJ1yIh7ATAJ7QpFpnXa06S,35894044,148526,875,2024-10-31 23:44:58,2024-10-31 23:45:22,2024-10-31 23:45:23,,2024-10-31 23:44:58,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-10-31 23:45:22
BAOV1nT1H39OrWQEsoAUgSEyVBIOtQaPlCKP-PeFhnU7ZzLX2t0ozlioNAk200rU,35894372,148526,876,2024-11-01 00:04:43,2024-11-01 00:04:57,2024-11-01 00:04:57,,2024-11-01 00:04:43,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-11-01 00:04:57
La-Eb_PXzRiFHHKjeTEXIXC8-KKzlRWBSP-bKIKJJuEQatXxd0O2t_OdXT9ioqZr,35894650,148526,877,2024-11-01 01:07:40,2024-11-01 01:12:52,2024-11-01 01:12:53,,2024-11-01 01:07:41,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_3,,,,,2020,model_3,tesla_model_3,2024-11-01 01:12:52
APHFMhtxsKH3ypHj5IaHQ1yAmYhsJbeLWT3ylVYkcZDfBcd0Qz8dxm5LYRUJGoLf,35894653,148526,878,2024-11-01 01:07:48,2024-11-01 01:08:10,2024-11-01 01:08:11,,2024-11-01 01:07:48,yes,fiat,,,,,500_e,,,,,,,,,,,,,,,,,,,,,,,,2016,500_e,fiat_500_e,2024-11-01 01:08:10
nfZu6LcW47e_nRC_tY5eZYG2xheGBhTVnH_OMy5gFyYiowswQoGWYOL2MaacYb09,35894662,148526,879,2024-11-01 01:08:26,2024-11-01 01:08:39,2024-11-01 01:08:40,,2024-11-01 01:08:26,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_x,,,,,2024,model_x,tesla_model_x,2024-11-01 01:08:40
L9eqoo82x8HDIpywikjOyorEHju9k-zNqngU4LCuM3Ja3Sa-tSyFQTFQp1HdM5kg,35894677,148526,880,2024-11-01 01:08:58,2024-11-01 01:09:28,2024-11-01 01:09:29,,2024-11-01 01:08:58,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_x,,,,,2023,model_x,tesla_model_x,2024-11-01 01:09:29
hByYy-aJD9_YOB9ygeGcvzpMIPjVM8_yZ8_56l9U81i8MrjL95vVIRuT-6AyQV4M,35894681,148526,881,2024-11-01 01:09:03,2024-11-01 01:09:29,2024-11-01 01:09:29,,2024-11-01 01:09:04,yes,chevrolet,,,,blazer_ev,,,,,,,,,,,,,,,,,,,,,,,,,2024,blazer_ev,chevrolet_blazer_ev,2024-11-01 01:09:29
PXAesJ_aF6e9exS04W885mYkn3v2W9yhWysyUb2lV_IBLPoomf8UkFkK9DGmIrWc,35894832,148526,882,2024-11-01 01:16:38,2024-11-01 01:16:45,2024-11-01 01:16:46,,2024-11-01 01:16:38,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-11-01 01:16:45
WoJV8oS_trkzfYLzRP0ECbHWzPK5J8H81g5pk23tEh4viF18idTCwdzIy5ZRagmb,35894847,148526,883,2024-11-01 01:16:54,2024-11-01 01:17:47,2024-11-01 01:17:47,,2024-11-01 01:16:55,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_x,,,,,2022,model_x,tesla_model_x,2024-11-01 01:17:47
jx12PlnjHr92t7HpIJnvVPRAadNQ_h8L1fP8TU6KgyRX-wN0zhiC9HsVpMW4nKVv,35894850,148526,884,2024-11-01 01:16:57,2024-11-01 01:17:16,2024-11-01 01:17:17,,2024-11-01 01:16:57,yes,bmw,,i_5,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,i_5,bmw_i_5,2024-11-01 01:17:17
z86mpiZ95zU-K0t2D7e-Ga10A5Sn52Zpit5LGCpOam7qom-8Q6wKWQ0B7rtxsGHA,35894854,148526,885,2024-11-01 01:17:04,2024-11-01 01:17:16,2024-11-01 01:17:17,,2024-11-01 01:17:04,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-11-01 01:17:16
dMNvveiurk0BgRG1zRtIhgqZopNjJtL4ZCkvwM4B1HvJ4oDUTYicp_hSfRwMvVN7,35894869,148526,886,2024-11-01 01:17:22,2024-11-01 01:17:32,2024-11-01 01:17:32,,2024-11-01 01:17:22,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-11-01 01:17:32
ZsTSmMqi5ha-155qIjIpBQg8NJnIdF6hL_BGMzw6wyeAE7DadRKpUjb9RSApvGmn,35894906,148526,887,2024-11-01 01:19:19,2024-11-01 01:19:39,2024-11-01 01:19:45,,2024-11-01 01:19:20,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA_NA,2024-11-01 01:19:44
OpBUOBg4MxJStDNm-CrlB91VF11kz4YDOKRtkKGnt-8dPT2qe7E47d-sYqdHaub2,35894909,148526,888,2024-11-01 01:19:26,2024-11-01 01:20:26,2024-11-01 01:20:27,,2024-11-01 01:19:26,yes,tesla,,,,,,,,,,,,,,,,,,,,,,,,model_3,,,,,2024,model_3,tesla_model_3,2024-11-01 01:20:26
rPSsk2JPcaO5rwZQd0Q9WtZdAV41mcgb48lyI-ur_5WPkLt6-eLBZenmCWXg8J8-,35895015,148526,889,2024-11-01 01:23:40,2024-11-01 01:23:56,2024-11-01 01:23:57,,2024-11-01 01:23:40,yes,mercedes_benz,,,,,,,,,,,,,,,,eqe_suv,,,,,,,,,,,,,2024,eqe_suv,mercedes_benz_eqe_suv,2024-11-01 01:23:56
