session,session_id,study_id,created,modified,ended,expired,time_1_start,user_car_1,user_car_2,user_bev,default_range,mc_commute,mc_commute_method,mc_commute_days,mc_distance,mc_parking,txt_parking,mc_neighbor,mc_max_range,mc_umc,txt_smc,mc_lv2_charger,user_range,mc_home_charge,mc_home_days,mc_home_hours,mc_work_charge,mc_work_days,mc_work_hours,time_1_end,mc_car_number,has_bev,plan_bev
KBziU7L1ekuFIy7lVINK1NLpxHaZYGq9QTyAMZBFw0M27mffvp5aT48ub0j2gZnf,35869200,141363,2024-10-29 22:24:30,2024-10-29 22:27:39,2024-10-29 22:27:39,,2024-10-29 22:24:31,jeep_cherokee,NA_NA,tesla_model_x,300,yes,by_car,5,10_to_30,driveway,,no,100,app,,yes,100,yes,2,3_to_5,yes,1,less_than_3,2024-10-29 22:27:39,1,no,yes
BkPw-VgT6X2NSnsHi8gUsPZZYSJlPP4wTbvYIR-y-cS3_VBHiwkxT1Lksd0Qn9ws,35869208,141363,2024-10-29 22:24:34,2024-10-29 22:27:32,2024-10-29 22:27:32,,2024-10-29 22:24:34,chevrolet_camaro,NA_NA,chevrolet_bolt_euv,250,yes,by_car,7,10_to_30,private_garage,,no,200,app,,no,200,yes,7,3_to_5,no,,,2024-10-29 22:27:32,1,no,yes
HxTG381_i9E1f49mwUft-p1WhB-JEbOE90D4MY6egHAYFtRPb4aKLBBNpperD7YL,35869253,141363,2024-10-29 22:25:02,2024-10-29 22:26:42,2024-10-29 22:26:42,,2024-10-29 22:25:02,bmw_m_3,chrysler_200,tesla_model_3,300,yes,by_car,7,51_to_100,private_garage,,not_sure,100,no,,yes,100,yes,7,3_to_5,yes,7,3_to_5,2024-10-29 22:26:42,2,no,yes
sohNf7GkrAr40dYRQsaEbQFUh9KdPTcEv-1yUab8BpW3aBavxgVHTTxeDyo1FkdD,35869258,141363,2024-10-29 22:25:05,2024-10-29 22:28:37,2024-10-29 22:28:37,,2024-10-29 22:25:05,honda_cr_v,NA_NA,kia_soul_ev,100,yes,"by_car, by_bus",5,below_10,private_garage,,not_sure,350,no,,yes,350,no,,,no,,,2024-10-29 22:28:37,1,no,yes
wD5SWfpEpKBdaZvgMQR0bg4A2XAPmmjgfYzhaGTsOsPe4vvN3qsHj53cmxcvWjnG,35869292,141363,2024-10-29 22:25:25,2024-10-29 22:26:44,2024-10-29 22:26:45,,2024-10-29 22:25:25,tesla_model_s,NA_NA,tesla_model_s,300,no,,,10_to_30,driveway,,yes,350,app,,yes,350,yes,5,5_to_8,no,,,2024-10-29 22:26:44,1,yes,
GPwW4LsFlD7wMvtr1Bf0R6H5AnqJJbRXZkSSzNTi5EWNsNk03c70UTt6XSLeEUHA,35869316,141363,2024-10-29 22:25:41,2024-10-29 22:26:18,2024-10-29 22:26:18,,2024-10-29 22:25:42,cadillac_ct_6_v,NA_NA,jaguar_i_pace,250,no,,,10_to_30,other,S,no,300,no,,yes,300,no,,,no,,,2024-10-29 22:26:18,1,no,yes
YmpInC5GRxTBHA8XAArxmI7kLTZJTU3Em2gdZbfPVeZVoYZBAHZ5gpJQvXdqrwKw,35869395,141363,2024-10-29 22:26:32,2024-10-29 22:27:17,2024-10-29 22:27:17,,2024-10-29 22:26:32,bmw_4_series,NA_NA,honda_clarity,100,yes,"by_car, by_bus",7,no,driveway,,yes,250,smc,Bnw,yes,250,yes,5,less_than_3,yes,7,3_to_5,2024-10-29 22:27:17,1,no,yes
r10ERYcQP30hZipL77uRQp5tm_JaCNc3wO8M7HSneZfc4CCYwSMWAjjcxslBYR_M,35869439,141363,2024-10-29 22:26:55,2024-10-29 22:33:19,2024-10-29 22:33:19,,2024-10-29 22:26:55,hyundai_venue,ford_bronco_sport,genesis_gv_60,250,yes,by_car,5,below_10,driveway,,yes,150,app,,yes,150,yes,3,3_to_5,no,,,2024-10-29 22:33:19,2,no,yes
LQZciiL2dgEF4B2q3GjxFrRTNnmw9jdr1utxySbCFw81baOgCub-UvPS_PXSp4WA,35869456,141363,2024-10-29 22:27:09,2024-10-29 22:28:51,2024-10-29 22:28:52,,2024-10-29 22:27:09,toyota_rav_4,NA_NA,toyota_b_z_4_x,250,yes,"by_bus, by_train",,below_10,driveway,,not_sure,idk,no,,no,250,yes,4,less_than_3,no,,,2024-10-29 22:28:52,1,no,yes
j5utWmJ9kfeNFAfmfE3f3w1BURPSQ2HlWnJZWNJBRGFplV1oZuMyQv1LNXc6_5s2,35869504,141363,2024-10-29 22:27:33,2024-10-29 22:46:29,2024-10-29 22:46:29,,2024-10-29 22:27:33,chevrolet_suburban,ford_explorer,ford_focus_ev,100,yes,by_car,5,10_to_30,street,,not_sure,250,app,,no,250,no,,,yes,5,3_to_5,2024-10-29 22:46:29,2,no,yes
wBpKI05RD-8zwAXq6JCdGUofDxWqSGj5eG-8byfQ8rS-w4JdciLnveEgms4Rmye0,35869525,141363,2024-10-29 22:27:45,2024-10-29 22:29:06,2024-10-29 22:29:07,,2024-10-29 22:27:45,honda_accord_hybrid,toyota_corolla,ford_mustang_mach_e,250,yes,by_car,3,over_100,driveway,,not_sure,350,smc,Coro,yes,350,yes,4,3_to_5,no,,,2024-10-29 22:29:06,2,no,yes
x49BLYmPI5sCXLgQu6eBAkqcWol3uMuKpyQn93FptzWKNKoCJuaHjvDDj7QS7wfP,35869534,141363,2024-10-29 22:27:48,2024-10-29 22:28:57,2024-10-29 22:28:57,,2024-10-29 22:27:48,ford_explorer,pontiac_g_6,honda_fit_ev,100,no,,,below_10,driveway,,no,idk,app,,yes,100,yes,7,3_to_5,no,,,2024-10-29 22:28:57,2,no,yes
6AoARUWYdEIVEnzlFbpWoklKxs98NrJ5s7hyCjiLOe5GAXkbzhmdlIIy3oh9eDai,35869535,141363,2024-10-29 22:27:48,2024-10-29 22:29:49,2024-10-29 22:29:50,,2024-10-29 22:27:48,NA_NA,NA_NA,hyundai_kona_electric,250,yes,by_walk,,no,prefer_not_say,,no,idk,no,,no,250,no,,,no,,,2024-10-29 22:29:49,0,no,yes
4_29TG7KZBMJgCkqBuUvQBfZJurC1Taab4OUeZcFQjLgDPev4HUXN3AoDI9H6i5Z,35869601,141363,2024-10-29 22:28:24,2024-10-29 22:32:14,2024-10-29 22:32:14,,2024-10-29 22:28:24,honda_pilot,ford_mustang,genesis_electrified_g_80,300,yes,by_car,5,10_to_30,driveway,,no,400,app,,yes,400,yes,7,5_to_8,no,,,2024-10-29 22:32:14,2,no,yes
INi67fDhO0IN29rkGIJbVOoRxrvgVjVPa5x1ol6kjaIhqjRyyaO7CoCREzv5VeAq,35869686,141363,2024-10-29 22:28:52,2024-10-29 22:30:14,2024-10-29 22:30:14,,2024-10-29 22:28:52,cadillac_lyriq,hyundai_palisade,cadillac_lyriq,300,yes,by_car,5,10_to_30,private_garage,,yes,400,app,,yes,400,yes,6,3_to_5,no,,,2024-10-29 22:30:14,2,yes,
-0EL9Y7SgXLM_VTOOtbT7HwMK-1m1c9IFFqKqa60mz7YHv0XRjvrO5KuFtUXPVBv,35869697,141363,2024-10-29 22:28:53,2024-10-29 22:30:01,2024-10-29 22:30:01,,2024-10-29 22:28:54,mercedes_benz_cl_class,chrysler_300,honda_clarity,100,yes,by_car,5,10_to_30,private_garage,,not_sure,350,app,,yes,350,yes,5,3_to_5,no,,,2024-10-29 22:30:01,2,no,yes
IM9rqvRIWoZiHItdrN1RskOodLn2V2ssGkAn15cPTBs16ETmLqzA1Y9rDj9oqym-,35869717,141363,2024-10-29 22:28:59,2024-10-29 22:29:54,2024-10-29 22:29:55,,2024-10-29 22:28:59,chevrolet_blazer,NA_NA,chevrolet_blazer_ev,300,yes,by_car,5,10_to_30,shared_lot,,yes,200,app,,no,200,no,,,yes,2,3_to_5,2024-10-29 22:29:54,1,no,yes
VivIwKrfttvVHsyfcGnhscfB0_mDQUgLsim1zLJpPGZQ_gZiK7w1E_e1F-zKN2dD,35869719,141363,2024-10-29 22:29:00,2024-10-29 22:30:30,2024-10-29 22:30:31,,2024-10-29 22:29:00,buick_le_sabre,ford_explorer,fiat_500_e,100,yes,"by_car, by_bus",3,10_to_30,driveway,,not_sure,100,no,,no,100,no,,,no,,,2024-10-29 22:30:30,2,no,yes
XLL0VyLEWGym1dTxhViEhJmaxeYhVPhuCMq0k3S45HPE-sUFOcswAZl-p5CldotU,35869761,141363,2024-10-29 22:29:12,2024-10-29 22:30:41,2024-10-29 22:30:42,,2024-10-29 22:29:12,subaru_legacy,NA_NA,tesla_model_x,300,yes,by_car,5,10_to_30,driveway,,no,500,no,,no,500,no,,,no,,,2024-10-29 22:30:41,1,no,yes
fgDmI2Q752SOCjBk8w5yuTT88--LTffy7LCfYZ5VPezfIYJUUTTz_z8YcaY8RS_C,35869769,141363,2024-10-29 22:29:14,2024-10-29 22:30:50,2024-10-29 22:30:51,,2024-10-29 22:29:14,tesla_model_3,NA_NA,tesla_model_3,300,no,,,10_to_30,shared_lot,,yes,150,app,,yes,150,yes,3,3_to_5,no,,,2024-10-29 22:30:50,1,yes,
3k5CcuVxtEVHsSoYnkM6h2qeHFz51QqBw7Wkx0pCrcXVPoBjKZSsYxnVJp9-EgFy,35869771,141363,2024-10-29 22:29:14,2024-10-29 22:32:01,2024-10-29 22:32:01,,2024-10-29 22:29:15,chevrolet_malibu,ford_f_150,tesla_model_3,300,no,,,10_to_30,driveway,,yes,200,no,,no,200,yes,7,5_to_8,yes,3,3_to_5,2024-10-29 22:32:01,2,no,yes
0-mGIOLSnOzUJrzXwIi64WcCZHpygQd4YuLhcZ_rnkA9SgpGYHQJXqAgwVlW4GFl,35869779,141363,2024-10-29 22:29:15,2024-10-29 22:30:46,2024-10-29 22:30:47,,2024-10-29 22:29:16,acura_mdx,chevrolet_hhr,chevrolet_spark_ev,100,no,,,10_to_30,private_garage,,no,100,app,,yes,100,yes,4,3_to_5,no,,,2024-10-29 22:30:46,3,no,yes
QW8MBiNpoUf73HQYXSUtF8qbM3vcE6wf6gCSg2gIalrqqrNib4vFH6zBj8-TzM0Z,35869813,141363,2024-10-29 22:29:36,2024-10-29 22:31:07,2024-10-29 22:31:07,,2024-10-29 22:29:36,infiniti_q_50,NA_NA,tesla_model_s,300,yes,by_car,5,51_to_100,private_garage,,yes,350,app,,yes,350,yes,4,5_to_8,yes,3,3_to_5,2024-10-29 22:31:07,1,no,yes
VW9H3xXDWUVMxUyghThRvYFZI8M_38iFrqRcW4GIgnJEhbZXlzoe8-zOkZInvhKK,35869819,141363,2024-10-29 22:29:38,2024-10-29 22:33:04,2024-10-29 22:33:05,,2024-10-29 22:29:38,tesla_model_x,toyota_4_runner,tesla_model_x,300,yes,by_car,5,below_10,driveway,,no,300,smc,NEVI,no,300,yes,2,3_to_5,no,,,2024-10-29 22:33:05,2,yes,
PawkDVJAZCrOt36PoQADYFAZOhi0c67AlsQN0JZLG2kxsVQx3LOEuSKe8-vvDJnF,35869827,141363,2024-10-29 22:29:45,2024-10-29 22:31:35,2024-10-29 22:31:35,,2024-10-29 22:29:45,bmw_7_series,NA_NA,bmw_i_5,250,yes,by_car,7,10_to_30,driveway,,yes,100,app,,no,100,yes,7,less_than_3,no,,,2024-10-29 22:31:35,1,no,yes
BqlHHG-jXfM2leBdVBykqVoe94yk0Jypa3NSzAfUdsMaYIEL1iGufVXGkHl4ZmZF,35869833,141363,2024-10-29 22:29:47,2024-10-29 22:31:23,2024-10-29 22:31:23,,2024-10-29 22:29:47,NA_NA,NA_NA,tesla_model_3,300,no,,,no,other,No where ,yes,idk,no,,no,300,no,,,no,,,2024-10-29 22:31:23,0,no,yes
eNpXoPo84_LcG36MgvC9oWbVG7VvIAR2Kk8QlLHaTn8Wh4bOBuOoLt5gHcJWVm2H,35869856,141363,2024-10-29 22:29:57,2024-10-29 22:31:10,2024-10-29 22:31:10,,2024-10-29 22:29:57,tesla_model_s,tesla_model_y,tesla_model_s,300,yes,by_car,7,below_10,shared_garage,,not_sure,300,app,,yes,300,yes,3,3_to_5,no,,,2024-10-29 22:31:10,2,yes,
0kF8DOm0PVgBomAml3NMLj0j3sCOMzdySi_QbAAhPbzBpkYKau8_bJqlJZhSu2hn,35869858,141363,2024-10-29 22:29:58,2024-10-29 22:31:16,2024-10-29 22:31:16,,2024-10-29 22:29:58,chevrolet_traverse,chevrolet_silverado_2500,mazda_mx_30,100,yes,by_car,4,31_to_50,private_garage,,not_sure,idk,no,,no,100,no,,,no,,,2024-10-29 22:31:16,2,no,yes
eXIBgb_9fw72V-jyanN587r6XryML6MqkrniO03Rdt-U7grTM6ADVC9iWc27o6mk,35869882,141363,2024-10-29 22:30:11,2024-10-29 22:31:10,2024-10-29 22:31:10,,2024-10-29 22:30:11,acura_ilx,NA_NA,audi_q_4_e_tron,250,no,,,31_to_50,street,,no,300,no,,no,300,no,,,no,,,2024-10-29 22:31:10,1,no,yes
nvL4gY_3ws-bOYkj_OoSJr15bUUuGpu7v9XisqaqxF5BWfrihIGHVWaP6qe1OwxI,35869908,141363,2024-10-29 22:30:19,2024-10-29 22:32:50,2024-10-29 22:32:50,,2024-10-29 22:30:19,chevrolet_cruze,NA_NA,mercedes_benz_eqb,250,yes,by_car,5,below_10,driveway,,yes,250,no,,yes,250,no,,,no,,,2024-10-29 22:32:50,1,no,yes
l7ELfzPi6NlslJ8r2FagcsElo_f0mQu2ds-27gfuSSGEbM0tH2iNwFGOULyj296s,35869909,141363,2024-10-29 22:30:19,2024-10-29 22:31:10,,,2024-10-29 22:30:19,ford_edge,NA_NA,bmw_i_4,,,,,,,,,,,,,,,,,,,,,1,no,yes
C9LsNpl8MMpd6U0QwDJvu9C29-lGyHVQJ5tcUYZFxMTPzzLi49TqGH8Wcmnz8PGH,35869958,141363,2024-10-29 22:30:29,2024-10-29 22:31:48,2024-10-29 22:31:48,,2024-10-29 22:30:29,NA_NA,NA_NA,genesis_gv_60,250,no,,,10_to_30,private_garage,,no,200,no,,no,200,no,,,no,,,2024-10-29 22:31:48,0,no,yes
UTvrT1kx5lzZSnCxKQGEHyYoDCNk0bJ5yxpIz9CUApkJmDPAq-H5mAomRlExhwFC,35869968,141363,2024-10-29 22:30:35,2024-10-29 22:32:49,2024-10-29 22:32:50,,2024-10-29 22:30:35,audi_a_4_allroad,NA_NA,hyundai_ioniq_5,250,yes,"by_car, by_train",2,10_to_30,shared_garage,,not_sure,idk,app,,yes,250,no,,,no,,,2024-10-29 22:32:50,1,no,yes
zfE8wvQc6TSbU_SXR1iBSwtz2ftVeIPF_MhrXiEJIwi6maM5x4Y7IxS3w4SXbnsD,35869970,141363,2024-10-29 22:30:37,2024-10-29 22:32:25,2024-10-29 22:32:25,,2024-10-29 22:30:38,nissan_sentra,NA_NA,tesla_model_3,300,yes,by_car,5,10_to_30,driveway,,no,idk,no,,no,300,yes,5,less_than_3,no,,,2024-10-29 22:32:25,1,no,yes
2QkQXkibD5fqX2xEkCGuIJ3DL22oMbv0ke3iuA4Mqpf16riZI943g8Dkd7UPj-Lw,35869983,141363,2024-10-29 22:30:42,2024-10-29 22:33:37,2024-10-29 22:33:37,,2024-10-29 22:30:42,ford_edge,acura_cl,lexus_rz_450_e,200,yes,by_car,5,10_to_30,shared_garage,,yes,200,no,,yes,200,yes,3,5_to_8,no,,,2024-10-29 22:33:37,2,no,yes
zaZAydT4U9gnksqrYLhjoSXjy-KO3rJWY8OUhu6Yae3jp-FQNMNTpiAXz0Rym_KT,35869988,141363,2024-10-29 22:30:43,2024-10-29 22:32:36,2024-10-29 22:32:37,,2024-10-29 22:30:43,kia_optima,NA_NA,chevrolet_blazer_ev,300,no,,,10_to_30,shared_lot,,not_sure,idk,no,,no,300,no,,,no,,,2024-10-29 22:32:36,1,no,yes
XI7R4A5gHuXaeUQDJbZkC4dd9ZBHYo7JTGhv4jPd3J6UPX4BbCimjIi58fns2d2g,35870013,141363,2024-10-29 22:30:49,2024-10-29 22:34:34,2024-10-29 22:34:34,,2024-10-29 22:30:49,chrysler_300,NA_NA,ford_mustang_mach_e,250,yes,by_car,7,31_to_50,driveway,,not_sure,idk,no,,no,250,no,,,no,,,2024-10-29 22:34:34,1,no,yes
rYjMt6-xXMHMfZI53ArvJQfXZNQNBFq11rcy3yUNDG9kXsw2PvxaY-bZqIqLL7pI,35870039,141363,2024-10-29 22:31:01,2024-10-29 22:32:40,2024-10-29 22:32:40,,2024-10-29 22:31:01,kia_forte,NA_NA,tesla_model_3,300,yes,"by_car, by_bus, by_train, by_walk",7,10_to_30,private_garage,,yes,idk,app,,yes,300,yes,6,less_than_3,no,,,2024-10-29 22:32:40,1,no,yes
_6fn0NLe4kIh6WU-YxPEHLK9_P_jmlBJFkLyZkhWDmuw0vAaiwlzYuWzyg1GFuAL,35870050,141363,2024-10-29 22:31:07,2024-10-29 22:31:57,2024-10-29 22:31:58,,2024-10-29 22:31:07,dodge_ram_van,NA_NA,kia_ev_6,250,yes,by_car,5,10_to_30,driveway,,yes,150,app,,no,150,yes,3,5_to_8,no,,,2024-10-29 22:31:57,1,no,yes
igM4lc21ytWxK7cdFUX5uKJFVX2p_g_OY9FgQ59hmgtPqzeCTMhXIbfWb3FJyuft,35870060,141363,2024-10-29 22:31:11,2024-10-29 22:37:40,2024-10-29 22:37:41,,2024-10-29 22:31:12,chevrolet_tahoe,NA_NA,chevrolet_blazer_ev,300,no,,,no,private_garage,,yes,150,no,,yes,150,no,,,no,,,2024-10-29 22:37:40,1,no,yes
5FJbSiRLiPczLiFNKfp_UaayZVy9So4RQEs3C2-FKZDVI4J-u4rgpwKE8Tn44Q6Z,35870061,141363,2024-10-29 22:31:12,2024-10-29 22:34:57,2024-10-29 22:34:58,,2024-10-29 22:31:12,toyota_rav_4_hybrid,NA_NA,ford_mustang_mach_e,250,yes,by_car,5,10_to_30,private_garage,,yes,200,app,,yes,200,yes,7,3_to_5,no,,,2024-10-29 22:34:58,1,no,yes
uahOBO0fp4Ch2Jp1zTfGj9n_24Rfwo6dJKaDvr16kzaLs4Bs9ubY34yJeovDmv2s,35870072,141363,2024-10-29 22:31:16,2024-10-29 22:38:46,2024-10-29 22:38:47,,2024-10-29 22:31:16,toyota_camry,NA_NA,ford_f_150_lightning,300,yes,by_car,5,10_to_30,driveway,,no,100,no,,no,100,no,,,no,,,2024-10-29 22:38:47,1,no,yes
CT-tc8jl1T7SdEj1dFa7ID2AssTy_Moo9a2f8aE_ymcTGzzbP4QFaMohY4sfTa_Q,35870073,141363,2024-10-29 22:31:16,2024-10-29 22:36:43,2024-10-29 22:36:43,,2024-10-29 22:31:16,tesla_model_3,honda_civic,tesla_model_3,300,yes,by_car,5,10_to_30,private_garage,,no,350,app,,yes,350,yes,5,less_than_3,no,,,2024-10-29 22:36:43,2,yes,
XtjFsccDFFk1mSOFfbqRL6-SslfubOvWqgwVe1oQaHGGYOmaO_1KArNf1GYFG0Ad,35870091,141363,2024-10-29 22:31:32,2024-10-29 22:34:05,2024-10-29 22:34:05,,2024-10-29 22:31:32,bmw_6_series,NA_NA,tesla_model_s,300,yes,by_car,7,31_to_50,driveway,,no,idk,app,,yes,300,yes,5,3_to_5,yes,4,less_than_3,2024-10-29 22:34:05,1,no,yes
yYkB6gexbAtPVNlg2Ah0ELaNuT9wdsJly2gyjVZKTnGzO5sJHY77dfeoxFyPQkog,35870101,141363,2024-10-29 22:31:39,2024-10-29 22:35:06,2024-10-29 22:35:06,,2024-10-29 22:31:39,hyundai_genesis,ford_e_150,ford_f_150_lightning,300,yes,by_car,5,10_to_30,private_garage,,yes,idk,no,,yes,300,yes,4,less_than_3,no,,,2024-10-29 22:35:06,2,no,yes
isVxo5H_BHPWDzJUnYG48BIpRzU9H7B32Q5-bZwimFZ6yt0KWjLXfC0clKhynWzA,35870104,141363,2024-10-29 22:31:39,2024-10-29 22:34:56,2024-10-29 22:34:56,,2024-10-29 22:31:40,hyundai_accent,toyota_corolla,tesla_roadster,600,no,,,31_to_50,driveway,,yes,idk,no,,no,600,no,,,no,,,2024-10-29 22:34:56,2,no,yes
ol92HZHP_JWkTO-JwAeOsjUTgaQkdJZamZ5al_W4DeKNsrAIhXb1WB5v4PTRJEnX,35870113,141363,2024-10-29 22:31:43,2024-10-29 22:36:14,2024-10-29 22:36:14,,2024-10-29 22:31:44,hyundai_elantra,NA_NA,hyundai_kona_electric,250,no,,,10_to_30,driveway,,not_sure,idk,app,,yes,250,yes,7,5_to_8,no,,,2024-10-29 22:36:14,1,no,yes
mmn84EMoqDTjoOVfuBGWN9aFYHGDBtx8NKT3r8U2DUW6APse-dOXlkDMZuxotpnS,35870156,141363,2024-10-29 22:32:04,2024-10-29 22:32:21,,,2024-10-29 22:32:05,tesla_model_s,NA_NA,tesla_model_s,300,,,,,,,,,,,,,,,,,,,,1,yes,
1yhyMoGj7juJZWZcLXVOyYH76Ufq6LniEPUV1txwyjSrgfJe8RBz_ebIpVBg-ifE,35870187,141363,2024-10-29 22:32:24,2024-10-29 22:35:07,2024-10-29 22:35:07,,2024-10-29 22:32:24,ford_taurus,NA_NA,kia_ev_6,250,yes,by_car,7,10_to_30,shared_lot,,not_sure,idk,app,,yes,250,yes,7,5_to_8,no,,,2024-10-29 22:35:07,1,no,yes
n6HkCP7G0MhB3iF4eGFr_P1ECDwtc_WTwoxqF6xAK3WoUrvBMcYr-oPbg66WO0Rh,35870247,141363,2024-10-29 22:32:53,2024-10-29 22:36:14,2024-10-29 22:36:14,,2024-10-29 22:32:53,dodge_charger,nissan_leaf,nissan_leaf,150,yes,"by_car, by_bus",3,below_10,private_garage,,no,100,no,,no,100,yes,3,5_to_8,no,,,2024-10-29 22:36:14,2,yes,
ORDf9TmL_ISo6ZeYzy3tqJJLCLQW4Fz0SCK1irTsKbaTUuwX_7541x4utw7GyCns,35870275,141363,2024-10-29 22:33:10,2024-10-29 22:38:00,2024-10-29 22:38:01,,2024-10-29 22:33:11,chevrolet_malibu,genesis_g_90,volvo_c_40_recharge,250,yes,"by_car, by_bus, by_train",4,31_to_50,driveway,,not_sure,idk,no,,no,250,yes,6,3_to_5,yes,4,5_to_8,2024-10-29 22:38:00,2,no,yes
5W9Q9zeQlCh3bqZO6P4pm0URrqJU24EpmKKuPdVDj9MU4Bn5eFSHe-5eCLb1CzRd,35870314,141363,2024-10-29 22:33:35,2024-10-29 22:35:03,2024-10-29 22:35:04,,2024-10-29 22:33:36,kia_sedona,NA_NA,honda_clarity,100,yes,by_car,4,51_to_100,driveway,,yes,200,no,,yes,200,yes,6,3_to_5,yes,5,5_to_8,2024-10-29 22:35:03,1,no,yes
IMet7_uJi_WBScfihYLaJPxfGFoT_RL6Q7nXKfw-VRquW75VjIydGXB3cta1YSPB,35870318,141363,2024-10-29 22:33:38,2024-10-29 22:36:50,2024-10-29 22:36:50,,2024-10-29 22:33:39,bmw_4_series,lexus_es_250,tesla_model_3,300,no,,,51_to_100,shared_garage,,yes,450,app,,no,450,yes,5,3_to_5,no,,,2024-10-29 22:36:50,2,no,yes
TcKC-Qdb5Y6kpweLP76ItrJ0EY8YzDHnAbpA0TMWHIOjAighlb6tX_CZ6d28i_Ie,35870323,141363,2024-10-29 22:33:41,2024-10-29 22:34:31,2024-10-29 22:34:31,,2024-10-29 22:33:41,chrysler_imperial,alfa_romeo_stelvio,genesis_electrified_g_80,300,yes,by_car,7,10_to_30,shared_lot,,no,250,app,,yes,250,yes,7,5_to_8,no,,,2024-10-29 22:34:31,2,no,yes
q8pKl3Iw2Ka_BVVLpAGp7s1TAnCx6zaabdi4tv_mLyQHJMTjjtieqBHQx2zCTUa0,35870329,141363,2024-10-29 22:33:49,2024-10-29 22:38:26,2024-10-29 22:38:27,,2024-10-29 22:33:49,tesla_model_y,NA_NA,tesla_model_y,300,yes,by_car,5,10_to_30,shared_lot,,yes,150,smc,Gear solutions ,yes,150,yes,5,less_than_3,no,,,2024-10-29 22:38:27,1,yes,
f33Qh1siMVrvGemDsBXPNIEC2O8TR2gLNZ5RcCTK5h8pzXC6hOsXE8O2MbN1CI3D,35870335,141363,2024-10-29 22:33:51,2024-10-29 22:36:42,2024-10-29 22:36:42,,2024-10-29 22:33:51,NA_NA,NA_NA,chevrolet_blazer_ev,300,yes,by_car,5,10_to_30,private_garage,,not_sure,500,app,,yes,500,yes,4,5_to_8,yes,2,5_to_8,2024-10-29 22:36:42,0,no,yes
6m6jNI9sqe8g0m8MvP5ZpNUmKsgPOW3BllHlYdrP_LBLbQGYzeRHHu475lR5Op9-,35870373,141363,2024-10-29 22:34:35,2024-10-29 22:39:07,2024-10-29 22:39:07,,2024-10-29 22:34:35,bmw_x_5,bmw_x_5,tesla_model_3,300,yes,by_car,7,10_to_30,private_garage,,yes,150,app,,yes,150,yes,7,less_than_3,yes,6,less_than_3,2024-10-29 22:39:07,2,no,yes
4ftNtnuHMPgn6-IIUQTQF7afbo_dvg_LxHob11l4GtilkJvoJW0mERvxGxy3gNNB,35870386,141363,2024-10-29 22:34:43,2024-10-29 22:37:02,2024-10-29 22:37:02,,2024-10-29 22:34:44,bmw_i_5,bentley_brooklands,bmw_i_5,250,yes,by_car,6,below_10,private_garage,,not_sure,250,smc,Emphase,yes,250,yes,5,3_to_5,no,,,2024-10-29 22:37:02,2,yes,
87lx1tfjfP6ykt26JRDqWi929z-ikoudgBJpqfKPQAR6GBRBKypllmyrlYWilRDW,35870390,141363,2024-10-29 22:34:47,2024-10-29 22:36:13,2024-10-29 22:36:13,,2024-10-29 22:34:47,jeep_compass,ford_f_150,tesla_model_x,300,yes,by_car,7,10_to_30,driveway,,no,300,app,,no,300,yes,7,5_to_8,yes,7,5_to_8,2024-10-29 22:36:13,3,no,yes
xpAmeuQzvmZWqeEbDXWzINx0nY7-lOZx678dZLm23prAmICWf_DA3alu8K76YSc1,35870393,141363,2024-10-29 22:34:50,2024-10-29 22:36:50,2024-10-29 22:36:50,,2024-10-29 22:34:50,tesla_model_y,cadillac_escalade_esv,tesla_model_y,300,yes,"by_car, by_train",7,10_to_30,private_garage,,yes,250,app,,yes,250,yes,6,5_to_8,no,,,2024-10-29 22:36:50,2,yes,
G1YN81C_oO3JQNy5VZ7mJm-hbPvRDBvXCVegdli3cCClbyNg6j9ZOckt3zQFdNxh,35870398,141363,2024-10-29 22:34:59,2024-10-29 22:38:02,2024-10-29 22:38:02,,2024-10-29 22:34:59,jeep_renegade,audi_a_3,kia_ev_6,250,yes,by_car,5,10_to_30,private_garage,,yes,idk,app,,yes,250,yes,5,3_to_5,yes,6,3_to_5,2024-10-29 22:38:02,2,no,yes
VKvKDkkcEhmn0svZYsFGGykKEnv8REOWALKmg5hf7ino2mF4j0n6Vluymg52i6YH,35870415,141363,2024-10-29 22:35:24,2024-10-29 22:37:40,2024-10-29 22:37:40,,2024-10-29 22:35:24,toyota_camry_hybrid,toyota_4_runner,tesla_model_s,300,yes,by_car,5,31_to_50,private_garage,,yes,idk,app,,yes,300,yes,5,3_to_5,no,,,2024-10-29 22:37:40,3,no,yes
eLJhIONKK5iSiwJ5lL8__Z3dDk2yeo8hxDk7TU4QLnALG8hxFy-xyisURLDuukS-,35870442,141363,2024-10-29 22:36:02,2024-10-29 22:37:01,2024-10-29 22:37:02,,2024-10-29 22:36:02,toyota_sienna,tesla_model_3,tesla_model_3,300,yes,by_car,5,no,driveway,,not_sure,idk,no,,no,300,yes,7,5_to_8,no,,,2024-10-29 22:37:02,2,yes,
t7FJEVuLuXUO4VLn8uWrTE2R2LSB_Yv5XCA-_97zFakq7lsGGQpEvgt_Zgd-2WjQ,35870518,141363,2024-10-29 22:38:06,2024-10-29 22:42:14,2024-10-29 22:42:15,,2024-10-29 22:38:06,tesla_model_x,ford_f_450_super_duty,tesla_model_x,300,yes,by_car,5,10_to_30,private_garage,,no,300,app,,yes,300,no,,,no,,,2024-10-29 22:42:14,3,yes,
